context,constraint,entropy
[CLS] she has been very [MASK] with work and could n't bring a dish with her . [SEP],0.940903753,0.7195738554000854
[CLS] they decided to try and skate with the [MASK] . [SEP],0.0677232686,8.170295715332031
[CLS] he served the mashed potatoes with [MASK] . [SEP],0.1121145934,6.2589874267578125
[CLS] isaiah said he would with some melted [MASK] . [SEP],0.2192357928,4.983802795410156
[CLS] so he decided to try shea [MASK] . [SEP],0.326338917,3.408127784729004
"[CLS] luckily , they had bread and [MASK] for only a quarter . [SEP]",0.4045178741,4.65139102935791
"[CLS] then , she realized that she was out of [MASK] and eggs . [SEP]",0.5764905214,1.5189356803894043
[CLS] jane 's mother always kept the peanut [MASK] on the kitchen counter . [SEP],0.6874343753,1.5895013809204102
[CLS] heather loves to eat peanut [MASK] but sarah is highly allergic to it . [SEP],0.7530881464,1.1744186878204346
[CLS] i love [MASK] ! [SEP],0.8660759628,1.2999464273452759
[CLS] so she made really large peanut [MASK] cups . [SEP],0.9980230927,0.06237644702196121
[CLS] but it made her sad at how little freedom the [MASK] had . [SEP],0.0996600986,7.6331987380981445
[CLS] his [MASK] stroke was in top shape . [SEP],0.1583527662,5.084218978881836
[CLS] a [MASK] landed on her hand . [SEP],0.2300830781,5.4124345779418945
"[CLS] with a swish of her net , dottie snared the [MASK] . [SEP]",0.3489726856,7.379774570465088
[CLS] he got a [MASK] net and some jars . [SEP],0.465344429,5.524488925933838
[CLS] the [MASK] village was very uninformative . [SEP],0.5473333001,3.928295612335205
[CLS] the cocoon hatched into a monarch [MASK] . [SEP],0.6871073246,5.172191619873047
[CLS] she became a social [MASK] . [SEP],0.7834323347,1.4830973148345947
"[CLS] so the next day , she decided to let her [MASK] friend go . [SEP]",0.8771533966,1.1647801399230957
"[CLS] as the thought crossed her mind , a [MASK] landed on her shoulder . [SEP]",0.9554247558,0.31645381450653076
[CLS] the [MASK] brought john back to his house . [SEP],0.0403295187,9.126931190490723
"[CLS] i prefer [MASK] drivers sometimes , as they know the area . [SEP]",0.1968910769,6.033047676086426
[CLS] jerome was a [MASK] driver who needed a real career . [SEP],0.2437499538,6.819923400878906
"[CLS] when she got to the destination , the customer quickly exited the [MASK] . [SEP]",0.3500072584,5.833076477050781
[CLS] i called the number and [MASK] came to my house . [SEP],0.4891594946,2.377967596054077
[CLS] he asked the [MASK] driver to take him to museum of natural history . [SEP],0.5606405437,2.0180039405822754
"[CLS] next , he asked a [MASK] driver to take him to the beach with big waves . [SEP]",0.6016519666,2.9286694526672363
"[CLS] only on the way there , the driver smacked into a taxi [MASK] . [SEP]",0.7444687188,2.9311089515686035
"[CLS] jen called a [MASK] , made it home , and passed out . [SEP]",0.8537807763,1.1171684265136719
"[CLS] when the taxi [MASK] never showed , brooke called a neighbor . [SEP]",0.9750083387,0.26415807008743286
[CLS] on her final night at the [MASK] she saw a beautiful shooting star . [SEP],0.0934885573,7.614255905151367
[CLS] two days ago he went up a hillside to an abandoned [MASK] . [SEP],0.1641445607,6.19530725479126
[CLS] tim was opening his family 's summer [MASK] . [SEP],0.2226339057,5.395246505737305
[CLS] they stayed in a nice [MASK] by the water . [SEP],0.3031217158,4.88498067855835
[CLS] nadine was going to a [MASK] with her boyfriend . [SEP],0.4062298238,4.158470153808594
[CLS] they were camping in the same log [MASK] steve camped with his parents . [SEP],0.5668384284,2.54502272605896
[CLS] when they arrived the log [MASK] was torn down . [SEP],0.6376928687,1.1292451620101929
[CLS] lila 's favorite vacation spot was a [MASK] in the mountains . [SEP],0.7027046382,2.713280439376831
[CLS] westin wanted to build a log [MASK] . [SEP],0.8239098489,1.075143814086914
[CLS] davis was at his family 's log [MASK] in the forest . [SEP],0.9657768011,0.42558005452156067
[CLS] i had to get something on top of the [MASK] . [SEP],0.0422884496,9.840507507324219
[CLS] i finally found the source of the fruit flies deep in a [MASK] . [SEP],0.1945533529,5.927987575531006
"[CLS] unfortunately , all i found in the [MASK] was spinach and bread . [SEP]",0.2907515466,4.384325981140137
[CLS] he checks his [MASK] and realizes he has spaghetti . [SEP],0.3978422135,5.467790126800537
[CLS] tanner needed a way to install his jewelry [MASK] on his wall . [SEP],0.4614090323,4.1756439208984375
[CLS] tim was hungry and grabbed some cereal from the [MASK] . [SEP],0.5290877223,2.850754976272583
[CLS] travis went to the [MASK] to get hot sauce for jim . [SEP],0.6697587669,1.7876923084259033
[CLS] he went to the [MASK] and found no coffee . [SEP],0.7156327963,2.9340615272521973
[CLS] gina was going through the medicine [MASK] . [SEP],0.8463489115,2.7440457344055176
[CLS] steven wanted nothing more than a pac - man arcade [MASK] . [SEP],0.9513314664,0.667637050151825
[CLS] the [MASK] turned out to be great . [SEP],0.0623994302,7.822801113128662
[CLS] she loved the [MASK] that chris made for her . [SEP],0.1421734989,8.416534423828125
"[CLS] finally , she selected the green tea flavored [MASK] . [SEP]",0.2034328207,7.320840835571289
[CLS] annie always got to chose what her birthday [MASK] would look like . [SEP],0.307406038,4.857090950012207
[CLS] the next day all of his friends came over and ate [MASK] with him . [SEP],0.4901564121,1.8476365804672241
[CLS] john decided to try his hand at baking a [MASK] . [SEP],0.5352365673,4.196384906768799
[CLS] margaret decided to bake a [MASK] . [SEP],0.6974922121,3.1459238529205322
"[CLS] all total , john ate over half of the child 's birthday [MASK] . [SEP]",0.77700454,2.7802562713623047
[CLS] ben had so much fun at the carnival and even had a funnel [MASK] . [SEP],0.8938108087,1.4042284488677979
[CLS] allie baked a birthday [MASK] for her roommate . [SEP],0.9694644213,0.4682389497756958
[CLS] tom never noticed the [MASK] when it came in . [SEP],0.0711875521,9.199922561645508
[CLS] the scene did n't [MASK] for that so we had to do it again . [SEP],0.168866612,8.139276504516602
[CLS] suddenly the phone clicked and bill 's [MASK] was dropped . [SEP],0.2600499913,5.832423210144043
[CLS] she had to [MASK] her father at home . [SEP],0.3501356393,3.5031535625457764
[CLS] jill got a [MASK] from her friend betty . [SEP],0.4574700147,3.1337947845458984
[CLS] now i only [MASK] people in the afternoon . [SEP],0.5676677,3.8934953212738037
[CLS] she tried to [MASK] her friend no one answered . [SEP],0.6941715777,2.115446090698242
[CLS] the boys at school [MASK] her warrior princess . [SEP],0.7440532446,1.9745361804962158
[CLS] only when her friends were gone did she [MASK] her mom to thank her . [SEP],0.8593261838,1.5118207931518555
[CLS] she received a phone [MASK] from her daughter ali 's school . [SEP],0.9949934185,0.08177049458026886
[CLS] there was a [MASK] spot . [SEP],0.0826486722,7.814663887023926
[CLS] the ocean breeze and smell of salt made her feel [MASK] . [SEP],0.1579914689,5.698389530181885
[CLS] she came to [MASK] him down . [SEP],0.2578551695,4.9794020652771
[CLS] the kids refuse to [MASK] down . [SEP],0.3378329873,3.5362021923065186
[CLS] he then got his dogs a treat so that they could [MASK] down . [SEP],0.423513636,3.219618320465088
[CLS] robert had to go into the room to help john [MASK] down . [SEP],0.5504698008,2.174067735671997
[CLS] they kids seemed to [MASK] down . [SEP],0.6108678579,2.4967079162597656
[CLS] it took a while for aaron to [MASK] down . [SEP],0.7505896688,1.4714913368225098
[CLS] it was supposed to [MASK] my nerves . [SEP],0.8166136146,1.8202731609344482
[CLS] her mother was trying desperately to [MASK] her down . [SEP],0.9277943671,0.6705074310302734
[CLS] he purchased [MASK] equipment and travel tickets . [SEP],0.0888671409,7.372776031494141
[CLS] he hid a [MASK] in his bedroom . [SEP],0.1412942372,7.227529525756836
[CLS] sam was interested in buying a new digital [MASK] . [SEP],0.2658046335,7.48377799987793
[CLS] but his face was caught on [MASK] . [SEP],0.3363128603,3.363978862762451
[CLS] joe found a 8 mm [MASK] in his grandpa 's basement . [SEP],0.4085461199,3.9766807556152344
[CLS] the business had a surveillance [MASK] . [SEP],0.5036609769,4.8559160232543945
"[CLS] in the end , her [MASK] worked . [SEP]",0.6716082692,3.158097505569458
[CLS] john wanted a video [MASK] for his birthday . [SEP],0.7514283955,3.68754243850708
[CLS] he hung up his [MASK] as he went online . [SEP],0.8624710143,0.7235855460166931
[CLS] he took a picture with his digital [MASK] . [SEP],0.9103426635,1.530635118484497
[CLS] the [MASK] move 800 campers inland to a high school . [SEP],0.0316316448,9.013090133666992
[CLS] soon she had ten [MASK] - themed parodies the kids loved to sing . [SEP],0.1380792744,8.54916763305664
[CLS] he went on a raid on a terrorist [MASK] . [SEP],0.2603124008,4.790933609008789
"[CLS] that night at [MASK] , dan planned to start a fire using two sticks . [SEP]",0.3422670662,4.402550220489502
[CLS] when i told them i was breaking [MASK] they offered me a lift . [SEP],0.4167552143,3.6829915046691895
"[CLS] first , his mom had to drive him to the bus stop to catch the [MASK] bus . [SEP]",0.5356158167,2.795933723449707
[CLS] as we neared the top we found a place to make [MASK] . [SEP],0.6477760077,2.483771324157715
"[CLS] be brave in summer [MASK] , she told them . [SEP]",0.7529242635,3.6767687797546387
"[CLS] they were so delicious , her neighbors bought enough to pay for [MASK] ! [SEP]",0.8593255877,2.039904832839966
[CLS] they drove for a few hours and then set up [MASK] . [SEP],0.928958416,1.3448786735534668
[CLS] harry was part of the school [MASK] drive . [SEP],0.0845223311,8.797954559326172
[CLS] he only had enough money to buy one [MASK] . [SEP],0.1441805363,8.54096794128418
[CLS] jill finds a fingernail in her [MASK] of tuna . [SEP],0.2816823,3.975438117980957
[CLS] jennifer opened the [MASK] and began to eat . [SEP],0.3437314,5.133006572723389
[CLS] rachel was trying to open a [MASK] . [SEP],0.4054295,4.859978675842285
"[CLS] suddenly , she noticed a [MASK] on her shelf . [SEP]",0.5079646,3.2264838218688965
[CLS] lacey just bought a new [MASK] of paint . [SEP],0.6987773,1.2152960300445557
[CLS] when she went home she ate the whole [MASK] . [SEP],0.7225722969,2.826066017150879
[CLS] he [MASK] not reach his favorite toy . [SEP],0.888070941,1.1639814376831055
[CLS] i ate the whole [MASK] . [SEP],0.9063517,1.4329500198364258
[CLS] it ended up being benign and [MASK] - free . [SEP],0.0483366903,9.333555221557617
[CLS] some people commented it gave them [MASK] . [SEP],0.1237915941,8.147318840026855
[CLS] my grandmother had a rare uterine [MASK] that went undetected . [SEP],0.2765014693,4.5688982009887695
[CLS] chunk got a weird [MASK] and became weirdly thin . [SEP],0.3332260884,4.1224541664123535
[CLS] rich began to worry it might be skin [MASK] . [SEP],0.4570513815,4.760933876037598
[CLS] jillian fought her [MASK] with doctors and medicine for months . [SEP],0.5884412676,2.5645294189453125
[CLS] she found out her sister had [MASK] . [SEP],0.6352011412,4.129656791687012
[CLS] my mother was diagnosed with [MASK] . [SEP],0.7590917647,1.335677981376648
[CLS] susie had a friend that was dying of [MASK] . [SEP],0.8374719024,0.8156070709228516
[CLS] my boyfriend 's father was diagnosed with prostate [MASK] in 2005 . [SEP],0.9998915493,0.0034299998078495264
"[CLS] in the bin , he found the mix was reduced to a couple types of [MASK] . [SEP]",0.0381273124,9.749473571777344
[CLS] john was excited that he was now an adult handing the [MASK] to kids . [SEP],0.1038824804,9.44395637512207
[CLS] the best part of the [MASK] store was the chocolate fountain . [SEP],0.2391587347,6.612268447875977
[CLS] he decided to go to a [MASK] store . [SEP],0.3368758708,4.813594818115234
[CLS] she brought her to the [MASK] store ! [SEP],0.4972445816,4.2528276443481445
[CLS] but well watching movies and eating popcorn they wanted [MASK] . [SEP],0.5140328109,3.7952003479003906
[CLS] amy 's dog stole [MASK] from her . [SEP],0.6455449164,2.687816858291626
[CLS] her other daughter was selling [MASK] bars . [SEP],0.7361026704,2.390444278717041
[CLS] [MASK] was nervous about her upcoming airplane trip . [SEP],0.8585634232,2.377439260482788
"[CLS] when she got older , [MASK] majored in law like her father . [SEP]",0.9621573687,0.5540080070495605
[CLS] there was a recall on [MASK] of tuna . [SEP],0.0842380673,9.515115737915039
[CLS] they always had tons of empty [MASK] afterward . [SEP],0.1775766686,5.451542377471924
[CLS] so i usually just wind up throwing everything in the trash [MASK] . [SEP],0.2441826314,4.6695356369018555
[CLS] every day he would sift through trash to collect [MASK] for recycling . [SEP],0.3370973915,5.455207347869873
[CLS] it was getting into garbage [MASK] and getting trash everywhere . [SEP],0.4307402521,4.743500709533691
"[CLS] specifically , there were soda [MASK] everywhere . [SEP]",0.5163351148,3.0837440490722656
[CLS] he heard some noise at the [MASK] . [SEP],0.6074527204,3.1452465057373047
[CLS] paul warned his friends not to tie [MASK] to his car on his wedding day . [SEP],0.7297870815,3.0111536979675293
[CLS] half the garage was filled with empty pop [MASK] . [SEP],0.8262898922,1.920271396636963
[CLS] my boyfriend kept [MASK] because his dead mother used to collect them . [SEP],0.9125609398,0.9609593749046326
"[CLS] gina picked up the pace , trying to finish before the [MASK] came . [SEP]",0.0778567568,9.212648391723633
[CLS] otto went outside to discover that his [MASK] had been stolen . [SEP],0.1932737827,7.739641189575195
[CLS] bob decided to torch the [MASK] and collect the insurance money . [SEP],0.2066192478,5.820991516113281
[CLS] he towed the [MASK] and gave the girl a ride home . [SEP],0.384273082,4.389835357666016
[CLS] i managed to stuff it into my [MASK] and unpack it all by myself . [SEP],0.402415663,3.046416759490967
[CLS] a woman was standing outside the [MASK] . [SEP],0.5614245534,3.7525699138641357
[CLS] the driver stopped the [MASK] . [SEP],0.6368079185,2.669769048690796
[CLS] we got in the [MASK] and headed out together . [SEP],0.780053407,1.5118699073791504
[CLS] her [MASK] broke down on her way to school and she was late . [SEP],0.8612684011,1.7263113260269165
[CLS] we drove our son home in a rental [MASK] . [SEP],0.9197588265,0.4123588502407074
[CLS] on the way to the printers he lost the [MASK] . [SEP],0.0469753165,9.487791061401367
[CLS] ben gave the [MASK] to his mom . [SEP],0.1179390587,8.304990768432617
[CLS] ava sent a picture with her [MASK] . [SEP],0.2819369957,5.898277282714844
[CLS] amy rushed home to get her report [MASK] from the mail . [SEP],0.3879874051,4.012713432312012
[CLS] the problem was that he had one of the slowest [MASK] in town . [SEP],0.4473447055,6.388537406921387
[CLS] she thought she would be able to pay off her credit [MASK] if she won . [SEP],0.5703572333,1.6266956329345703
[CLS] he won the contest and got a gift [MASK] to his favorite restaurant . [SEP],0.6787588596,3.5223636627197266
[CLS] he put the name - [MASK] on his shirt . [SEP],0.7275579572,1.6185909509658813
[CLS] jen could n't find her credit [MASK] . [SEP],0.8520583212,0.7098042964935303
[CLS] sam was using his debit [MASK] . [SEP],0.9237332642,0.8163596391677856
[CLS] jeremy felt that the [MASK] were worth every penny . [SEP],0.0558459498,9.680731773376465
[CLS] tim used to go down to a neighbor 's house to play [MASK] . [SEP],0.1702856198,5.403632164001465
[CLS] we had trouble displaying our christmas [MASK] last year . [SEP],0.2288493663,5.722657680511475
"[CLS] once , i opened a couple of packs of magic [MASK] on a whim . [SEP]",0.3784052841,7.1547346115112305
"[CLS] at christmas , robbie gave his friends gift [MASK] for manicures . [SEP]",0.4206748381,4.987320423126221
[CLS] christine gave them gift [MASK] instead . [SEP],0.5904626697,4.145159721374512
"[CLS] when the [MASK] came , they were beautiful . [SEP]",0.6358136237,3.9904251098632812
[CLS] he gave out some business [MASK] . [SEP],0.7859537005,3.68501877784729
[CLS] she called and cancelled her credit [MASK] . [SEP],0.8207181394,1.288212776184082
[CLS] the company stopped accepting credit [MASK] . [SEP],0.9583269656,0.8694274425506592
[CLS] when miles 's friends returned they were pleased with their pets ' [MASK] . [SEP],0.0952846296,7.242619037628174
"[CLS] josh pretended like he did n't [MASK] , but he cried himself to sleep . [SEP]",0.1705128662,8.362975120544434
[CLS] raylan said he did n't [MASK] and was going to paint the man anyway . [SEP],0.2373160869,7.640602111816406
"[CLS] amy did n't [MASK] about the yelling , but was hurt to lose the shorts . [SEP]",0.3801470995,4.172148704528809
"[CLS] however , andy 's yoga teacher quickly got him to the er for [MASK] . [SEP]",0.4663971812,2.903101921081543
[CLS] taking [MASK] of the fruit flies and the mess caused him to get behind . [SEP],0.5489947945,1.934474229812622
[CLS] the owner then gave it away since it was so hard to [MASK] for . [SEP],0.612008214,2.262805938720703
[CLS] he was believed to be mean by his coworkers and no one seemed to [MASK] . [SEP],0.7320378721,1.921170949935913
"[CLS] when matt 's shoes got ruined in the mud , he took [MASK] of it . [SEP]",0.8994395435,1.300934076309204
[CLS] tara and her brother fred were put into foster [MASK] as young children . [SEP],0.9596497118,0.3294507563114166
"[CLS] from then on , she was much more [MASK] . [SEP]",0.096914608,8.79715347290039
[CLS] vera was much more [MASK] when driving . [SEP],0.1651011519,7.160209655761719
[CLS] she is significantly more [MASK] with her belongings now . [SEP],0.2544433102,5.763486862182617
[CLS] now tea is much more [MASK] about spitting out her gum . [SEP],0.3747978434,4.837843894958496
"[CLS] rex reassured her he 'd be [MASK] , but she was skeptical . [SEP]",0.4859511852,3.311555862426758
[CLS] blake is [MASK] not to get caught . [SEP],0.5420535207,2.1175756454467773
[CLS] i realized that i needed to be [MASK] about my sun exposure . [SEP],0.6338107437,4.718082427978516
[CLS] he takes very [MASK] care of his collection . [SEP],0.7956337631,2.274044990539551
[CLS] jill was very [MASK] applying sunscreen for her day at the beach . [SEP],0.8867881894,1.5631840229034424
[CLS] i am usually very [MASK] to not leave my violin behind . [SEP],0.9802549183,0.32427728176116943
[CLS] one day i just stopped [MASK] . [SEP],0.0913550369,6.020277500152588
"[CLS] i was very nervous , but the dentist was very [MASK] . [SEP]",0.1715669036,6.080958366394043
"[CLS] there , she began [MASK] for it and feeding it . [SEP]",0.249746643,4.235260963439941
[CLS] the first couple were popular but then people stopped [MASK] . [SEP],0.3833678961,5.606017112731934
"[CLS] when i turned 6 years old , he suddenly stopped [MASK] about me . [SEP]",0.4970913529,2.361382007598877
[CLS] matt stopped [MASK] about the shoes . [SEP],0.5678660274,2.87532901763916
"[CLS] she is still unhappy , and does n't like [MASK] for the children alone . [SEP]",0.6205567867,4.665680408477783
[CLS] a marine biologist was [MASK] for them . [SEP],0.7545465529,0.5634026527404785
[CLS] her mom said she should start by feeding and [MASK] for them . [SEP],0.8614022434,1.2985424995422363
[CLS] she spent hours training and [MASK] for the dog . [SEP],0.9298307598,0.5570728182792664
[CLS] she spills paint all over the brand new [MASK] . [SEP],0.0773366485,8.1922025680542
[CLS] wes was amazed how plush and clean the [MASK] looked . [SEP],0.1652408205,5.851456642150879
[CLS] they went to a number of [MASK] stores to get the best prices . [SEP],0.2615807205,6.454466819763184
[CLS] i bought a house that needed new [MASK] . [SEP],0.324668102,6.220296859741211
[CLS] the can flew out of my hand and hit the [MASK] . [SEP],0.464180693,2.8919458389282227
[CLS] he ended up spilling the apple juice all over the [MASK] . [SEP],0.5157475173,2.9453177452087402
[CLS] she rented a [MASK] cleaner and it still stayed stained . [SEP],0.6203788221,1.4166420698165894
[CLS] her husband runs a [MASK] cleaning company . [SEP],0.7183509469,4.090385913848877
[CLS] he decides to shampoo his [MASK] . [SEP],0.8235513866,3.2792768478393555
[CLS] sam noticed that his [MASK] was messy . [SEP],0.9761376679,0.3723754584789276
"[CLS] fortunately , cody saw ellie trying to [MASK] joey from far away . [SEP]",0.0958778169,7.431862831115723
"[CLS] unfortunately , he could n't [MASK] a tune in a bucket . [SEP]",0.1813065112,5.868492603302002
[CLS] gina had to [MASK] her gallons of water in a plastic bag . [SEP],0.2565551698,4.424398422241211
[CLS] when done she packed her bag tightly so she did n't ' have many to [MASK] . [SEP],0.3245708495,4.715238571166992
[CLS] i decided that i should [MASK] water with me when i work . [SEP],0.4453973472,1.831815242767334
[CLS] she was trying to [MASK] her bags to her car . [SEP],0.5264204592,2.3196022510528564
"[CLS] after that , she decided to [MASK] mace with her when jogging . [SEP]",0.6919238567,1.6360177993774414
[CLS] my stepdad asked me not to [MASK] my bag there . [SEP],0.712951839,2.0225636959075928
[CLS] ben ordered a [MASK] out pizza . [SEP],0.8833042085,1.664766788482666
[CLS] the army created the manhattan project to [MASK] out the order . [SEP],0.9968638718,0.07478713244199753
[CLS] diane had to stick to her word and bought 4 [MASK] within 5 years . [SEP],0.0928253904,8.269630432128906
[CLS] jason loved to work on [MASK] . [SEP],0.1199742034,8.966309547424316
[CLS] and the sound of the [MASK] was amazing . [SEP],0.2387853265,7.290600299835205
"[CLS] she enrolled and learned how to juggle , drive in small [MASK] , and leap . [SEP]",0.3298377097,4.548068523406982
[CLS] their favorites were classic muscle [MASK] . [SEP],0.4936489016,3.421170711517334
[CLS] she honked and tried to pass the slow [MASK] in front of her . [SEP],0.540798068,4.098160743713379
[CLS] everyone came to help wash [MASK] . [SEP],0.6424265206,2.3528947830200195
[CLS] she visited many dealerships and test drove many [MASK] . [SEP],0.7210103869,3.4727745056152344
[CLS] both [MASK] lined up on the starting line . [SEP],0.8173422813,2.4236655235290527
[CLS] she was afraid of the much larger [MASK] and trucks on the freeway . [SEP],0.9292166233,0.8837613463401794
[CLS] the man said it was [MASK] only . [SEP],0.0878058821,9.493460655212402
[CLS] he acted quick and offered [MASK] for lower than the asking price . [SEP],0.1457569674,6.223791122436523
"[CLS] six months later , jaime needed some [MASK] after she payed rent . [SEP]",0.2002472952,4.995909690856934
"[CLS] he tried to pay by check again , but the rmv wanted [MASK] . [SEP]",0.311830923,4.258099555969238
[CLS] my father found [MASK] stashed under the bed and sofa . [SEP],0.4285393655,4.061704635620117
[CLS] i wanted the [MASK] to buy christmas gifts . [SEP],0.5898997635,5.098554611206055
[CLS] jenny gave her a total of $ 400 dollars in [MASK] . [SEP],0.6878877878,3.5966153144836426
"[CLS] nick handed over $ 30,000 in [MASK] and now owns a new car . [SEP]",0.7605001628,3.5758776664733887
[CLS] ray took a big sack of loose change to the bank to [MASK] in . [SEP],0.8466907144,2.023707866668701
[CLS] he pays for the shoes at the [MASK] register . [SEP],0.9332822263,1.106175422668457
"[CLS] every time fanny would play piano , the [MASK] would respond . [SEP]",0.0790025182,8.348608016967773
"[CLS] so , lina agreed and let al 's [MASK] have at the mouse ! [SEP]",0.1344161481,8.084588050842285
[CLS] the [MASK] had a hurt leg . [SEP],0.2282125652,6.187481880187988
[CLS] tage 's parents cleaned the [MASK] up and took it to the vet to get shots . [SEP],0.3067599162,6.538466930389404
[CLS] but her [MASK] would refuse to take it . [SEP],0.4169687629,3.8530707359313965
"[CLS] jennifer 's [MASK] came home the next day , acting very hungry . [SEP]",0.5107999593,2.6929831504821777
[CLS] tammy had a [MASK] . [SEP],0.6184239984,3.787616491317749
[CLS] he tried everything but the old [MASK] would always act mean . [SEP],0.7205702662,4.177851676940918
[CLS] suzi 's [MASK] was saved . [SEP],0.8902755678,1.7377561330795288
[CLS] she looked around for the mother [MASK] but could n't find her . [SEP],0.9724753201,0.4790995121002197
[CLS] she adopted more and more [MASK] . [SEP],0.0415155832,10.503530502319336
[CLS] the mom hated [MASK] so she barely listened . [SEP],0.1532840617,6.7414093017578125
"[CLS] after researching , barry decided he was going to watch [MASK] . [SEP]",0.2332302332,8.737285614013672
[CLS] we looked at the local shelter website to see the available [MASK] . [SEP],0.3959725872,3.7383837699890137
[CLS] her [MASK] were named billy and bobby . [SEP],0.4900531918,2.5566673278808594
[CLS] she finally gave up and decided that [MASK] can not be trained . [SEP],0.5115907788,4.530556678771973
[CLS] one of her neighbors fed stray [MASK] . [SEP],0.6271901131,3.028740882873535
[CLS] now denise and her daughter have six [MASK] . [SEP],0.778981477,1.5850852727890015
"[CLS] years later , the cat has become as friendly as polly 's house [MASK] . [SEP]",0.8255320489,1.3717994689941406
"[CLS] at the pet store she looked at dogs , [MASK] , birds , and fish . [SEP]",0.9521726668,0.6822147369384766
[CLS] john searched around for an hour to find the [MASK] . [SEP],0.0434109066,9.637275695800781
[CLS] sean researched the organization further and admired the [MASK] . [SEP],0.1405156981,8.00463581085205
[CLS] he managed to kill himself and [MASK] an irritating traffic jam . [SEP],0.2360073254,4.662944316864014
[CLS] he looked under the sink to find a leaky pipe was the [MASK] . [SEP],0.3692225218,6.968833923339844
[CLS] drew did n't [MASK] any mischief for the rest of the day . [SEP],0.4845207632,3.010880470275879
[CLS] he found the [MASK] of her illness . [SEP],0.5330853909,2.443920373916626
[CLS] one day jenny 's doctor said her weight will [MASK] illness . [SEP],0.6024247259,3.7848622798919678
[CLS] watching tv can [MASK] bad eyesight . [SEP],0.7874464989,1.9778046607971191
[CLS] adam was afraid that the wind would [MASK] damage to the area . [SEP],0.886223346,0.6113446950912476
[CLS] she got out of her car to investigate the [MASK] of the sound . [SEP],0.9076236784,0.8819289207458496
[CLS] it took her two minutes to reach the [MASK] . [SEP],0.06909746,8.33005142211914
[CLS] it went straight down the [MASK] . [SEP],0.1736167409,6.880525588989258
[CLS] it was in the very [MASK] of her state . [SEP],0.2932094,5.872712135314941
[CLS] ted hits the ball right in the [MASK] . [SEP],0.3522069,4.691547393798828
[CLS] a large gift was waiting for him in the [MASK] of the room . [SEP],0.449625,1.884259581565857
[CLS] a pool of blood was in the [MASK] of the floor . [SEP],0.5637564957,1.1664066314697266
[CLS] his train took him to the [MASK] of sofia . [SEP],0.6102998,2.918653726577759
[CLS] chris recently noticed a huge bald spot in the [MASK] of his head . [SEP],0.722967,2.016904830932617
[CLS] it had a huge diamond in the [MASK] . [SEP],0.863552928,0.5960760116577148
[CLS] aaron landed an arrow dead [MASK] on a target . [SEP],0.9514211,0.4668063521385193
"[CLS] in the trash , she found the [MASK] . [SEP]",0.0471423324,9.559968948364258
[CLS] billy 's mom just got a fresh box of his favorite [MASK] . [SEP],0.141779121,6.955963611602783
"[CLS] when her poured some [MASK] into his bowl , a prize popped out . [SEP]",0.2102666944,4.568864822387695
[CLS] i returned home and had [MASK] and milk . [SEP],0.3070198298,4.399709224700928
[CLS] eva poured herself a bowl of [MASK] . [SEP],0.4453139156,3.6704888343811035
[CLS] grandma placed a bowl and a box of [MASK] on the table . [SEP],0.5532827973,4.452549457550049
[CLS] he went into the kitchen and poured some [MASK] . [SEP],0.6085353494,2.4441075325012207
[CLS] marcus made himself a bowl of [MASK] for breakfast . [SEP],0.7587202191,2.292571783065796
[CLS] she eats a bowl of [MASK] and grabs her homework . [SEP],0.8643749356,1.3108062744140625
[CLS] amy loved cookie crisp [MASK] . [SEP],0.9720332026,0.22772464156150818
[CLS] he had a friend dj the [MASK] . [SEP],0.0571771301,9.912460327148438
"[CLS] after their [MASK] , they boarded a plane for the maldives . [SEP]",0.1253855079,7.1500701904296875
[CLS] it was a beautiful [MASK] and reception . [SEP],0.2443845645,5.739073753356934
[CLS] they had a great [MASK] with just a few family members . [SEP],0.3042432517,4.554567813873291
[CLS] the local television news covered the [MASK] . [SEP],0.4179406315,4.447926998138428
"[CLS] but the morning of the [MASK] , alex spilled milk on her gown ! [SEP]",0.566862613,5.841670036315918
[CLS] scott was attending the annual awards [MASK] at his workplace . [SEP],0.6382135749,2.3125216960906982
[CLS] she attended the awards [MASK] and waited anxiously . [SEP],0.7025566101,2.423842668533325
[CLS] the awards [MASK] began . [SEP],0.8056162,1.4231854677200317
[CLS] they held a very nice farewell [MASK] for bubbles . [SEP],0.9089067578,1.0470945835113525
[CLS] the [MASK] had snapped off . [SEP],0.0771162808,8.80276107788086
[CLS] as he round the 2nd turn a dog broke loose from his [MASK] . [SEP],0.1070665997,8.205406188964844
[CLS] she made a [MASK] of paper loops . [SEP],0.2457371503,5.275106906890869
[CLS] he had gotten a rope jammed in the [MASK] of his bike . [SEP],0.3576740324,3.1625561714172363
[CLS] he sold his $ 200 gold [MASK] for $ 20 to a passerby . [SEP],0.425734967,6.205350399017334
[CLS] one day he decided to wear his diamond [MASK] . [SEP],0.5849917531,2.6575276851654053
[CLS] ron works at a local fast food supply [MASK] . [SEP],0.6240195781,2.3855648040771484
[CLS] it held a little princess crown on a [MASK] . [SEP],0.7925851643,2.505714178085327
[CLS] he showed me his key [MASK] and we have the same . [SEP],0.8285829425,0.9388171434402466
[CLS] he came upon a [MASK] link fence and began to climb . [SEP],0.9991271794,0.015600036829710007
[CLS] the [MASK] began to wobble . [SEP],0.0683120545,9.186873435974121
