target,related,unrelated,relation,context,constraint,entropy
disease,treatment,remover,unclassified,[CLS] he has a very aggressive form of the [MASK] . [SEP],0.1176975667476654,8.84807300567627
disease,infection,republic,unclassified,[CLS] he works on a cure for the [MASK] in his lab . [SEP],0.1845642477273941,6.533029556274414
disease,treatment,remover,unclassified,[CLS] he works on a cure for the [MASK] in his lab . [SEP],0.1845642477273941,6.533029556274414
disease,infection,republic,unclassified,[CLS] i had to get forty shots to prevent [MASK] . [SEP],0.31574830412864685,5.0821452140808105
disease,treatment,remover,unclassified,[CLS] i had to get forty shots to prevent [MASK] . [SEP],0.31574830412864685,5.0821452140808105
disease,infection,republic,unclassified,[CLS] she had severe kidney [MASK] . [SEP],0.2964222729206085,2.543041467666626
disease,treatment,remover,unclassified,[CLS] she had severe kidney [MASK] . [SEP],0.2964222729206085,2.543041467666626
disease,infection,republic,unclassified,[CLS] julie found out she has a lung [MASK] . [SEP],0.4776431620121002,2.517259120941162
disease,treatment,remover,unclassified,[CLS] julie found out she has a lung [MASK] . [SEP],0.4776431620121002,2.517259120941162
disease,infection,republic,unclassified,[CLS] i fear he is getting alzheimer 's [MASK] . [SEP],0.6061628460884094,2.570218563079834
disease,treatment,remover,unclassified,[CLS] i fear he is getting alzheimer 's [MASK] . [SEP],0.6061628460884094,2.570218563079834
disease,infection,republic,unclassified,[CLS] he said he had a [MASK] called neuropathy so he 'd qualify . [SEP],0.8035830855369568,1.2214288711547852
disease,treatment,remover,unclassified,[CLS] he said he had a [MASK] called neuropathy so he 'd qualify . [SEP],0.8035830855369568,1.2214288711547852
disease,infection,republic,unclassified,"[CLS] so when he was diagnosed with bone marrow [MASK] , he was scared . [SEP]",0.8181019425392151,1.3515454530715942
disease,treatment,remover,unclassified,"[CLS] so when he was diagnosed with bone marrow [MASK] , he was scared . [SEP]",0.8181019425392151,1.3515454530715942
disease,infection,republic,unclassified,[CLS] when i found out i had celiac [MASK] i gave up all grains and sugar . [SEP],0.9629552960395813,0.38045093417167664
disease,treatment,remover,unclassified,[CLS] when i found out i had celiac [MASK] i gave up all grains and sugar . [SEP],0.9629552960395813,0.38045093417167664
dishes,plates,he,synonym,[CLS] maria squeezed soap onto her sponge and washed the [MASK] . [SEP],0.07974842935800552,8.002939224243164
dishes,scrub,nature,action,[CLS] maria squeezed soap onto her sponge and washed the [MASK] . [SEP],0.07974842935800552,8.002939224243164
dishes,plates,he,synonym,[CLS] [MASK] flew everywhere . [SEP],0.12446394562721252,7.193422317504883
dishes,scrub,nature,action,[CLS] [MASK] flew everywhere . [SEP],0.12446394562721252,7.193422317504883
dishes,plates,he,synonym,"[CLS] after that , ann did the [MASK] every day without being asked . [SEP]",0.29997900128364563,6.597146034240723
dishes,scrub,nature,action,"[CLS] after that , ann did the [MASK] every day without being asked . [SEP]",0.29997900128364563,6.597146034240723
dishes,plates,he,synonym,[CLS] claire spent hours cleaning them and now she had clean [MASK] again . [SEP],0.3008267879486084,4.501764297485352
dishes,scrub,nature,action,[CLS] claire spent hours cleaning them and now she had clean [MASK] again . [SEP],0.3008267879486084,4.501764297485352
dishes,plates,he,synonym,"[CLS] none of kendra 's kids , nor did she , wanted to do the [MASK] . [SEP]",0.4696424603462219,5.217983245849609
dishes,scrub,nature,action,"[CLS] none of kendra 's kids , nor did she , wanted to do the [MASK] . [SEP]",0.4696424603462219,5.217983245849609
dishes,plates,he,synonym,[CLS] henry forgot to wash the [MASK] . [SEP],0.4542999565601349,5.305323600769043
dishes,scrub,nature,action,[CLS] henry forgot to wash the [MASK] . [SEP],0.4542999565601349,5.305323600769043
dishes,plates,he,synonym,[CLS] randy went in there after to wash the [MASK] . [SEP],0.5668505430221558,4.537430763244629
dishes,scrub,nature,action,[CLS] randy went in there after to wash the [MASK] . [SEP],0.5668505430221558,4.537430763244629
dishes,plates,he,synonym,"[CLS] ivy hated washing [MASK] , but it was her turn to do them . [SEP]",0.5752404928207397,2.8344430923461914
dishes,scrub,nature,action,"[CLS] ivy hated washing [MASK] , but it was her turn to do them . [SEP]",0.5752404928207397,2.8344430923461914
dishes,plates,he,synonym,[CLS] ginny was washing the [MASK] . [SEP],0.7848788499832153,2.3857662677764893
dishes,scrub,nature,action,[CLS] ginny was washing the [MASK] . [SEP],0.7848788499832153,2.3857662677764893
dishes,plates,he,synonym,[CLS] and then there were even more [MASK] to do . [SEP],0.9568763971328735,0.5180428624153137
dishes,scrub,nature,action,[CLS] and then there were even more [MASK] to do . [SEP],0.9568763971328735,0.5180428624153137
dive,scuba,selfish,forward phrasal associate,[CLS] she succeeded and impressed the crowd with her crazy [MASK] . [SEP],0.05962056666612625,8.209607124328613
dive,swan,dime,forward phrasal associate,[CLS] she succeeded and impressed the crowd with her crazy [MASK] . [SEP],0.05962056666612625,8.209607124328613
dive,scuba,selfish,forward phrasal associate,[CLS] he was on the high [MASK] at the water park . [SEP],0.10678189247846603,6.868122100830078
dive,swan,dime,forward phrasal associate,[CLS] he was on the high [MASK] at the water park . [SEP],0.10678189247846603,6.868122100830078
dive,scuba,selfish,forward phrasal associate,[CLS] now my friends ca n't [MASK] into the pool . [SEP],0.09582751244306564,6.585763931274414
dive,swan,dime,forward phrasal associate,[CLS] now my friends ca n't [MASK] into the pool . [SEP],0.09582751244306564,6.585763931274414
dive,scuba,selfish,forward phrasal associate,[CLS] he picked the biggest pile to [MASK] in head first . [SEP],0.5097979307174683,3.8871045112609863
dive,swan,dime,forward phrasal associate,[CLS] he picked the biggest pile to [MASK] in head first . [SEP],0.5097979307174683,3.8871045112609863
dive,scuba,selfish,forward phrasal associate,[CLS] he stepped up to the diving board to execute a [MASK] . [SEP],0.25643715262413025,6.560252666473389
dive,swan,dime,forward phrasal associate,[CLS] he stepped up to the diving board to execute a [MASK] . [SEP],0.25643715262413025,6.560252666473389
dive,scuba,selfish,forward phrasal associate,[CLS] then he did his best attempt at a graceful [MASK] . [SEP],0.6597821116447449,3.4489095211029053
dive,swan,dime,forward phrasal associate,[CLS] then he did his best attempt at a graceful [MASK] . [SEP],0.6597821116447449,3.4489095211029053
dive,scuba,selfish,forward phrasal associate,[CLS] the cousin dared dan to [MASK] from a high overhanging rock . [SEP],0.3639492690563202,4.75621223449707
dive,swan,dime,forward phrasal associate,[CLS] the cousin dared dan to [MASK] from a high overhanging rock . [SEP],0.3639492690563202,4.75621223449707
dive,scuba,selfish,forward phrasal associate,[CLS] this summer terry decides he wants to learn how to [MASK] in the water . [SEP],0.8233271837234497,1.6718780994415283
dive,swan,dime,forward phrasal associate,[CLS] this summer terry decides he wants to learn how to [MASK] in the water . [SEP],0.8233271837234497,1.6718780994415283
dive,scuba,selfish,forward phrasal associate,[CLS] then she did a perfect swan [MASK] . [SEP],0.6867457032203674,1.6074448823928833
dive,swan,dime,forward phrasal associate,[CLS] then she did a perfect swan [MASK] . [SEP],0.6867457032203674,1.6074448823928833
dive,scuba,selfish,forward phrasal associate,[CLS] she wanted to scuba [MASK] . [SEP],0.9710761308670044,0.36363959312438965
dive,swan,dime,forward phrasal associate,[CLS] she wanted to scuba [MASK] . [SEP],0.9710761308670044,0.36363959312438965
doctor,medical,indirect,forward phrasal associate,[CLS] mike felt confident about how he would perform as a [MASK] . [SEP],0.03592698648571968,8.378921508789062
doctor,physical,soak,script,[CLS] mike felt confident about how he would perform as a [MASK] . [SEP],0.03592698648571968,8.378921508789062
doctor,medical,indirect,forward phrasal associate,[CLS] the [MASK] saw him and everything looked healthy . [SEP],0.1456146538257599,6.058805465698242
doctor,physical,soak,script,[CLS] the [MASK] saw him and everything looked healthy . [SEP],0.1456146538257599,6.058805465698242
doctor,medical,indirect,forward phrasal associate,[CLS] the [MASK] gave him some medicines and told him to rest . [SEP],0.2994938790798187,5.833117485046387
doctor,physical,soak,script,[CLS] the [MASK] gave him some medicines and told him to rest . [SEP],0.2994938790798187,5.833117485046387
doctor,medical,indirect,forward phrasal associate,"[CLS] after a few days , his mom took johnny to the [MASK] . [SEP]",0.31617027521133423,5.900094032287598
doctor,physical,soak,script,"[CLS] after a few days , his mom took johnny to the [MASK] . [SEP]",0.31617027521133423,5.900094032287598
doctor,medical,indirect,forward phrasal associate,[CLS] he visited a holistic [MASK] . [SEP],0.5074009895324707,3.7605011463165283
doctor,physical,soak,script,[CLS] he visited a holistic [MASK] . [SEP],0.5074009895324707,3.7605011463165283
doctor,medical,indirect,forward phrasal associate,[CLS] the [MASK] examined chuck and said he had a bacterial infection . [SEP],0.4583536684513092,4.401650905609131
doctor,physical,soak,script,[CLS] the [MASK] examined chuck and said he had a bacterial infection . [SEP],0.4583536684513092,4.401650905609131
doctor,medical,indirect,forward phrasal associate,[CLS] the [MASK] agreed and wrote ernie his prescription . [SEP],0.5695276856422424,4.2119293212890625
doctor,physical,soak,script,[CLS] the [MASK] agreed and wrote ernie his prescription . [SEP],0.5695276856422424,4.2119293212890625
doctor,medical,indirect,forward phrasal associate,[CLS] he did n't want to take medication or see a [MASK] . [SEP],0.7905271053314209,1.3360036611557007
doctor,physical,soak,script,[CLS] he did n't want to take medication or see a [MASK] . [SEP],0.7905271053314209,1.3360036611557007
doctor,medical,indirect,forward phrasal associate,[CLS] the team [MASK] checked him out . [SEP],0.6544962525367737,3.3262250423431396
doctor,physical,soak,script,[CLS] the team [MASK] checked him out . [SEP],0.6544962525367737,3.3262250423431396
doctor,medical,indirect,forward phrasal associate,[CLS] i schedule a [MASK] 's appointment to remove a mole . [SEP],0.9506822228431702,0.45932433009147644
doctor,physical,soak,script,[CLS] i schedule a [MASK] 's appointment to remove a mole . [SEP],0.9506822228431702,0.45932433009147644
dog,breed,slick,backward phrasal associate,[CLS] the new [MASK] was n't what tom wanted . [SEP],0.04804512485861778,9.742891311645508
dog,pluto,roach,supraordinate,[CLS] the new [MASK] was n't what tom wanted . [SEP],0.04804512485861778,9.742891311645508
dog,breed,slick,backward phrasal associate,[CLS] my mother wanted a new [MASK] . [SEP],0.09631462395191193,7.027423858642578
dog,pluto,roach,supraordinate,[CLS] my mother wanted a new [MASK] . [SEP],0.09631462395191193,7.027423858642578
dog,breed,slick,backward phrasal associate,[CLS] the [MASK] ate the same food jim ate and his hair started to fall . [SEP],0.23681938648223877,6.262447357177734
dog,pluto,roach,supraordinate,[CLS] the [MASK] ate the same food jim ate and his hair started to fall . [SEP],0.23681938648223877,6.262447357177734
dog,breed,slick,backward phrasal associate,[CLS] doug stopped walking his [MASK] without a shovel after that . [SEP],0.37596869468688965,5.352886199951172
dog,pluto,roach,supraordinate,[CLS] doug stopped walking his [MASK] without a shovel after that . [SEP],0.37596869468688965,5.352886199951172
dog,breed,slick,backward phrasal associate,"[CLS] the [MASK] came to dan , wagging its tail . [SEP]",0.506984293460846,4.267768383026123
dog,pluto,roach,supraordinate,"[CLS] the [MASK] came to dan , wagging its tail . [SEP]",0.506984293460846,4.267768383026123
dog,breed,slick,backward phrasal associate,[CLS] i was so relieved that it was just my [MASK] . [SEP],0.5610915422439575,3.910238265991211
dog,pluto,roach,supraordinate,[CLS] i was so relieved that it was just my [MASK] . [SEP],0.5610915422439575,3.910238265991211
dog,breed,slick,backward phrasal associate,[CLS] barry also bought a hot [MASK] . [SEP],0.6305071711540222,2.906403064727783
dog,pluto,roach,supraordinate,[CLS] barry also bought a hot [MASK] . [SEP],0.6305071711540222,2.906403064727783
dog,breed,slick,backward phrasal associate,[CLS] jim bought the hot [MASK] and ate it on his way back home . [SEP],0.6553530097007751,2.606377601623535
dog,pluto,roach,supraordinate,[CLS] jim bought the hot [MASK] and ate it on his way back home . [SEP],0.6553530097007751,2.606377601623535
dog,breed,slick,backward phrasal associate,[CLS] it was a hot [MASK] eating contest . [SEP],0.7442899346351624,2.4244332313537598
dog,pluto,roach,supraordinate,[CLS] it was a hot [MASK] eating contest . [SEP],0.7442899346351624,2.4244332313537598
dog,breed,slick,backward phrasal associate,[CLS] there is a loud [MASK] next door that never stops barking . [SEP],0.8964138627052307,1.0512211322784424
dog,pluto,roach,supraordinate,[CLS] there is a loud [MASK] next door that never stops barking . [SEP],0.8964138627052307,1.0512211322784424
doll,porcelain,hoe,forward phrasal associate,[CLS] luckily her aunt did n't mind and she even fixed the [MASK] . [SEP],0.05391211807727814,8.622295379638672
doll,toy,button,supraordinate,[CLS] luckily her aunt did n't mind and she even fixed the [MASK] . [SEP],0.05391211807727814,8.622295379638672
doll,porcelain,hoe,forward phrasal associate,[CLS] her favorite [MASK] was small one named princess . [SEP],0.0774642676115036,7.596999168395996
doll,toy,button,supraordinate,[CLS] her favorite [MASK] was small one named princess . [SEP],0.0774642676115036,7.596999168395996
doll,porcelain,hoe,forward phrasal associate,[CLS] she would say he looked like a troll [MASK] . [SEP],0.17436768114566803,6.461526870727539
doll,toy,button,supraordinate,[CLS] she would say he looked like a troll [MASK] . [SEP],0.17436768114566803,6.461526870727539
doll,porcelain,hoe,forward phrasal associate,[CLS] abby got a new [MASK] for her birthday . [SEP],0.4615994393825531,5.186387538909912
doll,toy,button,supraordinate,[CLS] abby got a new [MASK] for her birthday . [SEP],0.4615994393825531,5.186387538909912
doll,porcelain,hoe,forward phrasal associate,[CLS] she went to the toy store and bought a new [MASK] for her . [SEP],0.4355647563934326,3.418170928955078
doll,toy,button,supraordinate,[CLS] she went to the toy store and bought a new [MASK] for her . [SEP],0.4355647563934326,3.418170928955078
doll,porcelain,hoe,forward phrasal associate,[CLS] amy chose a [MASK] that looked just like her . [SEP],0.2988249659538269,5.704195976257324
doll,toy,button,supraordinate,[CLS] amy chose a [MASK] that looked just like her . [SEP],0.2988249659538269,5.704195976257324
doll,porcelain,hoe,forward phrasal associate,"[CLS] when she heard her grandma died , sue asked for the rag [MASK] . [SEP]",0.5233129262924194,4.481817245483398
doll,toy,button,supraordinate,"[CLS] when she heard her grandma died , sue asked for the rag [MASK] . [SEP]",0.5233129262924194,4.481817245483398
doll,porcelain,hoe,forward phrasal associate,[CLS] we also got her some dresses and a crib for the [MASK] . [SEP],0.6264877319335938,2.771975040435791
doll,toy,button,supraordinate,[CLS] we also got her some dresses and a crib for the [MASK] . [SEP],0.6264877319335938,2.771975040435791
doll,porcelain,hoe,forward phrasal associate,[CLS] meredith wanted a barbie [MASK] house for christmas . [SEP],0.8585178256034851,1.6300139427185059
doll,toy,button,supraordinate,[CLS] meredith wanted a barbie [MASK] house for christmas . [SEP],0.8585178256034851,1.6300139427185059
doll,porcelain,hoe,forward phrasal associate,[CLS] i hated to tell the child her [MASK] was broken . [SEP],0.9079874157905579,1.0484726428985596
doll,toy,button,supraordinate,[CLS] i hated to tell the child her [MASK] was broken . [SEP],0.9079874157905579,1.0484726428985596
dollar,buck,glory,synonym,[CLS] i had an extra [MASK] left over . [SEP],0.09125698357820511,8.91756820678711
dollar,pound,question,category,[CLS] i had an extra [MASK] left over . [SEP],0.09125698357820511,8.91756820678711
dollar,buck,glory,synonym,[CLS] millie 's parents explained she 'd get an extra [MASK] for each year . [SEP],0.17727772891521454,7.51494026184082
dollar,pound,question,category,[CLS] millie 's parents explained she 'd get an extra [MASK] for each year . [SEP],0.17727772891521454,7.51494026184082
dollar,buck,glory,synonym,[CLS] she saw a [MASK] bill on the ground . [SEP],0.06221240386366844,8.218975067138672
dollar,pound,question,category,[CLS] she saw a [MASK] bill on the ground . [SEP],0.06221240386366844,8.218975067138672
dollar,buck,glory,synonym,[CLS] the instructions were that there was a ten [MASK] limit . [SEP],0.43045324087142944,5.034483909606934
dollar,pound,question,category,[CLS] the instructions were that there was a ten [MASK] limit . [SEP],0.43045324087142944,5.034483909606934
dollar,buck,glory,synonym,"[CLS] while working , accidentally broke a seven hundred [MASK] machine . [SEP]",0.31339210271835327,4.6148834228515625
dollar,pound,question,category,"[CLS] while working , accidentally broke a seven hundred [MASK] machine . [SEP]",0.31339210271835327,4.6148834228515625
dollar,buck,glory,synonym,[CLS] it happens to be two 5 [MASK] bills . [SEP],0.7017953991889954,2.4111900329589844
dollar,pound,question,category,[CLS] it happens to be two 5 [MASK] bills . [SEP],0.7017953991889954,2.4111900329589844
dollar,buck,glory,synonym,[CLS] he signed a million [MASK] music contract . [SEP],0.4022388756275177,4.354825973510742
dollar,pound,question,category,[CLS] he signed a million [MASK] music contract . [SEP],0.4022388756275177,4.354825973510742
dollar,buck,glory,synonym,[CLS] he made a forty [MASK] deposit into his savings account . [SEP],0.7354778051376343,1.9723056554794312
dollar,pound,question,category,[CLS] he made a forty [MASK] deposit into his savings account . [SEP],0.7354778051376343,1.9723056554794312
dollar,buck,glory,synonym,[CLS] his lottery ticket turned out to be a five thousand [MASK] winner . [SEP],0.7424539923667908,1.5462262630462646
dollar,pound,question,category,[CLS] his lottery ticket turned out to be a five thousand [MASK] winner . [SEP],0.7424539923667908,1.5462262630462646
dollar,buck,glory,synonym,[CLS] i check the couch cushions and found a twenty [MASK] bill . [SEP],0.9967473745346069,0.04697960242629051
dollar,pound,question,category,[CLS] i check the couch cushions and found a twenty [MASK] bill . [SEP],0.9967473745346069,0.04697960242629051
dollars,cents,border,category,[CLS] he has over five thousand [MASK] in stamps . [SEP],0.11149266362190247,7.374102592468262
dollars,fund,rooster,unclassified,[CLS] he has over five thousand [MASK] in stamps . [SEP],0.11149266362190247,7.374102592468262
dollars,cents,border,category,[CLS] he bought 100 [MASK] for the occasion . [SEP],0.1461465060710907,7.637814521789551
dollars,fund,rooster,unclassified,[CLS] he bought 100 [MASK] for the occasion . [SEP],0.1461465060710907,7.637814521789551
dollars,cents,border,category,"[CLS] lucky mark , there was exactly thirty [MASK] in his piggy bank . [SEP]",0.21094806492328644,6.639769077301025
dollars,fund,rooster,unclassified,"[CLS] lucky mark , there was exactly thirty [MASK] in his piggy bank . [SEP]",0.21094806492328644,6.639769077301025
dollars,cents,border,category,[CLS] she could n't believe it was ten [MASK] . [SEP],0.343717485666275,5.923833847045898
dollars,fund,rooster,unclassified,[CLS] she could n't believe it was ten [MASK] . [SEP],0.343717485666275,5.923833847045898
dollars,cents,border,category,[CLS] the fraternity pooled together one hundred [MASK] to invest . [SEP],0.49666714668273926,3.9361233711242676
dollars,fund,rooster,unclassified,[CLS] the fraternity pooled together one hundred [MASK] to invest . [SEP],0.49666714668273926,3.9361233711242676
dollars,cents,border,category,[CLS] he paid four [MASK] for a one pound container of r-22 . [SEP],0.5081630349159241,3.5065433979034424
dollars,fund,rooster,unclassified,[CLS] he paid four [MASK] for a one pound container of r-22 . [SEP],0.5081630349159241,3.5065433979034424
dollars,cents,border,category,"[CLS] at the checkout , her balance came to $ 0 [MASK] . [SEP]",0.8595085740089417,1.3080626726150513
dollars,fund,rooster,unclassified,"[CLS] at the checkout , her balance came to $ 0 [MASK] . [SEP]",0.8595085740089417,1.3080626726150513
dollars,cents,border,category,[CLS] he bought five pounds of weed for seven hundred [MASK] . [SEP],0.699307382106781,1.6063013076782227
dollars,fund,rooster,unclassified,[CLS] he bought five pounds of weed for seven hundred [MASK] . [SEP],0.699307382106781,1.6063013076782227
dollars,cents,border,category,[CLS] it took thousands of [MASK] to fix . [SEP],0.9124117493629456,0.9178854823112488
dollars,fund,rooster,unclassified,[CLS] it took thousands of [MASK] to fix . [SEP],0.9124117493629456,0.9178854823112488
dollars,cents,border,category,[CLS] dan won millions of [MASK] at las vegas . [SEP],0.9795973896980286,0.23941081762313843
dollars,fund,rooster,unclassified,[CLS] dan won millions of [MASK] at las vegas . [SEP],0.9795973896980286,0.23941081762313843
done,finished,thunder,synonym,"[CLS] when he was [MASK] , he was able to play the song . [SEP]",0.07727674394845963,6.6927876472473145
done,enough,leg,synonym,"[CLS] when he was [MASK] , he was able to play the song . [SEP]",0.07727674394845963,6.6927876472473145
done,finished,thunder,synonym,"[CLS] when he was [MASK] , it all looked nice . [SEP]",0.10922476649284363,5.763381004333496
done,enough,leg,synonym,"[CLS] when he was [MASK] , it all looked nice . [SEP]",0.10922476649284363,5.763381004333496
done,finished,thunder,synonym,"[CLS] when he was [MASK] , he mixed the ingredients with sauce . [SEP]",0.33505111932754517,3.858407974243164
done,enough,leg,synonym,"[CLS] when he was [MASK] , he mixed the ingredients with sauce . [SEP]",0.33505111932754517,3.858407974243164
done,finished,thunder,synonym,"[CLS] when they were [MASK] , they looked up in amazement . [SEP]",0.25178778171539307,5.441823959350586
done,enough,leg,synonym,"[CLS] when they were [MASK] , they looked up in amazement . [SEP]",0.25178778171539307,5.441823959350586
done,finished,thunder,synonym,[CLS] he was angry he had [MASK] so poorly . [SEP],0.21201089024543762,5.11932373046875
done,enough,leg,synonym,[CLS] he was angry he had [MASK] so poorly . [SEP],0.21201089024543762,5.11932373046875
done,finished,thunder,synonym,"[CLS] it 's taken a lot of work , but it 's almost [MASK] . [SEP]",0.2780865728855133,4.722786903381348
done,enough,leg,synonym,"[CLS] it 's taken a lot of work , but it 's almost [MASK] . [SEP]",0.2780865728855133,4.722786903381348
done,finished,thunder,synonym,[CLS] then there were cheers and hugs and he knew he had really [MASK] it . [SEP],0.2787565588951111,3.116838216781616
done,enough,leg,synonym,[CLS] then there were cheers and hugs and he knew he had really [MASK] it . [SEP],0.2787565588951111,3.116838216781616
done,finished,thunder,synonym,"[CLS] when she was [MASK] speaking , i offered her advice . [SEP]",0.8414908051490784,0.8481302261352539
done,enough,leg,synonym,"[CLS] when she was [MASK] speaking , i offered her advice . [SEP]",0.8414908051490784,0.8481302261352539
done,finished,thunder,synonym,[CLS] bobby got the homework [MASK] really late . [SEP],0.9088470935821533,0.9209909439086914
done,enough,leg,synonym,[CLS] bobby got the homework [MASK] really late . [SEP],0.9088470935821533,0.9209909439086914
done,finished,thunder,synonym,[CLS] adam felt that they 'd all [MASK] a great job ! [SEP],0.9553738832473755,0.3114437758922577
done,enough,leg,synonym,[CLS] adam felt that they 'd all [MASK] a great job ! [SEP],0.9553738832473755,0.3114437758922577
door,knock,bet,action,[CLS] sam passed by a [MASK] every day on his way to his first class . [SEP],0.09624398499727249,7.1880340576171875
door,hatch,dustpan,synonym,[CLS] sam passed by a [MASK] every day on his way to his first class . [SEP],0.09624398499727249,7.1880340576171875
door,knock,bet,action,[CLS] he set up a surveillance camera near his [MASK] . [SEP],0.16207590699195862,6.043951988220215
door,hatch,dustpan,synonym,[CLS] he set up a surveillance camera near his [MASK] . [SEP],0.16207590699195862,6.043951988220215
door,knock,bet,action,[CLS] she wanted to be at the [MASK] today to open it for him . [SEP],0.08629994839429855,7.113029479980469
door,hatch,dustpan,synonym,[CLS] she wanted to be at the [MASK] today to open it for him . [SEP],0.08629994839429855,7.113029479980469
door,knock,bet,action,"[CLS] on the evening of open house , she found her class [MASK] barricaded . [SEP]",0.29800280928611755,5.886046886444092
door,hatch,dustpan,synonym,"[CLS] on the evening of open house , she found her class [MASK] barricaded . [SEP]",0.29800280928611755,5.886046886444092
door,knock,bet,action,[CLS] cirno went to the mansion next [MASK] to play . [SEP],0.28594836592674255,3.0290703773498535
door,hatch,dustpan,synonym,[CLS] cirno went to the mansion next [MASK] to play . [SEP],0.28594836592674255,3.0290703773498535
door,knock,bet,action,[CLS] his mother answered the [MASK] . [SEP],0.5642899870872498,1.3491133451461792
door,hatch,dustpan,synonym,[CLS] his mother answered the [MASK] . [SEP],0.5642899870872498,1.3491133451461792
door,knock,bet,action,[CLS] the notice on the front [MASK] said that the meeting is cancelled . [SEP],0.6106157302856445,2.5270509719848633
door,hatch,dustpan,synonym,[CLS] the notice on the front [MASK] said that the meeting is cancelled . [SEP],0.6106157302856445,2.5270509719848633
door,knock,bet,action,"[CLS] after her owner left , she pried open her cage [MASK] with her beak . [SEP]",0.6353417038917542,3.111783266067505
door,hatch,dustpan,synonym,"[CLS] after her owner left , she pried open her cage [MASK] with her beak . [SEP]",0.6353417038917542,3.111783266067505
door,knock,bet,action,[CLS] tom 's cat ran out the [MASK] . [SEP],0.8364560008049011,0.933225154876709
door,hatch,dustpan,synonym,[CLS] tom 's cat ran out the [MASK] . [SEP],0.8364560008049011,0.933225154876709
door,knock,bet,action,[CLS] the old neighbor next [MASK] was always really grumpy . [SEP],0.9999674558639526,0.0006993525312282145
door,hatch,dustpan,synonym,[CLS] the old neighbor next [MASK] was always really grumpy . [SEP],0.9999674558639526,0.0006993525312282145
down,lay,flat,forward phrasal associate,[CLS] james broke his hip on the fall [MASK] . [SEP],0.05247877165675163,8.510346412658691
down,tumble,competence,forward phrasal associate,[CLS] james broke his hip on the fall [MASK] . [SEP],0.05247877165675163,8.510346412658691
down,lay,flat,forward phrasal associate,[CLS] he looked [MASK] and was proud of his accomplishment . [SEP],0.1685318797826767,6.046635627746582
down,tumble,competence,forward phrasal associate,[CLS] he looked [MASK] and was proud of his accomplishment . [SEP],0.1685318797826767,6.046635627746582
down,lay,flat,forward phrasal associate,"[CLS] suddenly , she tripped and fell [MASK] . [SEP]",0.20052923262119293,3.8783202171325684
down,tumble,competence,forward phrasal associate,"[CLS] suddenly , she tripped and fell [MASK] . [SEP]",0.20052923262119293,3.8783202171325684
down,lay,flat,forward phrasal associate,"[CLS] i was at a concert , and had been knocked [MASK] in the mosh pit . [SEP]",0.4390958845615387,2.282700538635254
down,tumble,competence,forward phrasal associate,"[CLS] i was at a concert , and had been knocked [MASK] in the mosh pit . [SEP]",0.4390958845615387,2.282700538635254
down,lay,flat,forward phrasal associate,[CLS] a pianist sat [MASK] at a piano . [SEP],0.484556645154953,3.8470871448516846
down,tumble,competence,forward phrasal associate,[CLS] a pianist sat [MASK] at a piano . [SEP],0.484556645154953,3.8470871448516846
down,lay,flat,forward phrasal associate,"[CLS] sue finished walking [MASK] the stairs , physically unharmed . [SEP]",0.5444023609161377,1.4565293788909912
down,tumble,competence,forward phrasal associate,"[CLS] sue finished walking [MASK] the stairs , physically unharmed . [SEP]",0.5444023609161377,1.4565293788909912
down,lay,flat,forward phrasal associate,"[CLS] a big thunderstorm came through , blowing [MASK] trees and power lines . [SEP]",0.2425723522901535,4.036954879760742
down,tumble,competence,forward phrasal associate,"[CLS] a big thunderstorm came through , blowing [MASK] trees and power lines . [SEP]",0.2425723522901535,4.036954879760742
down,lay,flat,forward phrasal associate,[CLS] rae 's family sat [MASK] for sunday lunch . [SEP],0.716607928276062,1.788055419921875
down,tumble,competence,forward phrasal associate,[CLS] rae 's family sat [MASK] for sunday lunch . [SEP],0.716607928276062,1.788055419921875
down,lay,flat,forward phrasal associate,[CLS] as soon as i laid [MASK] the phone rang . [SEP],0.6990208625793457,2.119605541229248
down,tumble,competence,forward phrasal associate,[CLS] as soon as i laid [MASK] the phone rang . [SEP],0.6990208625793457,2.119605541229248
down,lay,flat,forward phrasal associate,[CLS] i sat [MASK] and set up my laptop . [SEP],0.8394967913627625,0.8672906160354614
down,tumble,competence,forward phrasal associate,[CLS] i sat [MASK] and set up my laptop . [SEP],0.8394967913627625,0.8672906160354614
drain,clog,slide,forward phrasal associate,[CLS] too many went down a [MASK] . [SEP],0.06883613020181656,7.652627944946289
drain,plumber,will,instrument,[CLS] too many went down a [MASK] . [SEP],0.06883613020181656,7.652627944946289
drain,clog,slide,forward phrasal associate,[CLS] he realized a rag clogged the [MASK] . [SEP],0.15753678977489471,7.076623439788818
drain,plumber,will,instrument,[CLS] he realized a rag clogged the [MASK] . [SEP],0.15753678977489471,7.076623439788818
drain,clog,slide,forward phrasal associate,[CLS] he tried to [MASK] the pimple . [SEP],0.25348618626594543,5.830086708068848
drain,plumber,will,instrument,[CLS] he tried to [MASK] the pimple . [SEP],0.25348618626594543,5.830086708068848
drain,clog,slide,forward phrasal associate,[CLS] once the spaghetti is cooked he begins to [MASK] the boiling water . [SEP],0.4687339961528778,3.4524431228637695
drain,plumber,will,instrument,[CLS] once the spaghetti is cooked he begins to [MASK] the boiling water . [SEP],0.4687339961528778,3.4524431228637695
