context,constraint,entropy
[CLS] she thought it must be something else since it was so [MASK] . [SEP],0.0958419442,6.7122578620910645
[CLS] some of my neighbors complain that it is too [MASK] to listen to music . [SEP],0.1881214231,4.193942070007324
[CLS] her husband had come home [MASK] ! [SEP],0.2090023011,4.7985334396362305
[CLS] james wakes up [MASK] just to make coffee before he leaves . [SEP],0.338332355,3.600099802017212
[CLS] her aunt came [MASK] to do the flowers . [SEP],0.407893762,2.5482168197631836
[CLS] i woke up way too [MASK] . [SEP],0.5158494562,2.2104456424713135
[CLS] jan never woke up [MASK] . [SEP],0.6637344062,1.8248178958892822
[CLS] he made sure to leave the house [MASK] so he would get there on time . [SEP],0.7215104401,1.7332370281219482
"[CLS] after leaving work [MASK] , xavier went home and rested . [SEP]",0.8258834779,1.5505300760269165
[CLS] it was thanksgiving day and kim had to get up [MASK] to begin cooking . [SEP],0.98393929,0.11395628750324249
"[CLS] her favorite however , was [MASK] . [SEP]",0.0113495695,11.953886032104492
[CLS] he took out a rock from 40 meters under the [MASK] . [SEP],0.1293298155,7.383128643035889
[CLS] andy always was sad around [MASK] day . [SEP],0.2470323443,6.562668800354004
[CLS] the next week scientists said a meteor was headed to [MASK] . [SEP],0.3317338228,6.183317184448242
[CLS] lighting struck the kite and it flew down to [MASK] . [SEP],0.4683012366,3.1046128273010254
[CLS] the [MASK] shook and an avalanche of rocks fell down . [SEP],0.578970015,3.5696115493774414
[CLS] larry was enjoying his last moments on [MASK] . [SEP],0.603708908,0.6065961122512817
[CLS] neil decided burundi had the friendliest people on [MASK] ! [SEP],0.7583346367,2.4433631896972656
"[CLS] in 1979 , dna revealed that every person on [MASK] is from one woman . [SEP]",0.8936087489,0.48227813839912415
[CLS] elena was the happiest child on [MASK] . [SEP],0.9917781055,0.16245613992214203
[CLS] an elementary school planned to have an [MASK] drill after lunch . [SEP],0.0991437063,7.547378063201904
[CLS] that was the first [MASK] laura has ever been in . [SEP],0.1674482003,7.404098033905029
"[CLS] all of a sudden , a 5 [MASK] started shaking the area . [SEP]",0.2371792644,5.074504852294922
"[CLS] suddenly , there was an [MASK] while i was in the store . [SEP]",0.3798359036,2.5172245502471924
[CLS] an [MASK] had occurred at noon in the afternoon . [SEP],0.4328799397,2.456580400466919
[CLS] an [MASK] was occurring at that very moment . [SEP],0.516632691,4.428274154663086
[CLS] he realized that he was in an [MASK] and took cover . [SEP],0.6343570054,2.6070456504821777
[CLS] he found out there had been an [MASK] ! [SEP],0.7657117248,1.1460165977478027
[CLS] katie turned on the news to see an [MASK] had hit in her town . [SEP],0.8759484291,0.8769542574882507
"[CLS] one day , an [MASK] struck the city . [SEP]",0.9382761121,0.9615796804428101
[CLS] linda liked the [MASK] street cafe because it was n't starbucks . [SEP],0.0927451477,9.402828216552734
"[CLS] after 15 years , he still requests to drive in the [MASK] . [SEP]",0.1276924256,8.026443481445312
[CLS] he hopped on a train and journeyed [MASK] . [SEP],0.2253868058,5.0890212059021
[CLS] then she remembered to check the sun and head [MASK] . [SEP],0.3599559814,3.1033639907836914
[CLS] this last summer they took a trip back [MASK] to new york . [SEP],0.4490127265,3.6161837577819824
[CLS] he had actually walked [MASK] . [SEP],0.5428418666,2.888796091079712
[CLS] her children had moved back [MASK] so she did n't have family close by . [SEP],0.6117474,1.7731735706329346
[CLS] he was trying to walk [MASK] . [SEP],0.7216139,2.475735902786255
[CLS] she pointed him [MASK] and said he needed to go a few more blocks . [SEP],0.8881511,1.0780689716339111
[CLS] they spent a lot of time in the middle [MASK] . [SEP],0.9580004215,0.24684515595436096
[CLS] they are [MASK] and pay well . [SEP],0.08687276,7.31263542175293
[CLS] teaching was so [MASK] that lexi wanted to do it forever . [SEP],0.1606726497,5.128935813903809
[CLS] a new bird for a pet is [MASK] and fun to take care of . [SEP],0.2037844807,5.856535911560059
[CLS] she thought a fish would be an [MASK] pet to keep alive . [SEP],0.3767645359,3.6993942260742188
"[CLS] for some reason , math always came [MASK] for her . [SEP]",0.4073583931,2.5775158405303955
[CLS] he thought bowling looked pretty [MASK] . [SEP],0.5793780684,3.8987338542938232
[CLS] greg was surprised at how [MASK] it was to write afterwards . [SEP],0.6469312906,1.098272681236267
[CLS] the soil became loose and [MASK] to manage . [SEP],0.7141111195,1.2567591667175293
[CLS] the theory was [MASK] to develop . [SEP],0.8164198101,2.3508787155151367
[CLS] it was n't an [MASK] subject to teach but she loved it . [SEP],0.9829226,0.23905137181282043
[CLS] he can [MASK] at least 50 in one sitting . [SEP],0.0968331862,6.486145496368408
[CLS] he began to drink protein shakes and [MASK] 10 times a day . [SEP],0.1233497597,6.134821891784668
[CLS] her husband wanted to [MASK] burger king instead . [SEP],0.2820575759,3.2619235515594482
[CLS] i was in a bad mood since i could n't [MASK] anything . [SEP],0.332388401,4.028157711029053
[CLS] so he tried to [MASK] less the next day . [SEP],0.4282002002,3.795902729034424
[CLS] i never saw her [MASK] sausage again . [SEP],0.5305104256,2.178994655609131
[CLS] i opened the fridge to find something to [MASK] . [SEP],0.6783115864,0.8488204479217529
[CLS] he made sure to drink enough and [MASK] enough . [SEP],0.7573560774,2.6006810665130615
[CLS] two families went out to [MASK] a fancy dinner . [SEP],0.8198242188,1.0339384078979492
"[CLS] sometimes , she 'd even bring him some coffee or a bite to [MASK] . [SEP]",0.9922866225,0.022953880950808525
[CLS] ollie wanted to find one more [MASK] . [SEP],0.0939766876,9.159342765808105
[CLS] laura picked the last [MASK] roll at the cafeteria . [SEP],0.1009943038,7.338757038116455
"[CLS] when the [MASK] hunt began , the kids ran in all directions . [SEP]",0.2065466717,6.331118583679199
[CLS] when they brought out his food it was finally the perfect [MASK] . [SEP],0.3070782125,4.113593101501465
[CLS] her fear started when she noticed an [MASK] sac in her home . [SEP],0.492964901,1.2980728149414062
[CLS] when the kids were n't looking esther knocked an [MASK] off the table . [SEP],0.5782336742,2.261420249938965
[CLS] his mom showed him how to mix flour and [MASK] and boil them . [SEP],0.6352477521,1.542349100112915
[CLS] her son had taken an [MASK] from the icebox and put it in the nest . [SEP],0.7948197424,0.7483260631561279
"[CLS] after planning , alicia told her students about her easter [MASK] hunt . [SEP]",0.8231112361,0.5024957060813904
[CLS] john learned how to puncture an [MASK] yolk and mix it with dye . [SEP],0.9928678274,0.04040589928627014
[CLS] carl went to the store to buy [MASK] . [SEP],0.0684654713,6.663774490356445
[CLS] he noticed the [MASK] were rotten . [SEP],0.1346070841,6.940672874450684
[CLS] jason cooks [MASK] and makes a cheese omelet . [SEP],0.2420956865,4.737427711486816
"[CLS] the kids were so upset , and cody and sarah never hid [MASK] again . [SEP]",0.3012156039,4.107083320617676
[CLS] [MASK] were pretty easy to get there on the farm . [SEP],0.4801885486,5.3815131187438965
[CLS] this is the key for making great scramble [MASK] . [SEP],0.5220502913,2.8590354919433594
[CLS] my friend came over and we hid easter [MASK] . [SEP],0.6931148171,1.5529876947402954
"[CLS] together they eat [MASK] , bacon , and fruit . [SEP]",0.7734637558,0.7453201413154602
[CLS] they dropped [MASK] from the roof . [SEP],0.8524861038,1.5430917739868164
[CLS] i had [MASK] benedict and she had pancakes . [SEP],0.9609072506,0.09699252247810364
[CLS] sally was [MASK] and could n't swim . [SEP],0.0925035253,7.512912750244141
[CLS] she was lining up the shot for the [MASK] ball . [SEP],0.1324113607,7.580050945281982
[CLS] so stacy waited outside right at [MASK] the next day . [SEP],0.286041908,4.511618137359619
[CLS] monica was an [MASK] year old girl who loved to knit scarves . [SEP],0.3436515927,2.4029123783111572
[CLS] anne was [MASK] year 's old . [SEP],0.4642236531,2.744994640350342
[CLS] i guess he has [MASK] lives left now . [SEP],0.5429392159,2.1949543952941895
[CLS] he had to go get [MASK] stitches . [SEP],0.6131803542,1.2073116302490234
[CLS] karla took care of [MASK] children in her daycare . [SEP],0.74056482320000006,0.7213972210884094
[CLS] [MASK] boys were playing a game of basketball . [SEP],0.805129528,1.2577452659606934
[CLS] the mural was vandalized within forty - [MASK] hours . [SEP],0.9490518272,0.13575440645217896
[CLS] they have no [MASK] up there . [SEP],0.0794606954,8.593483924865723
[CLS] he did n't know what to do without the [MASK] . [SEP],0.1089348942,9.185911178588867
"[CLS] suddenly , the power grid went out and the [MASK] was down . [SEP]",0.2021486685,6.916820526123047
[CLS] we were without [MASK] for two hours ! [SEP],0.3661076725,3.00006103515625
[CLS] my [MASK] went out a few minutes later . [SEP],0.4413271248,3.1697211265563965
[CLS] eventually the [MASK] came back on . [SEP],0.5058453828,1.9017163515090942
[CLS] the [MASK] hurt kia 's finger and surged up her arm . [SEP],0.6427827179,2.5872280597686768
[CLS] the [MASK] immediately went off . [SEP],0.7080333233,1.204481601715088
[CLS] the [MASK] went out at her complex . [SEP],0.829587847,1.3078784942626953
[CLS] he was determined to stop wasting so much [MASK] . [SEP],0.9248378873,0.6498335599899292
"[CLS] luckily , they were able to free her from the [MASK] . [SEP]",0.0598890726,8.91071891784668
[CLS] the doors closed and the [MASK] started to move . [SEP],0.1906042993,4.528111934661865
[CLS] tina yelled at the man that exited the [MASK] . [SEP],0.2381567508,6.1461873054504395
[CLS] jay got stuck in an [MASK] on his way out of his office . [SEP],0.385230273,3.2671830654144287
[CLS] sam was on the [MASK] to reach his apartment . [SEP],0.4799711257,4.062363624572754
[CLS] eventually he could get upstairs faster than the [MASK] . [SEP],0.5044385195,4.239926338195801
[CLS] i got in the [MASK] with a group of people . [SEP],0.6922973692,2.748056411743164
[CLS] i went in an [MASK] inside a mall . [SEP],0.7755341828,2.217928886413574
[CLS] she took the [MASK] to the top floor to see the view . [SEP],0.8583792746,0.6280094981193542
[CLS] i press the up button and the [MASK] doors closed . [SEP],0.9200099707,0.6918229460716248
[CLS] they pushed the [MASK] button . [SEP],0.0957602449,7.109957218170166
[CLS] donny and james had to go to the [MASK] room . [SEP],0.1350868158,6.653285980224609
[CLS] he found some water he stashed for an [MASK] to give them . [SEP],0.2126600258,6.94144344329834
[CLS] i cautiously drove with my [MASK] lights on . [SEP],0.3103766888,5.22468376159668
[CLS] joe received a text with an [MASK] alert . [SEP],0.4119649157,3.1577584743499756
[CLS] after waiting in the [MASK] room for hours the doctor called her . [SEP],0.5885029137,1.4240748882293701
"[CLS] unless there was an [MASK] call , i did n't use my phone . [SEP]",0.6265535951,2.4453139305114746
[CLS] he put his hazard lights on and used his [MASK] brake . [SEP],0.7174598575,1.9798415899276733
[CLS] she quickly ran inside to grab her [MASK] medication . [SEP],0.8649988472,0.23348483443260193
[CLS] the [MASK] modifications were made . [SEP],0.9256691039,0.8210235834121704
[CLS] her brother laughed and showed her the [MASK] bag . [SEP],0.0953376517,7.269093036651611
"[CLS] as a result , he did karaoke when the stage at the bar was [MASK] . [SEP]",0.168921411,5.131686687469482
[CLS] our pantry was very [MASK] . [SEP],0.2007552162,4.592156410217285
[CLS] we hid in an [MASK] closet with flashlights . [SEP],0.3266585618,3.666405439376831
[CLS] i spent the entire night staring at my [MASK] wallet . [SEP],0.4065557346,3.025991916656494
[CLS] when he pulled out his wallet and it was [MASK] . [SEP],0.5842979252,2.199833869934082
[CLS] she went to grab the box and could tell it was [MASK] . [SEP],0.6930142343,1.8878145217895508
[CLS] lars took away both [MASK] cones and ate them and they went home . [SEP],0.7016557753,2.4031014442443848
[CLS] when she found the bottle it was [MASK] . [SEP],0.8618636429,1.1988334655761719
[CLS] she left feeling frustrated and went home [MASK] - handed . [SEP],0.9961895943,0.021609704941511154
[CLS] he was happy he made it to the [MASK] . [SEP],0.0803303048,8.47233772277832
"[CLS] right before the [MASK] , the battery died . [SEP]",0.1051122546,8.511551856994629
[CLS] at the [MASK] they clapped for him and thought he was avant garde . [SEP],0.215982087,6.223574638366699
"[CLS] in the [MASK] , bill could n't handle the pressure and ate burgers . [SEP]",0.3528257087,5.118975639343262
[CLS] i take my place at the [MASK] of the line that wraps around the building . [SEP],0.4497673064,2.397430658340454
[CLS] now it could be seen from the far [MASK] of the street . [SEP],0.5782414079,1.1083359718322754
"[CLS] at the date 's [MASK] , sara told tom he was n't her type ! [SEP]",0.6911830008,2.7398033142089844
[CLS] i grew up in the south [MASK] of boston . [SEP],0.7549930811,0.2368742823600769
[CLS] but in the [MASK] i had reached the highest level . [SEP],0.8762538433,1.7738006114959717
[CLS] in the [MASK] they had to call it quits and admit their mistakes . [SEP],0.9610054791,0.39324674010276794
[CLS] liz passed out before the [MASK] . [SEP],0.0874940306,8.167616844177246
[CLS] jane was happy with the [MASK] of the series . [SEP],0.1849028245,5.159069061279297
[CLS] [MASK] the friendship felt much better . [SEP],0.2869205028,3.971390962600708
[CLS] her lease was [MASK] by the end of the week . [SEP],0.3592881188,3.5796499252319336
[CLS] her son [MASK] up crying from the smoke . [SEP],0.4999396354,3.276620388031006
[CLS] he [MASK] up losing and felt that he would never get better . [SEP],0.5649656653,1.963636875152588
[CLS] winter was just [MASK] . [SEP],0.6451938897,1.0445810556411743
[CLS] thomas slammed into the tree [MASK] his first day of skiing . [SEP],0.7770066857,1.3749451637268066
"[CLS] unacceptable , charlie angrily stormed out [MASK] the tradition . [SEP]",0.8957765996,0.6678249835968018
[CLS] so i had to make up an [MASK] and it was n't very funny . [SEP],0.9165404439,1.1843795776367188
[CLS] after a nap he awoke with tons of [MASK] ! [SEP],0.075051764000000007,8.030729293823242
[CLS] the next day he had no [MASK] . [SEP],0.1323718578,6.9013824462890625
[CLS] harold 's new puppy was very rambunctious and full of [MASK] . [SEP],0.2138872743,4.785114765167236
[CLS] i ended up cleaning the entire house from the [MASK] . [SEP],0.3916395009,3.9665584564208984
[CLS] with a burst of [MASK] she leapt off the edge into the pool . [SEP],0.4401595592,2.7875585556030273
"[CLS] on my break , i stopped by the store to get an [MASK] drink . [SEP]",0.5730151832,3.416041612625122
[CLS] i finally gave up on the [MASK] efficient leds . [SEP],0.6715238094,2.900947332382202
[CLS] dana decided to purposely invest mental [MASK] in her creative ideas . [SEP],0.7343163192,0.5743048191070557
[CLS] he thought that it was a waste of [MASK] . [SEP],0.8959442079,0.8117952942848206
[CLS] it turns out his new personal fridge took up all the [MASK] . [SEP],0.9026973844,0.8830526471138
[CLS] he dreamed of living in [MASK] . [SEP],0.0642549694,7.721225738525391
[CLS] rayne wanted to visit the queen of [MASK] . [SEP],0.1352650262,5.980525970458984
[CLS] [MASK] and america decided to work together in europe first . [SEP],0.2419697791,3.974372386932373
"[CLS] in [MASK] , anne found , only milk was taken in tea ! [SEP]",0.3397851735,5.556815147399902
[CLS] thomas lawry was knighted by the queen of [MASK] . [SEP],0.4557768553,2.2041947841644287
[CLS] he went to [MASK] where it was supposed to be and searched . [SEP],0.5195034891,1.1244316101074219
[CLS] dunkin donuts in new [MASK] gives free coffee if the patriots win . [SEP],0.6844800115,0.5777405500411987
"[CLS] neil was visiting dover , [MASK] . [SEP]",0.7658219337,1.86083984375
[CLS] i remember being young and going to new [MASK] . [SEP],0.8260633349,1.1811004877090454
"[CLS] the new [MASK] patriots starting quarterback , drew , was injured . [SEP]",0.9980570078,0.0028640422970056534
"[CLS] she sat at her desk , and thought about her ma in [MASK] . [SEP]",0.0871241894,9.14078426361084
[CLS] ari got a pen pal in [MASK] class . [SEP],0.1692602001,5.094484806060791
"[CLS] since jenny is not a us native , her [MASK] is hard to comprehend . [SEP]",0.2011846527,7.930461406707764
[CLS] he found a job in jakarta teaching [MASK] . [SEP],0.3728346527,5.951544761657715
[CLS] she tried to speak in [MASK] but he did n't understand her . [SEP],0.4003365189,3.1205453872680664
[CLS] hillary has an [MASK] exam in two days . [SEP],0.5621859357,4.491872310638428
[CLS] another girl showed her what to do but she did not speak [MASK] well . [SEP],0.6908760667,2.4152109622955322
[CLS] abe ended up going to college on an [MASK] literature scholarship . [SEP],0.7661033869,1.4451589584350586
"[CLS] since she barely speaks [MASK] , she was shy . [SEP]",0.8141885698,1.314036250114441
[CLS] it was many months before he could speak [MASK] . [SEP],0.9837011397,0.09255829453468323
[CLS] she attempted to learn a new language but that was n't [MASK] . [SEP],0.0823843218,8.14736270904541
"[CLS] she said it was in south carolina , easy [MASK] . [SEP]",0.1896506399,6.535717010498047
[CLS] that was [MASK] to ensure his company stays profitable . [SEP],0.2865291983,5.0308003425598145
"[CLS] when joe had [MASK] , he was excited to buy the shoes . [SEP]",0.3019319698,4.027405738830566
[CLS] he gathered [MASK] money and went to the store . [SEP],0.4306620955,1.6458909511566162
[CLS] the motorcycle act began simply [MASK] with wheelies . [SEP],0.5331474543,2.7238144874572754
"[CLS] one day , natalie decided she had [MASK] of this mean friend . [SEP]",0.6046188176,1.5900888442993164
[CLS] everyone loved his work but not [MASK] to pay for it . [SEP],0.791634649,0.12083398550748825
[CLS] he could n't stay warm [MASK] and was frostbitten . [SEP],0.8813844919,0.6824111342430115
[CLS] she figured her 30 minute break was long [MASK] to go . [SEP],0.9997784793,0.0003636408655438572
[CLS] last march he got forty people to [MASK] . [SEP],0.0775429495,8.519548416137695
[CLS] my little brother said the lake was too deep and refused to [MASK] . [SEP],0.1914630681,5.656925201416016
[CLS] laby cocked her gun and prepared to [MASK] the house . [SEP],0.2563953251,3.889692783355713
[CLS] arnold decided to [MASK] into it this year . [SEP],0.3933763057,3.2930121421813965
[CLS] jamie was about to [MASK] the sixth grade . [SEP],0.40511702,2.8460097312927246
"[CLS] albert wanted to [MASK] the spelling bee , but he was a bad speller . [SEP]",0.578237921,2.721859931945801
[CLS] i had to stop what i was doing to [MASK] it . [SEP],0.6917464435,3.5716552734375
[CLS] her friend suggested that she [MASK] it into a contest . [SEP],0.7857445478,1.1466612815856934
[CLS] bobby was about to [MASK] kindergarten . [SEP],0.8612307012,0.5361098051071167
[CLS] one of her teachers encouraged her to [MASK] a contest . [SEP],0.9075791836,0.9402045011520386
[CLS] he thought his head was abnormal and [MASK] . [SEP],0.0478966087,8.874828338623047
[CLS] tina 's sister vowed to get [MASK] . [SEP],0.1948165596,4.8670759201049805
[CLS] barry [MASK] got his face painted in the color of a zebra . [SEP],0.2848992422,6.79213809967041
[CLS] he did n't [MASK] share it with the other goats ! [SEP],0.324529767,3.0778696537017822
[CLS] the salesperson [MASK] gave me a good discount . [SEP],0.4972438216,3.1310179233551025
[CLS] she [MASK] dressed like the popular kids . [SEP],0.5851356685,3.194072723388672
[CLS] he was [MASK] fined once . [SEP],0.6724744737,0.8521754741668701
[CLS] the date was a huge success and they decided to hang out [MASK] more . [SEP],0.7833235264,0.9281672239303589
[CLS] the band 's popularity grew [MASK] more . [SEP],0.8959444165,0.4127812087535858
[CLS] now it looked [MASK] worse ! [SEP],0.9562825859,0.3232400417327881
[CLS] she discussed the physical [MASK] with the science lab . [SEP],0.0999602675,8.406424522399902
[CLS] the crucial moment was the dna [MASK] linking him . [SEP],0.1655368581,5.460546493530273
"[CLS] then , her boss showed her a tape with [MASK] on it . [SEP]",0.2705266103,7.898604869842529
[CLS] the defense argued my [MASK] was inadmissible . [SEP],0.3617619127,3.1844522953033447
"[CLS] at these locations , he discovered very helpful [MASK] . [SEP]",0.4869313985,6.514222145080566
"[CLS] the bank found no [MASK] to prove it , and let the matter drop . [SEP]",0.5434945524,2.4103448390960693
[CLS] the cashier said they need [MASK] that my grandmother has a dog . [SEP],0.6570583582,2.335891008377075
[CLS] the police collected [MASK] at the crime scene . [SEP],0.7187365592,0.8133467435836792
[CLS] they needed photographic [MASK] of the record being broken . [SEP],0.8267631531,0.7932336330413818
[CLS] but in the end there was not enough [MASK] to convict jared . [SEP],0.9792119861,0.09183153510093689
[CLS] she went to the mall to find the same [MASK] pair . [SEP],0.0608002562,8.062292098999023
[CLS] he ordered the [MASK] ones she liked . [SEP],0.1893678121,6.241589546203613
[CLS] justin guessed the [MASK] number . [SEP],0.28858409820000003,7.102063179016113
[CLS] they could n't find the [MASK] spot so decided to try from the air . [SEP],0.3277757019,4.553440093994141
[CLS] i had the [MASK] amount of money for it . [SEP],0.475050509,2.402933359146118
[CLS] all the numbers where the [MASK] same song every year . [SEP],0.5858847052,2.5579330921173096
"[CLS] somehow , she had managed to pick the [MASK] color it was before ! [SEP]",0.6176290214,2.0341672897338867
"[CLS] was n't perfect , in fact it was the [MASK] opposite . [SEP]",0.7232339382,1.2760729789733887
[CLS] they each pierced an ear at the [MASK] same time . [SEP],0.89598611,0.5184820890426636
[CLS] he met a girl who had the [MASK] same interests as he did . [SEP],0.90745911,0.7020305395126343
[CLS] i walked away [MASK] for christmas day . [SEP],0.0921331383,6.4074201583862305
[CLS] he came home so scared and [MASK] he could n't sit still . [SEP],0.1414929032,5.827682971954346
"[CLS] the girls were very devout catholics , so they were [MASK] for church . [SEP]",0.2044864371,6.08376932144165
[CLS] the two of them were very [MASK] . [SEP],0.3640603423,5.54835319519043
[CLS] kelly was [MASK] to attend a one direction concert . [SEP],0.4053048864,3.474853038787842
[CLS] they were so [MASK] about the musical connection they had . [SEP],0.5006959885,4.160274982452393
[CLS] she was so [MASK] to go on her trip . [SEP],0.6651015282,1.5489249229431152
[CLS] adelyn was so [MASK] she could n't wait to feed them . [SEP],0.7248696685,1.3375414609909058
[CLS] johnny is [MASK] to have a big party this weekend in his backyard . [SEP],0.8441525102,0.5829651951789856
[CLS] jen was so [MASK] about her trip this afternoon . [SEP],0.9456849396,0.5023159980773926
"[CLS] when nathan returned , he felt very happy for the [MASK] . [SEP]",0.0668249484,7.744076251983643
"[CLS] since bradley did n't [MASK] for a month , he struggled a little bit . [SEP]",0.1316739172,7.371138572692871
"[CLS] getting so much [MASK] , he began to feel better . [SEP]",0.2789260298,5.9633307456970215
[CLS] dan wanted to get some [MASK] in today . [SEP],0.3372306451,6.199812889099121
[CLS] [MASK] walking was boring until i got a bright idea . [SEP],0.4639074355,5.49385404586792
[CLS] abby was just starting out on a [MASK] routine . [SEP],0.5971528292,3.2430930137634277
[CLS] roland ignored his roommate and set up a diet and [MASK] plan . [SEP],0.6562223136,4.040300369262695
"[CLS] ray did n't want to take insulin , so he worked on diet and [MASK] . [SEP]",0.7716486752,1.701549768447876
[CLS] he developed a strict diet and [MASK] regimen . [SEP],0.8354364336,0.9465259909629822
[CLS] this man 's diet was very strict and he had to eat and [MASK] lots . [SEP],0.9174306095,0.3329838514328003
[CLS] when michael went to get off on his [MASK] it was closed . [SEP],0.0926981196,7.652227401733398
[CLS] she proceeded to the [MASK] . [SEP],0.1569736935,7.843426704406738
"[CLS] at the [MASK] , loss prevention stopped her and handcuffed her . [SEP]",0.2858417779,5.131891250610352
[CLS] it turned out that they had used the wrong [MASK] to the parking lot . [SEP],0.3600687534,3.2166500091552734
[CLS] he thought it was one [MASK] off the highway . [SEP],0.4602383077,3.7385642528533936
[CLS] he was so relieved when he finally saw the [MASK] door . [SEP],0.5056438446,4.648303508758545
[CLS] the tire pressure light came on so i took the first [MASK] . [SEP],0.6786907911,3.534855604171753
[CLS] she spent two hours trying to get back on the right highway [MASK] . [SEP],0.7418187559,1.785064697265625
[CLS] somehow she got off on the wrong [MASK] . [SEP],0.8012667894,1.1742091178894043
[CLS] the traffic starts to move and i see an [MASK] with a gas station . [SEP],0.9804008603,0.1506015807390213
[CLS] however they were really [MASK] . [SEP],0.0651824288,9.981523513793945
[CLS] the makeup was very [MASK] . [SEP],0.1321480572,6.034427642822266
[CLS] his parents said he could n't quit because the trumpet was [MASK] . [SEP],0.2678006738,6.422717094421387
[CLS] he was going to take her to the most [MASK] restaurant in his city . [SEP],0.3608451784,3.4568355083465576
"[CLS] he wanted the rabbit to be healthy , so he bought [MASK] food . [SEP]",0.4850336164,4.003934860229492
"[CLS] tickets were [MASK] , but he was happy to pay . [SEP]",0.5368825942,3.155755043029785
[CLS] his family said that airfare was too [MASK] . [SEP],0.6706397682,1.1673555374145508
[CLS] i bought an [MASK] rc car . [SEP],0.7086761892,3.697035789489746
"[CLS] however , it was much too [MASK] . [SEP]",0.8003590703,1.6130261421203613
"[CLS] the next day , he bought an [MASK] ring . [SEP]",0.9833405912,0.09766049683094025
[CLS] yet unfortunately she messed up on the [MASK] . [SEP],0.0759711079,9.289192199707031
[CLS] one boy said his marble was a cat 's [MASK] . [SEP],0.1658352688,6.239980697631836
[CLS] nancy burned herself because she had the wrong [MASK] heating . [SEP],0.2549023591,4.592377185821533
[CLS] he ended up with a black [MASK] . [SEP],0.3456596285,6.214058876037598
[CLS] then she realized her [MASK] makeup had become smeared . [SEP],0.4683259428,3.092919111251831
[CLS] her grandmother put an ice pack on the [MASK] . [SEP],0.5343649685,3.278353452682495
"[CLS] this morning , i ended up poking myself in the [MASK] with my mascara . [SEP]",0.6700213999,0.28367552161216736
[CLS] something caught her [MASK] . [SEP],0.7555830777,0.15261292457580566
[CLS] before he pulled the trigger something caught his [MASK] . [SEP],0.853120923,0.23448216915130615
[CLS] henry fell on the floor and received a black [MASK] . [SEP],0.9895894825,0.09105371683835983
[CLS] he was sure there was nothing wrong with his [MASK] . [SEP],0.0574872335,7.541282653808594
"[CLS] now , the doctor knew why his [MASK] hurt . [SEP]",0.1966470852,5.080960273742676
[CLS] the man put drops in his [MASK] . [SEP],0.2052992806,5.519275188446045
[CLS] so she decided to get her [MASK] check . [SEP],0.3468068875,3.4820189476013184
[CLS] i hated my brown [MASK] . [SEP],0.4693114907,1.6326167583465576
"[CLS] after a taste , both coughed , [MASK] teared , and reached for their water . [SEP]",0.5420881659,2.226755380630493
"[CLS] as i cut into the flesh , the fish 's [MASK] rolled toward me painfully . [SEP]",0.6402480006,2.3642072677612305
[CLS] she immediately laid [MASK] on a pretty balloon . [SEP],0.7654227316,0.37012213468551636
[CLS] he opened his [MASK] . [SEP],0.8280399442,0.9797152876853943
[CLS] i watched the whole movie with wide [MASK] and pure joy . [SEP],0.9766085446,0.07686523348093033
[CLS] i do n't mind the expense in exchange for no sand papering of my [MASK] . [SEP],0.0845203698,8.859029769897461
[CLS] she learned not to play with toads so close to her [MASK] . [SEP],0.1293727197,6.611302375793457
"[CLS] his dad missed , and the baseball hit him right in the [MASK] . [SEP]",0.2650803551,3.619645595550537
"[CLS] instead of staying on the ground , she decided to [MASK] of her fears . [SEP]",0.3679499924,2.9938480854034424
[CLS] joan felt good at seeing her mother 's [MASK] . [SEP],0.4644964635,4.658681869506836
[CLS] jack 's [MASK] lit up and he jumped for joy . [SEP],0.5678644478,1.087867021560669
[CLS] then her [MASK] lit up happily . [SEP],0.6109032929,1.0309808254241943
"[CLS] the worst was his [MASK] , which was disfigured . [SEP]",0.7404867411,1.7805442810058594
[CLS] joanne decided to [MASK] her fears head on and go skydiving . [SEP],0.8989450037,0.37956365942955017
[CLS] his dad runs out as fast as he can with a smile on his [MASK] . [SEP],0.9954607189,0.029331758618354797
[CLS] mike got kicked out of the school and became a [MASK] . [SEP],0.0982655846,7.113743782043457
[CLS] a system [MASK] was taking place in sector 7 . [SEP],0.1677780896,6.531845569610596
[CLS] so far it was a [MASK] . [SEP],0.2307652831,6.65195894241333
[CLS] i realized the alarm clock was blinking due to a power [MASK] . [SEP],0.305188477,3.443871021270752
[CLS] the party was set to be a [MASK] because there would be no cake . [SEP],0.44645191360000003,1.6125900745391846
[CLS] their project was a total [MASK] ! [SEP],0.5194440484,3.035505533218384
[CLS] the cd is a huge [MASK] . [SEP],0.6529971063,1.2580695152282715
[CLS] the documentary was a huge [MASK] but sloan felt satisfied with it . [SEP],0.7368442416,1.421804428100586
[CLS] he was jailed for [MASK] to report a change of address . [SEP],0.8261540234,0.5480636954307556
[CLS] my father had congestive heart [MASK] in 1995 . [SEP],0.9748261571,0.07453705370426178
[CLS] the other two felt that this was [MASK] . [SEP],0.06930638,7.514623165130615
[CLS] the store gave her a [MASK] price to fix it . [SEP],0.1891309,5.025121688842773
[CLS] bill obtained the item he desired at a [MASK] price . [SEP],0.2266061455,4.427708625793457
[CLS] the man decided to be more [MASK] . [SEP],0.3199196383,4.178982257843018
