category,constraint,target,related,unrelated,isolated_context,related_context,unrelated_context,isolated_probability,isolated_rank,related_probability,related_rank,unrelated_probability,unrelated_rank
open_class,low,bride,wedding,belong,"[CLS] vintage jewelry was high style , and the [MASK] was excited by the loan . [SEP]","[CLS] the next word is wedding. vintage jewelry was high style , and the [MASK] was excited by the loan . [SEP]","[CLS] the next word is belong. vintage jewelry was high style , and the [MASK] was excited by the loan . [SEP]",0.00969587080180645,16,0.08946464210748672,2,0.01512983813881874,11
open_class,low,britain,england,like,[CLS] tom had family in [MASK] . [SEP],[CLS] the next word is england. tom had family in [MASK] . [SEP],[CLS] the next word is like. tom had family in [MASK] . [SEP],0.0028151115402579308,77,0.007035750430077314,10,0.0007582279504276812,164
open_class,low,britain,britannica,mule,[CLS] tom had family in [MASK] . [SEP],[CLS] the next word is britannica. tom had family in [MASK] . [SEP],[CLS] the next word is mule. tom had family in [MASK] . [SEP],0.0028151115402579308,77,0.014405446127057076,10,0.0006310465978458524,160
open_class,high,britain,england,like,"[CLS] it was held in new [MASK] , ct . [SEP]","[CLS] the next word is england. it was held in new [MASK] , ct . [SEP]","[CLS] the next word is like. it was held in new [MASK] , ct . [SEP]",0.008462399244308472,3,0.021745840087532997,3,0.009193912148475647,3
open_class,high,britain,britannica,mule,"[CLS] it was held in new [MASK] , ct . [SEP]","[CLS] the next word is britannica. it was held in new [MASK] , ct . [SEP]","[CLS] the next word is mule. it was held in new [MASK] , ct . [SEP]",0.008462399244308472,3,0.018412061035633087,3,0.016280924901366234,3
open_class_problems,low,broken,promise,accumulate,[CLS] it was [MASK] . [SEP],[CLS] the next word is promise. it was [MASK] . [SEP],[CLS] the next word is accumulate. it was [MASK] . [SEP],0.0014756630407646298,103,0.0009720959351398051,143,0.0013427550438791513,99
open_class_problems,low,broken,ribs,nephew,[CLS] it was [MASK] . [SEP],[CLS] the next word is ribs. it was [MASK] . [SEP],[CLS] the next word is nephew. it was [MASK] . [SEP],0.0014756630407646298,103,0.0016529441345483065,75,0.0002700680634006858,565
open_class_problems,high,broken,promise,accumulate,[CLS] my coworker samantha is recovering from a [MASK] relationship . [SEP],[CLS] the next word is promise. my coworker samantha is recovering from a [MASK] relationship . [SEP],[CLS] the next word is accumulate. my coworker samantha is recovering from a [MASK] relationship . [SEP],0.11119294911623001,3,0.1133170872926712,3,0.06948726624250412,3
open_class_problems,high,broken,ribs,nephew,[CLS] my coworker samantha is recovering from a [MASK] relationship . [SEP],[CLS] the next word is ribs. my coworker samantha is recovering from a [MASK] relationship . [SEP],[CLS] the next word is nephew. my coworker samantha is recovering from a [MASK] relationship . [SEP],0.11119294911623001,3,0.07046250998973846,3,0.0724770724773407,3
open_class,high,brother,sister,finish,[CLS] the [MASK] and sister stood back to admire their work . [SEP],[CLS] the next word is sister. the [MASK] and sister stood back to admire their work . [SEP],[CLS] the next word is finish. the [MASK] and sister stood back to admire their work . [SEP],0.9742274880409241,1,0.8812558054924011,1,0.9499123096466064,1
open_class,high,brother,sibling,disbelief,[CLS] the [MASK] and sister stood back to admire their work . [SEP],[CLS] the next word is sibling. the [MASK] and sister stood back to admire their work . [SEP],[CLS] the next word is disbelief. the [MASK] and sister stood back to admire their work . [SEP],0.9742274880409241,1,0.9768152236938477,1,0.951725423336029,1
open_class,low,brother,sister,finish,[CLS] my [MASK] told her that i did it and she got mad . [SEP],[CLS] the next word is sister. my [MASK] told her that i did it and she got mad . [SEP],[CLS] the next word is finish. my [MASK] told her that i did it and she got mad . [SEP],0.04149361327290535,5,0.2076300084590912,1,0.03600716218352318,5
open_class,low,brother,sibling,disbelief,[CLS] my [MASK] told her that i did it and she got mad . [SEP],[CLS] the next word is sibling. my [MASK] told her that i did it and she got mad . [SEP],[CLS] the next word is disbelief. my [MASK] told her that i did it and she got mad . [SEP],0.04149361327290535,5,0.3643881678581238,1,0.040502067655324936,5
open_class,low,brothers,righteous,slab,[CLS] then he drove to his [MASK] house . [SEP],[CLS] the next word is righteous. then he drove to his [MASK] house . [SEP],[CLS] the next word is slab. then he drove to his [MASK] house . [SEP],1.5610030459356494e-05,1055,1.9850116586894728e-05,745,1.584755227668211e-05,888
open_class,low,brothers,blues,meteor,[CLS] then he drove to his [MASK] house . [SEP],[CLS] the next word is blues. then he drove to his [MASK] house . [SEP],[CLS] the next word is meteor. then he drove to his [MASK] house . [SEP],1.5610030459356494e-05,1055,1.547233114251867e-05,911,1.560799137223512e-05,928
open_class,high,brothers,righteous,slab,[CLS] sara 's [MASK] was sad . [SEP],[CLS] the next word is righteous. sara 's [MASK] was sad . [SEP],[CLS] the next word is slab. sara 's [MASK] was sad . [SEP],2.5170410822283884e-07,3689,2.2806413824127958e-07,4839,2.1129785920948052e-07,5194
open_class,high,brothers,blues,meteor,[CLS] sara 's [MASK] was sad . [SEP],[CLS] the next word is blues. sara 's [MASK] was sad . [SEP],[CLS] the next word is meteor. sara 's [MASK] was sad . [SEP],2.5170410822283884e-07,3689,2.2521541609421547e-07,5207,2.1830253160715074e-07,5192
open_class,high,brush,bristle,musk,[CLS] but she had lost her hair [MASK] ! [SEP],[CLS] the next word is bristle. but she had lost her hair [MASK] ! [SEP],[CLS] the next word is musk. but she had lost her hair [MASK] ! [SEP],1.427221650374122e-05,657,2.66524020844372e-05,476,5.176063859835267e-05,284
open_class,high,brush,broom,ascent,[CLS] but she had lost her hair [MASK] ! [SEP],[CLS] the next word is broom. but she had lost her hair [MASK] ! [SEP],[CLS] the next word is ascent. but she had lost her hair [MASK] ! [SEP],1.427221650374122e-05,657,2.6783336579683237e-05,485,7.919422205304727e-05,263
open_class,low,brush,bristle,musk,[CLS] clint saw a deer run from the [MASK] . [SEP],[CLS] the next word is bristle. clint saw a deer run from the [MASK] . [SEP],[CLS] the next word is musk. clint saw a deer run from the [MASK] . [SEP],0.006551944185048342,21,0.006229066289961338,23,0.008860555477440357,19
open_class,low,brush,broom,ascent,[CLS] clint saw a deer run from the [MASK] . [SEP],[CLS] the next word is broom. clint saw a deer run from the [MASK] . [SEP],[CLS] the next word is ascent. clint saw a deer run from the [MASK] . [SEP],0.006551944185048342,21,0.004255130421370268,31,0.00487474212422967,28
open_class,high,bubble,burst,since,[CLS] enid poured some [MASK] bath under the running water . [SEP],[CLS] the next word is burst. enid poured some [MASK] bath under the running water . [SEP],[CLS] the next word is since. enid poured some [MASK] bath under the running water . [SEP],0.6678929924964905,1,0.4497124254703522,1,0.4276599586009979,1
open_class,high,bubble,soap,phony,[CLS] enid poured some [MASK] bath under the running water . [SEP],[CLS] the next word is soap. enid poured some [MASK] bath under the running water . [SEP],[CLS] the next word is phony. enid poured some [MASK] bath under the running water . [SEP],0.6678929924964905,1,0.4650695323944092,1,0.6101930141448975,1
open_class,low,bubble,burst,since,[CLS] it was very relaxing for her to use her new [MASK] bath . [SEP],[CLS] the next word is burst. it was very relaxing for her to use her new [MASK] bath . [SEP],[CLS] the next word is since. it was very relaxing for her to use her new [MASK] bath . [SEP],0.27943313121795654,1,0.1918845772743225,1,0.1922283172607422,1
open_class,low,bubble,soap,phony,[CLS] it was very relaxing for her to use her new [MASK] bath . [SEP],[CLS] the next word is soap. it was very relaxing for her to use her new [MASK] bath . [SEP],[CLS] the next word is phony. it was very relaxing for her to use her new [MASK] bath . [SEP],0.27943313121795654,1,0.23958002030849457,1,0.23671095073223114,1
open_class,high,bucket,pail,pebble,[CLS] brian ended up holding his hand in the [MASK] for longer . [SEP],[CLS] the next word is pail. brian ended up holding his hand in the [MASK] for longer . [SEP],[CLS] the next word is pebble. brian ended up holding his hand in the [MASK] for longer . [SEP],0.0002329265553271398,177,0.003913883585482836,14,0.0005115272360853851,64
open_class,high,bucket,tub,think,[CLS] brian ended up holding his hand in the [MASK] for longer . [SEP],[CLS] the next word is tub. brian ended up holding his hand in the [MASK] for longer . [SEP],[CLS] the next word is think. brian ended up holding his hand in the [MASK] for longer . [SEP],0.0002329265553271398,177,0.000205407093744725,172,0.00016931412392295897,194
open_class,low,bucket,pail,pebble,"[CLS] unfortunately , he could n't carry a tune in a [MASK] . [SEP]","[CLS] the next word is pail. unfortunately , he could n't carry a tune in a [MASK] . [SEP]","[CLS] the next word is pebble. unfortunately , he could n't carry a tune in a [MASK] . [SEP]",0.008199628442525864,25,0.05320608615875244,2,0.031185749918222427,6
open_class,low,bucket,tub,think,"[CLS] unfortunately , he could n't carry a tune in a [MASK] . [SEP]","[CLS] the next word is tub. unfortunately , he could n't carry a tune in a [MASK] . [SEP]","[CLS] the next word is think. unfortunately , he could n't carry a tune in a [MASK] . [SEP]",0.008199628442525864,25,0.007074718829244375,26,0.004019876942038536,42
open_class,high,buffalo,bison,morals,[CLS] back in 2009 the [MASK] bills signed terrell owens . [SEP],[CLS] the next word is bison. back in 2009 the [MASK] bills signed terrell owens . [SEP],[CLS] the next word is morals. back in 2009 the [MASK] bills signed terrell owens . [SEP],0.999512791633606,1,0.9997877478599548,1,0.9971628785133362,1
open_class,high,buffalo,herd,around,[CLS] back in 2009 the [MASK] bills signed terrell owens . [SEP],[CLS] the next word is herd. back in 2009 the [MASK] bills signed terrell owens . [SEP],[CLS] the next word is around. back in 2009 the [MASK] bills signed terrell owens . [SEP],0.999512791633606,1,0.9989787340164185,1,0.9985501170158386,1
open_class,low,buffalo,bison,morals,[CLS] jeremy decided he 'd make his family 's famous [MASK] chicken dip . [SEP],[CLS] the next word is bison. jeremy decided he 'd make his family 's famous [MASK] chicken dip . [SEP],[CLS] the next word is morals. jeremy decided he 'd make his family 's famous [MASK] chicken dip . [SEP],0.0011144368909299374,111,0.04261595010757446,4,0.00046373551595024765,216
open_class,low,buffalo,herd,around,[CLS] jeremy decided he 'd make his family 's famous [MASK] chicken dip . [SEP],[CLS] the next word is herd. jeremy decided he 'd make his family 's famous [MASK] chicken dip . [SEP],[CLS] the next word is around. jeremy decided he 'd make his family 's famous [MASK] chicken dip . [SEP],0.0011144368909299374,111,0.0005115637904964387,208,0.0006203064695000648,175
open_class,high,bug,cricket,beef,[CLS] so she decided to use special [MASK] spray . [SEP],[CLS] the next word is cricket. so she decided to use special [MASK] spray . [SEP],[CLS] the next word is beef. so she decided to use special [MASK] spray . [SEP],0.008668342605233192,8,0.058456432074308395,2,0.002634956268593669,6
open_class,high,bug,rodent,mower,[CLS] so she decided to use special [MASK] spray . [SEP],[CLS] the next word is rodent. so she decided to use special [MASK] spray . [SEP],[CLS] the next word is mower. so she decided to use special [MASK] spray . [SEP],0.008668342605233192,8,0.032931968569755554,3,0.054320525377988815,3
open_class,low,bug,cricket,beef,[CLS] then he got hit in the face by a big [MASK] . [SEP],[CLS] the next word is cricket. then he got hit in the face by a big [MASK] . [SEP],[CLS] the next word is beef. then he got hit in the face by a big [MASK] . [SEP],0.003000510623678565,40,0.0031895856373012066,38,0.0013994855107739568,72
open_class,low,bug,rodent,mower,[CLS] then he got hit in the face by a big [MASK] . [SEP],[CLS] the next word is rodent. then he got hit in the face by a big [MASK] . [SEP],[CLS] the next word is mower. then he got hit in the face by a big [MASK] . [SEP],0.003000510623678565,40,0.005547792185097933,25,0.00427329121157527,36
open_class,low,build,construction,trait,[CLS] one day he decided to [MASK] one . [SEP],[CLS] the next word is construction. one day he decided to [MASK] one . [SEP],[CLS] the next word is trait. one day he decided to [MASK] one . [SEP],0.038602277636528015,5,0.8587698936462402,1,0.03099539689719677,8
open_class,low,build,lumber,insane,[CLS] one day he decided to [MASK] one . [SEP],[CLS] the next word is lumber. one day he decided to [MASK] one . [SEP],[CLS] the next word is insane. one day he decided to [MASK] one . [SEP],0.038602277636528015,5,0.06090877205133438,4,0.00498118344694376,16
open_class,high,build,construction,trait,[CLS] i had a dream that i went to [MASK] a bear . [SEP],[CLS] the next word is construction. i had a dream that i went to [MASK] a bear . [SEP],[CLS] the next word is trait. i had a dream that i went to [MASK] a bear . [SEP],7.88610486779362e-06,372,8.88629710971145e-06,390,1.0416092663945165e-05,378
open_class,high,build,lumber,insane,[CLS] i had a dream that i went to [MASK] a bear . [SEP],[CLS] the next word is lumber. i had a dream that i went to [MASK] a bear . [SEP],[CLS] the next word is insane. i had a dream that i went to [MASK] a bear . [SEP],7.88610486779362e-06,372,4.44299221271649e-05,203,4.8369529395131394e-06,473
open_class,low,builder,contractor,toss,[CLS] we decided to work with a [MASK] for a new house . [SEP],[CLS] the next word is contractor. we decided to work with a [MASK] for a new house . [SEP],[CLS] the next word is toss. we decided to work with a [MASK] for a new house . [SEP],0.03735969960689545,6,0.018798500299453735,4,0.028020938858389854,6
open_class,low,builder,creator,waterfall,[CLS] we decided to work with a [MASK] for a new house . [SEP],[CLS] the next word is creator. we decided to work with a [MASK] for a new house . [SEP],[CLS] the next word is waterfall. we decided to work with a [MASK] for a new house . [SEP],0.03735969960689545,6,0.05131291225552559,5,0.031622398644685745,6
open_class,high,builder,contractor,toss,[CLS] the body [MASK] told him all of his secrets . [SEP],[CLS] the next word is contractor. the body [MASK] told him all of his secrets . [SEP],[CLS] the next word is toss. the body [MASK] told him all of his secrets . [SEP],1.576110889800475e-06,443,7.384001219179481e-05,101,5.170782969798893e-05,121
open_class,high,builder,creator,waterfall,[CLS] the body [MASK] told him all of his secrets . [SEP],[CLS] the next word is creator. the body [MASK] told him all of his secrets . [SEP],[CLS] the next word is waterfall. the body [MASK] told him all of his secrets . [SEP],1.576110889800475e-06,443,0.0002950267225969583,43,0.00010682299762265757,79
open_class,high,building,architect,scapegoat,[CLS] sam live in an old apartment [MASK] . [SEP],[CLS] the next word is architect. sam live in an old apartment [MASK] . [SEP],[CLS] the next word is scapegoat. sam live in an old apartment [MASK] . [SEP],0.8127189874649048,1,0.8555552363395691,1,0.8081231713294983,1
open_class,high,building,complex,what,[CLS] sam live in an old apartment [MASK] . [SEP],[CLS] the next word is complex. sam live in an old apartment [MASK] . [SEP],[CLS] the next word is what. sam live in an old apartment [MASK] . [SEP],0.8127189874649048,1,0.7325558066368103,1,0.817168116569519,1
open_class,low,building,architect,scapegoat,[CLS] harry is a 78 year old professor who lives in the [MASK] . [SEP],[CLS] the next word is architect. harry is a 78 year old professor who lives in the [MASK] . [SEP],[CLS] the next word is scapegoat. harry is a 78 year old professor who lives in the [MASK] . [SEP],0.0034849524963647127,38,0.012743087485432625,13,0.002571302931755781,37
open_class,low,building,complex,what,[CLS] harry is a 78 year old professor who lives in the [MASK] . [SEP],[CLS] the next word is complex. harry is a 78 year old professor who lives in the [MASK] . [SEP],[CLS] the next word is what. harry is a 78 year old professor who lives in the [MASK] . [SEP],0.0034849524963647127,38,0.002227109856903553,38,0.0019421603064984083,49
open_class,low,bum,hobo,normal,[CLS] if he had n't seen the [MASK] he would have went to the store for nothing . [SEP],[CLS] the next word is hobo. if he had n't seen the [MASK] he would have went to the store for nothing . [SEP],[CLS] the next word is normal. if he had n't seen the [MASK] he would have went to the store for nothing . [SEP],0.0003769744362216443,361,0.0008658336591906846,176,0.0002957616525236517,437
open_class,low,bum,filthy,bravery,[CLS] if he had n't seen the [MASK] he would have went to the store for nothing . [SEP],[CLS] the next word is filthy. if he had n't seen the [MASK] he would have went to the store for nothing . [SEP],[CLS] the next word is bravery. if he had n't seen the [MASK] he would have went to the store for nothing . [SEP],0.0003769744362216443,361,0.00036126450868323445,374,0.00033938675187528133,395
open_class,high,bum,hobo,normal,[CLS] the president dresses like a [MASK] and loiters in a neighborhood . [SEP],[CLS] the next word is hobo. the president dresses like a [MASK] and loiters in a neighborhood . [SEP],[CLS] the next word is normal. the president dresses like a [MASK] and loiters in a neighborhood . [SEP],0.0006421024445444345,140,0.0016417312435805798,62,0.0008033282356336713,126
open_class,high,bum,filthy,bravery,[CLS] the president dresses like a [MASK] and loiters in a neighborhood . [SEP],[CLS] the next word is filthy. the president dresses like a [MASK] and loiters in a neighborhood . [SEP],[CLS] the next word is bravery. the president dresses like a [MASK] and loiters in a neighborhood . [SEP],0.0006421024445444345,140,0.0020579989068210125,67,0.0005527359899133444,176
open_class,high,bump,lump,tank,[CLS] i had a really bad [MASK] from the fall on my head . [SEP],[CLS] the next word is lump. i had a really bad [MASK] from the fall on my head . [SEP],[CLS] the next word is tank. i had a really bad [MASK] from the fall on my head . [SEP],0.004471707157790661,11,0.014110644347965717,8,0.0036325606051832438,14
open_class,high,bump,grind,condemn,[CLS] i had a really bad [MASK] from the fall on my head . [SEP],[CLS] the next word is grind. i had a really bad [MASK] from the fall on my head . [SEP],[CLS] the next word is condemn. i had a really bad [MASK] from the fall on my head . [SEP],0.004471707157790661,11,0.003074315842241049,15,0.002864013658836484,16
open_class,low,bump,lump,tank,"[CLS] one week later , they were sleeping and heard a [MASK] . [SEP]","[CLS] the next word is lump. one week later , they were sleeping and heard a [MASK] . [SEP]","[CLS] the next word is tank. one week later , they were sleeping and heard a [MASK] . [SEP]",0.00015104521298781037,188,0.0006710998713970184,68,0.00021931018272880465,141
open_class,low,bump,grind,condemn,"[CLS] one week later , they were sleeping and heard a [MASK] . [SEP]","[CLS] the next word is grind. one week later , they were sleeping and heard a [MASK] . [SEP]","[CLS] the next word is condemn. one week later , they were sleeping and heard a [MASK] . [SEP]",0.00015104521298781037,188,0.00016527883417438716,173,0.00010673407086869702,209
open_class,high,bush,shrub,entrance,[CLS] three tiny kittens sat shivering under a [MASK] . [SEP],[CLS] the next word is shrub. three tiny kittens sat shivering under a [MASK] . [SEP],[CLS] the next word is entrance. three tiny kittens sat shivering under a [MASK] . [SEP],0.015424434095621109,5,0.00989109743386507,5,0.01194907445460558,5
open_class,high,bush,plant,disguise,[CLS] three tiny kittens sat shivering under a [MASK] . [SEP],[CLS] the next word is plant. three tiny kittens sat shivering under a [MASK] . [SEP],[CLS] the next word is disguise. three tiny kittens sat shivering under a [MASK] . [SEP],0.015424434095621109,5,0.017678044736385345,5,0.018026037141680717,4
open_class,low,bush,shrub,entrance,[CLS] a [MASK] broke pat 's fall . [SEP],[CLS] the next word is shrub. a [MASK] broke pat 's fall . [SEP],[CLS] the next word is entrance. a [MASK] broke pat 's fall . [SEP],0.00022281976998783648,285,0.0005029508611187339,259,0.0007019892218522727,208
open_class,low,bush,plant,disguise,[CLS] a [MASK] broke pat 's fall . [SEP],[CLS] the next word is plant. a [MASK] broke pat 's fall . [SEP],[CLS] the next word is disguise. a [MASK] broke pat 's fall . [SEP],0.00022281976998783648,285,0.0023512160405516624,69,0.0006163665093481541,230
open_class,high,business,corporation,piece,[CLS] today i found out the deli went out of [MASK] . [SEP],[CLS] the next word is corporation. today i found out the deli went out of [MASK] . [SEP],[CLS] the next word is piece. today i found out the deli went out of [MASK] . [SEP],0.998969316482544,1,0.9986628293991089,1,0.9985424280166626,1
open_class,high,business,statistics,cuff,[CLS] today i found out the deli went out of [MASK] . [SEP],[CLS] the next word is statistics. today i found out the deli went out of [MASK] . [SEP],[CLS] the next word is cuff. today i found out the deli went out of [MASK] . [SEP],0.998969316482544,1,0.9985344409942627,1,0.9984710812568665,1
open_class,low,business,corporation,piece,[CLS] the [MASK] got downsized and denise lost her job . [SEP],[CLS] the next word is corporation. the [MASK] got downsized and denise lost her job . [SEP],[CLS] the next word is piece. the [MASK] got downsized and denise lost her job . [SEP],0.025215309113264084,5,0.01730884239077568,3,0.008056006394326687,19
open_class,low,business,statistics,cuff,[CLS] the [MASK] got downsized and denise lost her job . [SEP],[CLS] the next word is statistics. the [MASK] got downsized and denise lost her job . [SEP],[CLS] the next word is cuff. the [MASK] got downsized and denise lost her job . [SEP],0.025215309113264084,5,0.009706924669444561,12,0.008673920296132565,18
open_class,high,busy,occupied,hurricane,"[CLS] though , she no longer had time for them as she was so [MASK] . [SEP]","[CLS] the next word is occupied. though , she no longer had time for them as she was so [MASK] . [SEP]","[CLS] the next word is hurricane. though , she no longer had time for them as she was so [MASK] . [SEP]",0.10332134366035461,2,0.03628072515130043,5,0.038629043847322464,5
open_class,high,busy,downtown,capture,"[CLS] though , she no longer had time for them as she was so [MASK] . [SEP]","[CLS] the next word is downtown. though , she no longer had time for them as she was so [MASK] . [SEP]","[CLS] the next word is capture. though , she no longer had time for them as she was so [MASK] . [SEP]",0.10332134366035461,2,0.06337767839431763,4,0.019799139350652695,8
open_class,low,busy,occupied,hurricane,[CLS] now i am [MASK] making baby blankets that are a perfect gift . [SEP],[CLS] the next word is occupied. now i am [MASK] making baby blankets that are a perfect gift . [SEP],[CLS] the next word is hurricane. now i am [MASK] making baby blankets that are a perfect gift . [SEP],0.16271544992923737,2,0.19174379110336304,1,0.1396278589963913,2
open_class,low,busy,downtown,capture,[CLS] now i am [MASK] making baby blankets that are a perfect gift . [SEP],[CLS] the next word is downtown. now i am [MASK] making baby blankets that are a perfect gift . [SEP],[CLS] the next word is capture. now i am [MASK] making baby blankets that are a perfect gift . [SEP],0.16271544992923737,2,0.15995310246944427,2,0.1447942554950714,2
open_class,high,butter,peanut,hispanic,[CLS] we also got a kong toy with peanut [MASK] . [SEP],[CLS] the next word is peanut. we also got a kong toy with peanut [MASK] . [SEP],[CLS] the next word is hispanic. we also got a kong toy with peanut [MASK] . [SEP],0.9600597023963928,1,0.8427212238311768,1,0.961396336555481,1
open_class,high,butter,popcorn,pronoun,[CLS] we also got a kong toy with peanut [MASK] . [SEP],[CLS] the next word is popcorn. we also got a kong toy with peanut [MASK] . [SEP],[CLS] the next word is pronoun. we also got a kong toy with peanut [MASK] . [SEP],0.9600597023963928,1,0.9805033206939697,1,0.8779504299163818,1
open_class,low,butter,peanut,hispanic,[CLS] when she went to get the [MASK] there was no more left . [SEP],[CLS] the next word is peanut. when she went to get the [MASK] there was no more left . [SEP],[CLS] the next word is hispanic. when she went to get the [MASK] there was no more left . [SEP],0.0005905901198275387,245,0.005812293849885464,30,0.0007727133925072849,224
open_class,low,butter,popcorn,pronoun,[CLS] when she went to get the [MASK] there was no more left . [SEP],[CLS] the next word is popcorn. when she went to get the [MASK] there was no more left . [SEP],[CLS] the next word is pronoun. when she went to get the [MASK] there was no more left . [SEP],0.0005905901198275387,245,0.0051981741562485695,17,0.0006260766531340778,241
open_class,high,butterfly,cocoon,lasting,[CLS] all of a sudden a [MASK] landed on her . [SEP],[CLS] the next word is cocoon. all of a sudden a [MASK] landed on her . [SEP],[CLS] the next word is lasting. all of a sudden a [MASK] landed on her . [SEP],0.004136274568736553,30,0.016396306455135345,12,0.003714974271133542,30
open_class,high,butterfly,monarch,son,[CLS] all of a sudden a [MASK] landed on her . [SEP],[CLS] the next word is monarch. all of a sudden a [MASK] landed on her . [SEP],[CLS] the next word is son. all of a sudden a [MASK] landed on her . [SEP],0.004136274568736553,30,0.006915402133017778,20,0.00340061541646719,32
open_class,low,butterfly,cocoon,lasting,[CLS] samantha took a picture of the [MASK] . [SEP],[CLS] the next word is cocoon. samantha took a picture of the [MASK] . [SEP],[CLS] the next word is lasting. samantha took a picture of the [MASK] . [SEP],0.00023881153902038932,615,0.0040797158144414425,38,0.000392065936466679,414
open_class,low,butterfly,monarch,son,[CLS] samantha took a picture of the [MASK] . [SEP],[CLS] the next word is monarch. samantha took a picture of the [MASK] . [SEP],[CLS] the next word is son. samantha took a picture of the [MASK] . [SEP],0.00023881153902038932,615,0.0005386334960348904,272,8.551371865905821e-05,764
open_class,low,cab,taxi,china,"[CLS] i prefer [MASK] drivers sometimes , as they know the area . [SEP]","[CLS] the next word is taxi. i prefer [MASK] drivers sometimes , as they know the area . [SEP]","[CLS] the next word is china. i prefer [MASK] drivers sometimes , as they know the area . [SEP]",0.04415689408779144,4,0.06247794255614281,2,0.003588946769014001,24
open_class,low,cab,hail,drowsy,"[CLS] i prefer [MASK] drivers sometimes , as they know the area . [SEP]","[CLS] the next word is hail. i prefer [MASK] drivers sometimes , as they know the area . [SEP]","[CLS] the next word is drowsy. i prefer [MASK] drivers sometimes , as they know the area . [SEP]",0.04415689408779144,4,0.05992968752980232,2,0.06306057423353195,4
open_class,high,cab,taxi,china,[CLS] he asked a [MASK] driver how often the sun came out . [SEP],[CLS] the next word is taxi. he asked a [MASK] driver how often the sun came out . [SEP],[CLS] the next word is china. he asked a [MASK] driver how often the sun came out . [SEP],0.17302872240543365,2,0.023148532956838608,2,0.1452452838420868,2
open_class,high,cab,hail,drowsy,[CLS] he asked a [MASK] driver how often the sun came out . [SEP],[CLS] the next word is hail. he asked a [MASK] driver how often the sun came out . [SEP],[CLS] the next word is drowsy. he asked a [MASK] driver how often the sun came out . [SEP],0.17302872240543365,2,0.198830246925354,2,0.19062435626983643,2
open_class,low,cabbage,coleslaw,ozone,[CLS] sparky 's teacher sent a picture of the [MASK] to the seed company . [SEP],[CLS] the next word is coleslaw. sparky 's teacher sent a picture of the [MASK] to the seed company . [SEP],[CLS] the next word is ozone. sparky 's teacher sent a picture of the [MASK] to the seed company . [SEP],0.00016132912423927337,793,0.00013978374772705138,563,8.613969112047926e-05,1047
open_class,low,cabbage,spinach,decision,[CLS] sparky 's teacher sent a picture of the [MASK] to the seed company . [SEP],[CLS] the next word is spinach. sparky 's teacher sent a picture of the [MASK] to the seed company . [SEP],[CLS] the next word is decision. sparky 's teacher sent a picture of the [MASK] to the seed company . [SEP],0.00016132912423927337,793,0.00011583249579416588,556,7.708332123002037e-05,1172
open_class,high,cabbage,coleslaw,ozone,[CLS] she ran and asked her mother for a [MASK] patch doll . [SEP],[CLS] the next word is coleslaw. she ran and asked her mother for a [MASK] patch doll . [SEP],[CLS] the next word is ozone. she ran and asked her mother for a [MASK] patch doll . [SEP],0.514915943145752,1,0.7358109354972839,1,0.52827388048172,1
open_class,high,cabbage,spinach,decision,[CLS] she ran and asked her mother for a [MASK] patch doll . [SEP],[CLS] the next word is spinach. she ran and asked her mother for a [MASK] patch doll . [SEP],[CLS] the next word is decision. she ran and asked her mother for a [MASK] patch doll . [SEP],0.514915943145752,1,0.6469874978065491,1,0.5351801514625549,1
open_class,high,cabin,lodge,death,[CLS] jeremy was in a [MASK] in alaska . [SEP],[CLS] the next word is lodge. jeremy was in a [MASK] in alaska . [SEP],[CLS] the next word is death. jeremy was in a [MASK] in alaska . [SEP],0.019771525636315346,5,0.08338995277881622,2,0.1188555434346199,2
open_class,high,cabin,log,under,[CLS] jeremy was in a [MASK] in alaska . [SEP],[CLS] the next word is log. jeremy was in a [MASK] in alaska . [SEP],[CLS] the next word is under. jeremy was in a [MASK] in alaska . [SEP],0.019771525636315346,5,0.15111245214939117,2,0.0762823075056076,2
open_class,low,cabin,lodge,death,[CLS] kevin likes to go to his hunting [MASK] . [SEP],[CLS] the next word is lodge. kevin likes to go to his hunting [MASK] . [SEP],[CLS] the next word is death. kevin likes to go to his hunting [MASK] . [SEP],0.07916183024644852,3,0.03705764561891556,2,0.12457846850156784,2
open_class,low,cabin,log,under,[CLS] kevin likes to go to his hunting [MASK] . [SEP],[CLS] the next word is log. kevin likes to go to his hunting [MASK] . [SEP],[CLS] the next word is under. kevin likes to go to his hunting [MASK] . [SEP],0.07916183024644852,3,0.173086017370224,2,0.1522434949874878,2
open_class,high,cabinet,file,development,[CLS] he went to the [MASK] and found no coffee . [SEP],[CLS] the next word is file. he went to the [MASK] and found no coffee . [SEP],[CLS] the next word is development. he went to the [MASK] and found no coffee . [SEP],0.0019688329193741083,18,0.002360787009820342,17,0.0014796946197748184,22
open_class,high,cabinet,medicine,unequal,[CLS] he went to the [MASK] and found no coffee . [SEP],[CLS] the next word is medicine. he went to the [MASK] and found no coffee . [SEP],[CLS] the next word is unequal. he went to the [MASK] and found no coffee . [SEP],0.0019688329193741083,18,0.0026297185104340315,14,0.0017531175399199128,18
