category,constraint,target,related,unrelated,isolated_context,related_context,unrelated_context,isolated_probability,isolated_rank,related_probability,related_rank,unrelated_probability,unrelated_rank
open_class,high,cab,taxi,china,[CLS] he asked a [MASK] driver how often the sun came out . [SEP],[CLS] taxi. he asked a [MASK] driver how often the sun came out . [SEP],[CLS] china. he asked a [MASK] driver how often the sun came out . [SEP],0.17302872240543365,2,0.0379190668463707,2,0.11086743324995041,2
open_class,high,cab,hail,drowsy,[CLS] he asked a [MASK] driver how often the sun came out . [SEP],[CLS] hail. he asked a [MASK] driver how often the sun came out . [SEP],[CLS] drowsy. he asked a [MASK] driver how often the sun came out . [SEP],0.17302872240543365,2,0.15798979997634888,2,0.19452938437461853,2
open_class,low,cabbage,coleslaw,ozone,[CLS] sparky 's teacher sent a picture of the [MASK] to the seed company . [SEP],[CLS] coleslaw. sparky 's teacher sent a picture of the [MASK] to the seed company . [SEP],[CLS] ozone. sparky 's teacher sent a picture of the [MASK] to the seed company . [SEP],0.00016132912423927337,793,0.0001331373496213928,754,0.00014614658721257,722
open_class,low,cabbage,spinach,decision,[CLS] sparky 's teacher sent a picture of the [MASK] to the seed company . [SEP],[CLS] spinach. sparky 's teacher sent a picture of the [MASK] to the seed company . [SEP],[CLS] decision. sparky 's teacher sent a picture of the [MASK] to the seed company . [SEP],0.00016132912423927337,793,0.0002391130110481754,253,0.000127362014609389,805
open_class,high,cabbage,coleslaw,ozone,[CLS] she ran and asked her mother for a [MASK] patch doll . [SEP],[CLS] coleslaw. she ran and asked her mother for a [MASK] patch doll . [SEP],[CLS] ozone. she ran and asked her mother for a [MASK] patch doll . [SEP],0.514915943145752,1,0.5562498569488525,1,0.523474395275116,1
open_class,high,cabbage,spinach,decision,[CLS] she ran and asked her mother for a [MASK] patch doll . [SEP],[CLS] spinach. she ran and asked her mother for a [MASK] patch doll . [SEP],[CLS] decision. she ran and asked her mother for a [MASK] patch doll . [SEP],0.514915943145752,1,0.5928131341934204,1,0.47374090552330017,1
open_class,high,cabin,lodge,death,[CLS] jeremy was in a [MASK] in alaska . [SEP],[CLS] lodge. jeremy was in a [MASK] in alaska . [SEP],[CLS] death. jeremy was in a [MASK] in alaska . [SEP],0.019771525636315346,5,0.037428900599479675,4,0.08807014673948288,2
open_class,high,cabin,log,under,[CLS] jeremy was in a [MASK] in alaska . [SEP],[CLS] log. jeremy was in a [MASK] in alaska . [SEP],[CLS] under. jeremy was in a [MASK] in alaska . [SEP],0.019771525636315346,5,0.042970072478055954,4,0.027956154197454453,4
open_class,low,cabin,lodge,death,[CLS] kevin likes to go to his hunting [MASK] . [SEP],[CLS] lodge. kevin likes to go to his hunting [MASK] . [SEP],[CLS] death. kevin likes to go to his hunting [MASK] . [SEP],0.07916183024644852,3,0.06864535808563232,2,0.1042168065905571,3
open_class,low,cabin,log,under,[CLS] kevin likes to go to his hunting [MASK] . [SEP],[CLS] log. kevin likes to go to his hunting [MASK] . [SEP],[CLS] under. kevin likes to go to his hunting [MASK] . [SEP],0.07916183024644852,3,0.11130443215370178,2,0.1131497249007225,2
open_class,high,cabinet,file,development,[CLS] he went to the [MASK] and found no coffee . [SEP],[CLS] file. he went to the [MASK] and found no coffee . [SEP],[CLS] development. he went to the [MASK] and found no coffee . [SEP],0.0019688329193741083,18,0.004159124102443457,15,0.003089863108471036,13
open_class,high,cabinet,medicine,unequal,[CLS] he went to the [MASK] and found no coffee . [SEP],[CLS] medicine. he went to the [MASK] and found no coffee . [SEP],[CLS] unequal. he went to the [MASK] and found no coffee . [SEP],0.0019688329193741083,18,0.005858876276761293,11,0.005899118259549141,13
open_class,low,cabinet,file,development,"[CLS] four days later , she found it completely moldy in the [MASK] . [SEP]","[CLS] file. four days later , she found it completely moldy in the [MASK] . [SEP]","[CLS] development. four days later , she found it completely moldy in the [MASK] . [SEP]",0.0006859922432340682,116,0.0015703499084338546,74,0.0006393379298970103,121
open_class,low,cabinet,medicine,unequal,"[CLS] four days later , she found it completely moldy in the [MASK] . [SEP]","[CLS] medicine. four days later , she found it completely moldy in the [MASK] . [SEP]","[CLS] unequal. four days later , she found it completely moldy in the [MASK] . [SEP]",0.0006859922432340682,116,0.0009158260654658079,117,0.000542958383448422,139
open_class,high,cactus,prickly,beast,[CLS] my friend recommended i buy some [MASK] plants . [SEP],[CLS] prickly. my friend recommended i buy some [MASK] plants . [SEP],[CLS] beast. my friend recommended i buy some [MASK] plants . [SEP],0.002312668599188328,52,0.004185744095593691,32,0.002820271998643875,46
open_class,high,cactus,desert,jumpy,[CLS] my friend recommended i buy some [MASK] plants . [SEP],[CLS] desert. my friend recommended i buy some [MASK] plants . [SEP],[CLS] jumpy. my friend recommended i buy some [MASK] plants . [SEP],0.002312668599188328,52,0.005072311498224735,25,0.0029399890918284655,43
open_class,low,cactus,prickly,beast,[CLS] she remembered that a [MASK] has water in it . [SEP],[CLS] prickly. she remembered that a [MASK] has water in it . [SEP],[CLS] beast. she remembered that a [MASK] has water in it . [SEP],0.00040570838609710336,195,0.000826228701043874,158,0.0006813633954152465,160
open_class,low,cactus,desert,jumpy,[CLS] she remembered that a [MASK] has water in it . [SEP],[CLS] desert. she remembered that a [MASK] has water in it . [SEP],[CLS] jumpy. she remembered that a [MASK] has water in it . [SEP],0.00040570838609710336,195,0.0025588253047317266,27,0.000529602519236505,184
open_class,low,cake,frosting,best,[CLS] she went to the supermarket to pick up the [MASK] . [SEP],[CLS] frosting. she went to the supermarket to pick up the [MASK] . [SEP],[CLS] best. she went to the supermarket to pick up the [MASK] . [SEP],0.0018553128466010094,60,0.034403782337903976,2,0.002329867333173752,64
open_class,low,cake,baker,yard,[CLS] she went to the supermarket to pick up the [MASK] . [SEP],[CLS] baker. she went to the supermarket to pick up the [MASK] . [SEP],[CLS] yard. she went to the supermarket to pick up the [MASK] . [SEP],0.0018553128466010094,60,0.0009552193223498762,103,0.0010776208946481347,109
open_class,high,cake,frosting,best,[CLS] his mom made him a big birthday [MASK] . [SEP],[CLS] frosting. his mom made him a big birthday [MASK] . [SEP],[CLS] best. his mom made him a big birthday [MASK] . [SEP],0.8927891254425049,1,0.971402108669281,1,0.7914827466011047,1
open_class,high,cake,baker,yard,[CLS] his mom made him a big birthday [MASK] . [SEP],[CLS] baker. his mom made him a big birthday [MASK] . [SEP],[CLS] yard. his mom made him a big birthday [MASK] . [SEP],0.8927891254425049,1,0.8585235476493835,1,0.8062065243721008,1
open_class,low,calculate,compute,constitution,"[CLS] but , now , jenny 's register wo n't [MASK] the change . [SEP]","[CLS] compute. but , now , jenny 's register wo n't [MASK] the change . [SEP]","[CLS] constitution. but , now , jenny 's register wo n't [MASK] the change . [SEP]",3.436060796957463e-05,1125,5.5597982282051817e-05,819,4.5841868995921686e-05,1045
open_class,low,calculate,measure,running,"[CLS] but , now , jenny 's register wo n't [MASK] the change . [SEP]","[CLS] measure. but , now , jenny 's register wo n't [MASK] the change . [SEP]","[CLS] running. but , now , jenny 's register wo n't [MASK] the change . [SEP]",3.436060796957463e-05,1125,2.0511894035735168e-05,1701,5.0893697334686294e-05,907
open_class,high,calculate,compute,constitution,[CLS] he needed to [MASK] dimensions . [SEP],[CLS] compute. he needed to [MASK] dimensions . [SEP],[CLS] constitution. he needed to [MASK] dimensions . [SEP],4.945138789480552e-05,370,0.0002804021933116019,168,0.00470804562792182,30
open_class,high,calculate,measure,running,[CLS] he needed to [MASK] dimensions . [SEP],[CLS] measure. he needed to [MASK] dimensions . [SEP],[CLS] running. he needed to [MASK] dimensions . [SEP],4.945138789480552e-05,370,0.00021213000582065433,260,3.1923696951707825e-05,448
open_class,low,call,phone,radish,[CLS] she had to [MASK] and reschedule her appointment . [SEP],[CLS] phone. she had to [MASK] and reschedule her appointment . [SEP],[CLS] radish. she had to [MASK] and reschedule her appointment . [SEP],0.42268106341362,1,0.30034640431404114,2,0.18928024172782898,3
open_class,low,call,page,brand,[CLS] she had to [MASK] and reschedule her appointment . [SEP],[CLS] page. she had to [MASK] and reschedule her appointment . [SEP],[CLS] brand. she had to [MASK] and reschedule her appointment . [SEP],0.42268106341362,1,0.38340118527412415,1,0.39786410331726074,1
open_class,high,call,phone,radish,[CLS] harry decides to [MASK] for help after realizing their phone was broken . [SEP],[CLS] phone. harry decides to [MASK] for help after realizing their phone was broken . [SEP],[CLS] radish. harry decides to [MASK] for help after realizing their phone was broken . [SEP],0.6882108449935913,1,0.7512491345405579,1,0.6294312477111816,1
open_class,high,call,page,brand,[CLS] harry decides to [MASK] for help after realizing their phone was broken . [SEP],[CLS] page. harry decides to [MASK] for help after realizing their phone was broken . [SEP],[CLS] brand. harry decides to [MASK] for help after realizing their phone was broken . [SEP],0.6882108449935913,1,0.6752822995185852,1,0.6391553282737732,1
open_class,low,calm,soothe,cry,[CLS] he began to [MASK] down . [SEP],[CLS] soothe. he began to [MASK] down . [SEP],[CLS] cry. he began to [MASK] down . [SEP],0.089287169277668,2,0.09823748469352722,2,0.10270129889249802,3
open_class,low,calm,enrage,heavy,[CLS] he began to [MASK] down . [SEP],[CLS] enrage. he began to [MASK] down . [SEP],[CLS] heavy. he began to [MASK] down . [SEP],0.089287169277668,2,0.13695165514945984,2,0.04116220399737358,4
open_class,high,calm,soothe,cry,[CLS] her dad told her numerous times to [MASK] down . [SEP],[CLS] soothe. her dad told her numerous times to [MASK] down . [SEP],[CLS] cry. her dad told her numerous times to [MASK] down . [SEP],0.5802767872810364,1,0.6305518746376038,1,0.7553390264511108,1
open_class,high,calm,enrage,heavy,[CLS] her dad told her numerous times to [MASK] down . [SEP],[CLS] enrage. her dad told her numerous times to [MASK] down . [SEP],[CLS] heavy. her dad told her numerous times to [MASK] down . [SEP],0.5802767872810364,1,0.45959287881851196,1,0.3709200322628021,2
open_class,low,camera,tourist,maximum,[CLS] john needed a new [MASK] . [SEP],[CLS] tourist. john needed a new [MASK] . [SEP],[CLS] maximum. john needed a new [MASK] . [SEP],0.0004678906698245555,231,0.0008753817528486252,169,0.000783610506914556,173
open_class,low,camera,media,excuse,[CLS] john needed a new [MASK] . [SEP],[CLS] media. john needed a new [MASK] . [SEP],[CLS] excuse. john needed a new [MASK] . [SEP],0.0004678906698245555,231,0.0008405444677919149,172,0.0013261816930025816,108
open_class,high,camera,tourist,maximum,[CLS] his friend held the [MASK] ready to film . [SEP],[CLS] tourist. his friend held the [MASK] ready to film . [SEP],[CLS] maximum. his friend held the [MASK] ready to film . [SEP],0.8740285634994507,1,0.777506947517395,1,0.7815284729003906,1
open_class,high,camera,media,excuse,[CLS] his friend held the [MASK] ready to film . [SEP],[CLS] media. his friend held the [MASK] ready to film . [SEP],[CLS] excuse. his friend held the [MASK] ready to film . [SEP],0.8740285634994507,1,0.7242588400840759,1,0.7650814056396484,1
open_class,high,camp,tent,cloth,[CLS] it was suzy 's first day of summer [MASK] . [SEP],[CLS] tent. it was suzy 's first day of summer [MASK] . [SEP],[CLS] cloth. it was suzy 's first day of summer [MASK] . [SEP],0.010850782506167889,5,0.01763354241847992,5,0.01596134342253208,4
open_class,high,camp,boot,sonic,[CLS] it was suzy 's first day of summer [MASK] . [SEP],[CLS] boot. it was suzy 's first day of summer [MASK] . [SEP],[CLS] sonic. it was suzy 's first day of summer [MASK] . [SEP],0.010850782506167889,5,0.019008422270417213,4,0.017716843634843826,4
open_class,low,camp,tent,cloth,[CLS] they picked out the perfect [MASK] site . [SEP],[CLS] tent. they picked out the perfect [MASK] site . [SEP],[CLS] cloth. they picked out the perfect [MASK] site . [SEP],0.04680153727531433,3,0.26571032404899597,1,0.041312310844659805,3
open_class,low,camp,boot,sonic,[CLS] they picked out the perfect [MASK] site . [SEP],[CLS] boot. they picked out the perfect [MASK] site . [SEP],[CLS] sonic. they picked out the perfect [MASK] site . [SEP],0.04680153727531433,3,0.045471638441085815,2,0.03247659280896187,4
open_class,low,cancer,tumor,monster,[CLS] jane found out she had [MASK] and felt severely broken . [SEP],[CLS] tumor. jane found out she had [MASK] and felt severely broken . [SEP],[CLS] monster. jane found out she had [MASK] and felt severely broken . [SEP],0.5153806805610657,1,0.2515101432800293,1,0.3405630588531494,1
open_class,low,cancer,lung,tenor,[CLS] jane found out she had [MASK] and felt severely broken . [SEP],[CLS] lung. jane found out she had [MASK] and felt severely broken . [SEP],[CLS] tenor. jane found out she had [MASK] and felt severely broken . [SEP],0.5153806805610657,1,0.2851831614971161,1,0.32302600145339966,1
open_class,high,cancer,tumor,monster,[CLS] anna was diagnosed with stage 3 lung [MASK] . [SEP],[CLS] tumor. anna was diagnosed with stage 3 lung [MASK] . [SEP],[CLS] monster. anna was diagnosed with stage 3 lung [MASK] . [SEP],0.9988646507263184,1,0.9986842274665833,1,0.9986662864685059,1
open_class,high,cancer,lung,tenor,[CLS] anna was diagnosed with stage 3 lung [MASK] . [SEP],[CLS] lung. anna was diagnosed with stage 3 lung [MASK] . [SEP],[CLS] tenor. anna was diagnosed with stage 3 lung [MASK] . [SEP],0.9988646507263184,1,0.9963091015815735,1,0.9981786012649536,1
open_class,low,candle,wick,sonnet,[CLS] she invented a new smelling [MASK] that day . [SEP],[CLS] wick. she invented a new smelling [MASK] that day . [SEP],[CLS] sonnet. she invented a new smelling [MASK] that day . [SEP],0.0003133545396849513,214,0.0001579964446136728,241,0.00025908753741532564,210
open_class,low,candle,birthday,joker,[CLS] she invented a new smelling [MASK] that day . [SEP],[CLS] birthday. she invented a new smelling [MASK] that day . [SEP],[CLS] joker. she invented a new smelling [MASK] that day . [SEP],0.0003133545396849513,214,0.00015551570686511695,347,0.0001547417778056115,324
open_class,high,candle,wick,sonnet,[CLS] she decided to light a [MASK] . [SEP],[CLS] wick. she decided to light a [MASK] . [SEP],[CLS] sonnet. she decided to light a [MASK] . [SEP],0.07804570347070694,2,0.26460111141204834,2,0.3414423167705536,1
open_class,high,candle,birthday,joker,[CLS] she decided to light a [MASK] . [SEP],[CLS] birthday. she decided to light a [MASK] . [SEP],[CLS] joker. she decided to light a [MASK] . [SEP],0.07804570347070694,2,0.1069851815700531,2,0.07921530306339264,2
open_class,high,candy,chocolate,captive,"[CLS] every time the mailman came , he would give jake a few pieces of [MASK] . [SEP]","[CLS] chocolate. every time the mailman came , he would give jake a few pieces of [MASK] . [SEP]","[CLS] captive. every time the mailman came , he would give jake a few pieces of [MASK] . [SEP]",0.0008212945540435612,14,0.10588603466749191,2,0.0008783417870290577,12
open_class,high,candy,tart,bud,"[CLS] every time the mailman came , he would give jake a few pieces of [MASK] . [SEP]","[CLS] tart. every time the mailman came , he would give jake a few pieces of [MASK] . [SEP]","[CLS] bud. every time the mailman came , he would give jake a few pieces of [MASK] . [SEP]",0.0008212945540435612,14,0.0073602087795734406,7,0.0013339366996660829,12
open_class,low,candy,chocolate,captive,[CLS] she put each category of [MASK] into a container . [SEP],[CLS] chocolate. she put each category of [MASK] into a container . [SEP],[CLS] captive. she put each category of [MASK] into a container . [SEP],0.003249300178140402,39,0.018910646438598633,3,0.00021301188098732382,622
open_class,low,candy,tart,bud,[CLS] she put each category of [MASK] into a container . [SEP],[CLS] tart. she put each category of [MASK] into a container . [SEP],[CLS] bud. she put each category of [MASK] into a container . [SEP],0.003249300178140402,39,0.002111295470967889,54,0.0006280948873609304,249
open_class,low,cans,recycle,cod,[CLS] andrew was scolded by the neighbor about the [MASK] in his yard . [SEP],[CLS] recycle. andrew was scolded by the neighbor about the [MASK] in his yard . [SEP],[CLS] cod. andrew was scolded by the neighbor about the [MASK] in his yard . [SEP],1.505391628597863e-05,2413,8.313733997056261e-05,675,1.1639471267699264e-05,3300
open_class,low,cans,cupboard,cake,[CLS] andrew was scolded by the neighbor about the [MASK] in his yard . [SEP],[CLS] cupboard. andrew was scolded by the neighbor about the [MASK] in his yard . [SEP],[CLS] cake. andrew was scolded by the neighbor about the [MASK] in his yard . [SEP],1.505391628597863e-05,2413,1.0466412277310155e-05,3380,1.1805979738710448e-05,3229
open_class,high,cans,recycle,cod,[CLS] ken immediately went out to the trash [MASK] to search . [SEP],[CLS] recycle. ken immediately went out to the trash [MASK] to search . [SEP],[CLS] cod. ken immediately went out to the trash [MASK] to search . [SEP],0.016783365979790688,4,0.04213501885533333,4,0.01903628557920456,4
open_class,high,cans,cupboard,cake,[CLS] ken immediately went out to the trash [MASK] to search . [SEP],[CLS] cupboard. ken immediately went out to the trash [MASK] to search . [SEP],[CLS] cake. ken immediately went out to the trash [MASK] to search . [SEP],0.016783365979790688,4,0.01568733900785446,4,0.015667930245399475,4
open_class,low,car,valve,general,[CLS] gina was driving behind a [MASK] heading home . [SEP],[CLS] valve. gina was driving behind a [MASK] heading home . [SEP],[CLS] general. gina was driving behind a [MASK] heading home . [SEP],0.08657341450452805,2,0.13206292688846588,1,0.10640144348144531,1
open_class,low,car,petroleum,dishonest,[CLS] gina was driving behind a [MASK] heading home . [SEP],[CLS] petroleum. gina was driving behind a [MASK] heading home . [SEP],[CLS] dishonest. gina was driving behind a [MASK] heading home . [SEP],0.08657341450452805,2,0.11541539430618286,1,0.12204384058713913,1
open_class,high,car,valve,general,[CLS] he tried to open the door of his [MASK] to start it . [SEP],[CLS] valve. he tried to open the door of his [MASK] to start it . [SEP],[CLS] general. he tried to open the door of his [MASK] to start it . [SEP],0.4862504005432129,1,0.5172246694564819,1,0.4312267303466797,1
open_class,high,car,petroleum,dishonest,[CLS] he tried to open the door of his [MASK] to start it . [SEP],[CLS] petroleum. he tried to open the door of his [MASK] to start it . [SEP],[CLS] dishonest. he tried to open the door of his [MASK] to start it . [SEP],0.4862504005432129,1,0.5322941541671753,1,0.562656581401825,1
open_class,high,card,credit,pint,[CLS] harry used the credit [MASK] for his own payments . [SEP],[CLS] credit. harry used the credit [MASK] for his own payments . [SEP],[CLS] pint. harry used the credit [MASK] for his own payments . [SEP],0.8498303294181824,1,0.8325369358062744,1,0.9213266372680664,1
open_class,high,card,stamp,stadium,[CLS] harry used the credit [MASK] for his own payments . [SEP],[CLS] stamp. harry used the credit [MASK] for his own payments . [SEP],[CLS] stadium. harry used the credit [MASK] for his own payments . [SEP],0.8498303294181824,1,0.889957070350647,1,0.875438928604126,1
open_class,low,card,credit,pint,[CLS] then one drunken night he bet all his money on a [MASK] game . [SEP],[CLS] credit. then one drunken night he bet all his money on a [MASK] game . [SEP],[CLS] pint. then one drunken night he bet all his money on a [MASK] game . [SEP],0.1539394110441208,2,0.16714709997177124,1,0.21887852251529694,1
open_class,low,card,stamp,stadium,[CLS] then one drunken night he bet all his money on a [MASK] game . [SEP],[CLS] stamp. then one drunken night he bet all his money on a [MASK] game . [SEP],[CLS] stadium. then one drunken night he bet all his money on a [MASK] game . [SEP],0.1539394110441208,2,0.19817844033241272,1,0.01201777346432209,9
open_class,low,cards,deal,chipmunk,[CLS] kerry made customized flash [MASK] . [SEP],[CLS] deal. kerry made customized flash [MASK] . [SEP],[CLS] chipmunk. kerry made customized flash [MASK] . [SEP],0.010828607715666294,13,0.05130657181143761,4,0.042306363582611084,5
open_class,low,cards,gamble,horn,[CLS] kerry made customized flash [MASK] . [SEP],[CLS] gamble. kerry made customized flash [MASK] . [SEP],[CLS] horn. kerry made customized flash [MASK] . [SEP],0.010828607715666294,13,0.027053849771618843,4,0.00714105973020196,15
open_class,high,cards,deal,chipmunk,[CLS] on thursday her friend had new [MASK] and wanted to trade with kim . [SEP],[CLS] deal. on thursday her friend had new [MASK] and wanted to trade with kim . [SEP],[CLS] chipmunk. on thursday her friend had new [MASK] and wanted to trade with kim . [SEP],0.002612602198496461,34,0.002364383079111576,37,0.0025312723591923714,37
open_class,high,cards,gamble,horn,[CLS] on thursday her friend had new [MASK] and wanted to trade with kim . [SEP],[CLS] gamble. on thursday her friend had new [MASK] and wanted to trade with kim . [SEP],[CLS] horn. on thursday her friend had new [MASK] and wanted to trade with kim . [SEP],0.002612602198496461,34,0.0030656580347567797,29,0.002683758968487382,32
open_class,high,care,handle,wet,[CLS] laura did n't want to take [MASK] of the cat . [SEP],[CLS] handle. laura did n't want to take [MASK] of the cat . [SEP],[CLS] wet. laura did n't want to take [MASK] of the cat . [SEP],0.7430920600891113,1,0.7775688767433167,1,0.415141761302948,2
open_class,high,care,health,bait,[CLS] laura did n't want to take [MASK] of the cat . [SEP],[CLS] health. laura did n't want to take [MASK] of the cat . [SEP],[CLS] bait. laura did n't want to take [MASK] of the cat . [SEP],0.7430920600891113,1,0.8091455698013306,1,0.5983079075813293,1
open_class,low,care,handle,wet,[CLS] she charted out her route with great [MASK] . [SEP],[CLS] handle. she charted out her route with great [MASK] . [SEP],[CLS] wet. she charted out her route with great [MASK] . [SEP],0.8481868505477905,1,0.7850489020347595,1,0.845291793346405,1
open_class,low,care,health,bait,[CLS] she charted out her route with great [MASK] . [SEP],[CLS] health. she charted out her route with great [MASK] . [SEP],[CLS] bait. she charted out her route with great [MASK] . [SEP],0.8481868505477905,1,0.5937900543212891,1,0.785332441329956,1
open_class,low,careful,cautious,democrat,[CLS] marley was more [MASK] at work . [SEP],[CLS] cautious. marley was more [MASK] at work . [SEP],[CLS] democrat. marley was more [MASK] at work . [SEP],0.0012085227062925696,68,0.0023948457092046738,51,0.002753497799858451,42
open_class,low,careful,tactful,cafe,[CLS] marley was more [MASK] at work . [SEP],[CLS] tactful. marley was more [MASK] at work . [SEP],[CLS] cafe. marley was more [MASK] at work . [SEP],0.0012085227062925696,68,0.006654968019574881,21,0.002552146790549159,45
open_class,high,careful,cautious,democrat,[CLS] she kept [MASK] care of it daily . [SEP],[CLS] cautious. she kept [MASK] care of it daily . [SEP],[CLS] democrat. she kept [MASK] care of it daily . [SEP],6.711240712320432e-05,35,0.00015764165436848998,31,0.00012840318959206343,45
open_class,high,careful,tactful,cafe,[CLS] she kept [MASK] care of it daily . [SEP],[CLS] tactful. she kept [MASK] care of it daily . [SEP],[CLS] cafe. she kept [MASK] care of it daily . [SEP],6.711240712320432e-05,35,4.121584788663313e-05,36,0.00012709206202998757,47
open_class,high,caring,loving,dignity,"[CLS] well , he stopped [MASK] if they had sex . [SEP]","[CLS] loving. well , he stopped [MASK] if they had sex . [SEP]","[CLS] dignity. well , he stopped [MASK] if they had sex . [SEP]",0.08623379468917847,2,0.24990056455135345,2,0.1513003557920456,2
open_class,high,caring,giving,brain,"[CLS] well , he stopped [MASK] if they had sex . [SEP]","[CLS] giving. well , he stopped [MASK] if they had sex . [SEP]","[CLS] brain. well , he stopped [MASK] if they had sex . [SEP]",0.08623379468917847,2,0.10088587552309036,2,0.06608297675848007,2
open_class,low,caring,loving,dignity,[CLS] joan was thankful that her roommate was so [MASK] . [SEP],[CLS] loving. joan was thankful that her roommate was so [MASK] . [SEP],[CLS] dignity. joan was thankful that her roommate was so [MASK] . [SEP],0.0009071295498870313,108,0.001135575701482594,95,0.0009180660708807409,125
open_class,low,caring,giving,brain,[CLS] joan was thankful that her roommate was so [MASK] . [SEP],[CLS] giving. joan was thankful that her roommate was so [MASK] . [SEP],[CLS] brain. joan was thankful that her roommate was so [MASK] . [SEP],0.0009071295498870313,108,0.0008527290192432702,133,0.0004958410863764584,214
open_class,low,carpet,rug,whom,[CLS] the [MASK] was ruined ! [SEP],[CLS] rug. the [MASK] was ruined ! [SEP],[CLS] whom. the [MASK] was ruined ! [SEP],0.0034883334301412106,38,0.030516110360622406,2,0.0006112419068813324,246
open_class,low,carpet,plush,fin,[CLS] the [MASK] was ruined ! [SEP],[CLS] plush. the [MASK] was ruined ! [SEP],[CLS] fin. the [MASK] was ruined ! [SEP],0.0034883334301412106,38,0.04436534643173218,4,0.0007058435003273189,214
open_class,high,carpet,rug,whom,[CLS] the [MASK] was wet and sticky . [SEP],[CLS] rug. the [MASK] was wet and sticky . [SEP],[CLS] whom. the [MASK] was wet and sticky . [SEP],0.03458557650446892,4,0.22552917897701263,2,0.04371289908885956,4
open_class,high,carpet,plush,fin,[CLS] the [MASK] was wet and sticky . [SEP],[CLS] plush. the [MASK] was wet and sticky . [SEP],[CLS] fin. the [MASK] was wet and sticky . [SEP],0.03458557650446892,4,0.2377370297908783,1,0.01900234818458557,8
open_class,low,carrot,celery,pick,[CLS] julian planted some [MASK] seeds in his mother 's garden . [SEP],[CLS] celery. julian planted some [MASK] seeds in his mother 's garden . [SEP],[CLS] pick. julian planted some [MASK] seeds in his mother 's garden . [SEP],0.0004166591679677367,214,0.0005675056017935276,180,0.00024154137645382434,431
open_class,low,carrot,turnip,playing,[CLS] julian planted some [MASK] seeds in his mother 's garden . [SEP],[CLS] turnip. julian planted some [MASK] seeds in his mother 's garden . [SEP],[CLS] playing. julian planted some [MASK] seeds in his mother 's garden . [SEP],0.0004166591679677367,214,0.0018694327445700765,83,0.0005278168828226626,220
open_class,high,carrot,celery,pick,[CLS] but then her mom pulled out a [MASK] cake and rice krispies ! [SEP],[CLS] celery. but then her mom pulled out a [MASK] cake and rice krispies ! [SEP],[CLS] pick. but then her mom pulled out a [MASK] cake and rice krispies ! [SEP],0.029540834948420525,5,0.0332072414457798,5,0.029343055561184883,6
open_class,high,carrot,turnip,playing,[CLS] but then her mom pulled out a [MASK] cake and rice krispies ! [SEP],[CLS] turnip. but then her mom pulled out a [MASK] cake and rice krispies ! [SEP],[CLS] playing. but then her mom pulled out a [MASK] cake and rice krispies ! [SEP],0.029540834948420525,5,0.04124407097697258,5,0.021908724680542946,6
open_class,high,carry,haul,agriculture,[CLS] the army created the manhattan project to [MASK] out the order . [SEP],[CLS] haul. the army created the manhattan project to [MASK] out the order . [SEP],[CLS] agriculture. the army created the manhattan project to [MASK] out the order . [SEP],0.998749852180481,1,0.9880828261375427,1,0.9976022839546204,1
open_class,high,carry,tow,loyalty,[CLS] the army created the manhattan project to [MASK] out the order . [SEP],[CLS] tow. the army created the manhattan project to [MASK] out the order . [SEP],[CLS] loyalty. the army created the manhattan project to [MASK] out the order . [SEP],0.998749852180481,1,0.9733467698097229,1,0.79642653465271,1
open_class,low,carry,haul,agriculture,[CLS] he designed it to [MASK] small buckets and vacuum the floor . [SEP],[CLS] haul. he designed it to [MASK] small buckets and vacuum the floor . [SEP],[CLS] agriculture. he designed it to [MASK] small buckets and vacuum the floor . [SEP],0.2378307729959488,1,0.21247883141040802,1,0.23117373883724213,1
open_class,low,carry,tow,loyalty,[CLS] he designed it to [MASK] small buckets and vacuum the floor . [SEP],[CLS] tow. he designed it to [MASK] small buckets and vacuum the floor . [SEP],[CLS] loyalty. he designed it to [MASK] small buckets and vacuum the floor . [SEP],0.2378307729959488,1,0.16316816210746765,1,0.24834531545639038,1
open_class,high,cars,parkway,microwave,[CLS] and he had several other [MASK] in his garage . [SEP],[CLS] parkway. and he had several other [MASK] in his garage . [SEP],[CLS] microwave. and he had several other [MASK] in his garage . [SEP],0.6698248386383057,1,0.6444650292396545,1,0.5544512867927551,1
open_class,high,cars,fleet,third,[CLS] and he had several other [MASK] in his garage . [SEP],[CLS] fleet. and he had several other [MASK] in his garage . [SEP],[CLS] third. and he had several other [MASK] in his garage . [SEP],0.6698248386383057,1,0.6220212578773499,1,0.6716908812522888,1
open_class,low,cars,parkway,microwave,[CLS] the oncoming [MASK] beep angrily . [SEP],[CLS] parkway. the oncoming [MASK] beep angrily . [SEP],[CLS] microwave. the oncoming [MASK] beep angrily . [SEP],0.23125408589839935,2,0.22614017128944397,2,0.24522721767425537,1
open_class,low,cars,fleet,third,[CLS] the oncoming [MASK] beep angrily . [SEP],[CLS] fleet. the oncoming [MASK] beep angrily . [SEP],[CLS] third. the oncoming [MASK] beep angrily . [SEP],0.23125408589839935,2,0.13034488260746002,2,0.16582468152046204,1
