category,constraint,target,related,unrelated,isolated_context,related_context,unrelated_context,isolated_probability,isolated_rank,related_probability,related_rank,unrelated_probability,unrelated_rank
open_class,high,cab,taxi,china,[CLS] he asked a [MASK] driver how often the sun came out . [SEP],[CLS] taxi. he asked a [MASK] driver how often the sun came out . [SEP],[CLS] china. he asked a [MASK] driver how often the sun came out . [SEP],0.13027898967266083,2,0.061559032648801804,2,0.15003085136413574,2
open_class,high,cab,hail,drowsy,[CLS] he asked a [MASK] driver how often the sun came out . [SEP],[CLS] hail. he asked a [MASK] driver how often the sun came out . [SEP],[CLS] drowsy. he asked a [MASK] driver how often the sun came out . [SEP],0.13027898967266083,2,0.13040189445018768,2,0.2564946711063385,2
open_class,low,cabbage,coleslaw,ozone,[CLS] sparky 's teacher sent a picture of the [MASK] to the seed company . [SEP],[CLS] coleslaw. sparky 's teacher sent a picture of the [MASK] to the seed company . [SEP],[CLS] ozone. sparky 's teacher sent a picture of the [MASK] to the seed company . [SEP],3.310806641820818e-05,1760,1.3725509234063793e-05,3194,4.441811324795708e-05,1566
open_class,low,cabbage,spinach,decision,[CLS] sparky 's teacher sent a picture of the [MASK] to the seed company . [SEP],[CLS] spinach. sparky 's teacher sent a picture of the [MASK] to the seed company . [SEP],[CLS] decision. sparky 's teacher sent a picture of the [MASK] to the seed company . [SEP],3.310806641820818e-05,1760,0.00024643063079565763,386,4.454710870049894e-05,1555
open_class,high,cabbage,coleslaw,ozone,[CLS] she ran and asked her mother for a [MASK] patch doll . [SEP],[CLS] coleslaw. she ran and asked her mother for a [MASK] patch doll . [SEP],[CLS] ozone. she ran and asked her mother for a [MASK] patch doll . [SEP],0.7766162753105164,1,0.7798850536346436,1,0.8123469352722168,1
open_class,high,cabbage,spinach,decision,[CLS] she ran and asked her mother for a [MASK] patch doll . [SEP],[CLS] spinach. she ran and asked her mother for a [MASK] patch doll . [SEP],[CLS] decision. she ran and asked her mother for a [MASK] patch doll . [SEP],0.7766162753105164,1,0.8818535208702087,1,0.7206711769104004,1
open_class,high,cabin,lodge,death,[CLS] jeremy was in a [MASK] in alaska . [SEP],[CLS] lodge. jeremy was in a [MASK] in alaska . [SEP],[CLS] death. jeremy was in a [MASK] in alaska . [SEP],0.03364850953221321,5,0.025943055748939514,6,0.03709234297275543,4
open_class,high,cabin,log,under,[CLS] jeremy was in a [MASK] in alaska . [SEP],[CLS] log. jeremy was in a [MASK] in alaska . [SEP],[CLS] under. jeremy was in a [MASK] in alaska . [SEP],0.03364850953221321,5,0.03849891200661659,5,0.018114330247044563,10
open_class,low,cabin,lodge,death,[CLS] kevin likes to go to his hunting [MASK] . [SEP],[CLS] lodge. kevin likes to go to his hunting [MASK] . [SEP],[CLS] death. kevin likes to go to his hunting [MASK] . [SEP],0.09454018622636795,1,0.08017667382955551,2,0.06982897967100143,2
open_class,low,cabin,log,under,[CLS] kevin likes to go to his hunting [MASK] . [SEP],[CLS] log. kevin likes to go to his hunting [MASK] . [SEP],[CLS] under. kevin likes to go to his hunting [MASK] . [SEP],0.09454018622636795,1,0.08194402605295181,2,0.07025207579135895,2
open_class,high,cabinet,file,development,[CLS] he went to the [MASK] and found no coffee . [SEP],[CLS] file. he went to the [MASK] and found no coffee . [SEP],[CLS] development. he went to the [MASK] and found no coffee . [SEP],0.0010426436783745885,31,0.0018698594067245722,23,0.0014364669332280755,27
open_class,high,cabinet,medicine,unequal,[CLS] he went to the [MASK] and found no coffee . [SEP],[CLS] medicine. he went to the [MASK] and found no coffee . [SEP],[CLS] unequal. he went to the [MASK] and found no coffee . [SEP],0.0010426436783745885,31,0.0038812195416539907,17,0.0018142929766327143,26
open_class,low,cabinet,file,development,"[CLS] four days later , she found it completely moldy in the [MASK] . [SEP]","[CLS] file. four days later , she found it completely moldy in the [MASK] . [SEP]","[CLS] development. four days later , she found it completely moldy in the [MASK] . [SEP]",3.1809340725885704e-05,837,8.64067769725807e-05,482,6.267247954383492e-05,570
open_class,low,cabinet,medicine,unequal,"[CLS] four days later , she found it completely moldy in the [MASK] . [SEP]","[CLS] medicine. four days later , she found it completely moldy in the [MASK] . [SEP]","[CLS] unequal. four days later , she found it completely moldy in the [MASK] . [SEP]",3.1809340725885704e-05,837,0.00013144820695742965,417,4.192230335320346e-05,782
open_class,high,cactus,prickly,beast,[CLS] my friend recommended i buy some [MASK] plants . [SEP],[CLS] prickly. my friend recommended i buy some [MASK] plants . [SEP],[CLS] beast. my friend recommended i buy some [MASK] plants . [SEP],0.009539715945720673,18,0.007232340518385172,17,0.005629553459584713,21
open_class,high,cactus,desert,jumpy,[CLS] my friend recommended i buy some [MASK] plants . [SEP],[CLS] desert. my friend recommended i buy some [MASK] plants . [SEP],[CLS] jumpy. my friend recommended i buy some [MASK] plants . [SEP],0.009539715945720673,18,0.02281450293958187,7,0.00813339650630951,16
open_class,low,cactus,prickly,beast,[CLS] she remembered that a [MASK] has water in it . [SEP],[CLS] prickly. she remembered that a [MASK] has water in it . [SEP],[CLS] beast. she remembered that a [MASK] has water in it . [SEP],5.2582610805984586e-05,583,0.0005577020929194987,157,7.022474892437458e-05,639
open_class,low,cactus,desert,jumpy,[CLS] she remembered that a [MASK] has water in it . [SEP],[CLS] desert. she remembered that a [MASK] has water in it . [SEP],[CLS] jumpy. she remembered that a [MASK] has water in it . [SEP],5.2582610805984586e-05,583,0.002242880407720804,48,7.322750752791762e-05,565
open_class,low,cake,frosting,best,[CLS] she went to the supermarket to pick up the [MASK] . [SEP],[CLS] frosting. she went to the supermarket to pick up the [MASK] . [SEP],[CLS] best. she went to the supermarket to pick up the [MASK] . [SEP],0.0013668793253600597,88,0.059148676693439484,1,0.001161850173957646,111
open_class,low,cake,baker,yard,[CLS] she went to the supermarket to pick up the [MASK] . [SEP],[CLS] baker. she went to the supermarket to pick up the [MASK] . [SEP],[CLS] yard. she went to the supermarket to pick up the [MASK] . [SEP],0.0013668793253600597,88,0.0021780389361083508,72,0.0012530272360891104,98
open_class,high,cake,frosting,best,[CLS] his mom made him a big birthday [MASK] . [SEP],[CLS] frosting. his mom made him a big birthday [MASK] . [SEP],[CLS] best. his mom made him a big birthday [MASK] . [SEP],0.6095110774040222,1,0.8923673033714294,1,0.41091984510421753,1
open_class,high,cake,baker,yard,[CLS] his mom made him a big birthday [MASK] . [SEP],[CLS] baker. his mom made him a big birthday [MASK] . [SEP],[CLS] yard. his mom made him a big birthday [MASK] . [SEP],0.6095110774040222,1,0.6511895656585693,1,0.5174042582511902,1
open_class,low,calculate,compute,constitution,"[CLS] but , now , jenny 's register wo n't [MASK] the change . [SEP]","[CLS] compute. but , now , jenny 's register wo n't [MASK] the change . [SEP]","[CLS] constitution. but , now , jenny 's register wo n't [MASK] the change . [SEP]",0.00010041735367849469,538,0.00019805996271315962,288,6.855413084849715e-05,584
open_class,low,calculate,measure,running,"[CLS] but , now , jenny 's register wo n't [MASK] the change . [SEP]","[CLS] measure. but , now , jenny 's register wo n't [MASK] the change . [SEP]","[CLS] running. but , now , jenny 's register wo n't [MASK] the change . [SEP]",0.00010041735367849469,538,0.0001219017940456979,429,9.231383592123166e-05,494
open_class,high,calculate,compute,constitution,[CLS] he needed to [MASK] dimensions . [SEP],[CLS] compute. he needed to [MASK] dimensions . [SEP],[CLS] constitution. he needed to [MASK] dimensions . [SEP],0.002263477537781,50,0.042666371911764145,4,0.01559391338378191,10
open_class,high,calculate,measure,running,[CLS] he needed to [MASK] dimensions . [SEP],[CLS] measure. he needed to [MASK] dimensions . [SEP],[CLS] running. he needed to [MASK] dimensions . [SEP],0.002263477537781,50,0.02976812981069088,6,0.0001914383756229654,215
open_class,low,call,phone,radish,[CLS] she had to [MASK] and reschedule her appointment . [SEP],[CLS] phone. she had to [MASK] and reschedule her appointment . [SEP],[CLS] radish. she had to [MASK] and reschedule her appointment . [SEP],0.5304391980171204,1,0.8427601456642151,1,0.453000545501709,1
open_class,low,call,page,brand,[CLS] she had to [MASK] and reschedule her appointment . [SEP],[CLS] page. she had to [MASK] and reschedule her appointment . [SEP],[CLS] brand. she had to [MASK] and reschedule her appointment . [SEP],0.5304391980171204,1,0.5530444979667664,1,0.5981059670448303,1
open_class,high,call,phone,radish,[CLS] harry decides to [MASK] for help after realizing their phone was broken . [SEP],[CLS] phone. harry decides to [MASK] for help after realizing their phone was broken . [SEP],[CLS] radish. harry decides to [MASK] for help after realizing their phone was broken . [SEP],0.8069305419921875,1,0.7821491360664368,1,0.7070251703262329,1
open_class,high,call,page,brand,[CLS] harry decides to [MASK] for help after realizing their phone was broken . [SEP],[CLS] page. harry decides to [MASK] for help after realizing their phone was broken . [SEP],[CLS] brand. harry decides to [MASK] for help after realizing their phone was broken . [SEP],0.8069305419921875,1,0.6548946499824524,1,0.6395651698112488,1
open_class,low,calm,soothe,cry,[CLS] he began to [MASK] down . [SEP],[CLS] soothe. he began to [MASK] down . [SEP],[CLS] cry. he began to [MASK] down . [SEP],0.16008217632770538,2,0.4445885419845581,1,0.3000088930130005,1
open_class,low,calm,enrage,heavy,[CLS] he began to [MASK] down . [SEP],[CLS] enrage. he began to [MASK] down . [SEP],[CLS] heavy. he began to [MASK] down . [SEP],0.16008217632770538,2,0.3361975848674774,1,0.12254255264997482,2
open_class,high,calm,soothe,cry,[CLS] her dad told her numerous times to [MASK] down . [SEP],[CLS] soothe. her dad told her numerous times to [MASK] down . [SEP],[CLS] cry. her dad told her numerous times to [MASK] down . [SEP],0.61532062292099,1,0.6269122362136841,1,0.8108861446380615,1
open_class,high,calm,enrage,heavy,[CLS] her dad told her numerous times to [MASK] down . [SEP],[CLS] enrage. her dad told her numerous times to [MASK] down . [SEP],[CLS] heavy. her dad told her numerous times to [MASK] down . [SEP],0.61532062292099,1,0.6731422543525696,1,0.3962579369544983,1
open_class,low,camera,tourist,maximum,[CLS] john needed a new [MASK] . [SEP],[CLS] tourist. john needed a new [MASK] . [SEP],[CLS] maximum. john needed a new [MASK] . [SEP],0.00014955911319702864,600,0.00033354302286170423,361,0.0002540939603932202,440
open_class,low,camera,media,excuse,[CLS] john needed a new [MASK] . [SEP],[CLS] media. john needed a new [MASK] . [SEP],[CLS] excuse. john needed a new [MASK] . [SEP],0.00014955911319702864,600,0.0010502001969143748,134,0.00033897944376803935,352
open_class,high,camera,tourist,maximum,[CLS] his friend held the [MASK] ready to film . [SEP],[CLS] tourist. his friend held the [MASK] ready to film . [SEP],[CLS] maximum. his friend held the [MASK] ready to film . [SEP],0.565771758556366,1,0.5383092761039734,1,0.515428364276886,1
open_class,high,camera,media,excuse,[CLS] his friend held the [MASK] ready to film . [SEP],[CLS] media. his friend held the [MASK] ready to film . [SEP],[CLS] excuse. his friend held the [MASK] ready to film . [SEP],0.565771758556366,1,0.5766656398773193,1,0.49218717217445374,1
open_class,high,camp,tent,cloth,[CLS] it was suzy 's first day of summer [MASK] . [SEP],[CLS] tent. it was suzy 's first day of summer [MASK] . [SEP],[CLS] cloth. it was suzy 's first day of summer [MASK] . [SEP],0.04966632276773453,4,0.08757120370864868,3,0.03887930512428284,4
open_class,high,camp,boot,sonic,[CLS] it was suzy 's first day of summer [MASK] . [SEP],[CLS] boot. it was suzy 's first day of summer [MASK] . [SEP],[CLS] sonic. it was suzy 's first day of summer [MASK] . [SEP],0.04966632276773453,4,0.04818247631192207,4,0.04764678701758385,4
open_class,low,camp,tent,cloth,[CLS] they picked out the perfect [MASK] site . [SEP],[CLS] tent. they picked out the perfect [MASK] site . [SEP],[CLS] cloth. they picked out the perfect [MASK] site . [SEP],0.02764691226184368,6,0.14836588501930237,2,0.024156607687473297,6
open_class,low,camp,boot,sonic,[CLS] they picked out the perfect [MASK] site . [SEP],[CLS] boot. they picked out the perfect [MASK] site . [SEP],[CLS] sonic. they picked out the perfect [MASK] site . [SEP],0.02764691226184368,6,0.006681249476969242,12,0.019413379952311516,6
open_class,low,cancer,tumor,monster,[CLS] jane found out she had [MASK] and felt severely broken . [SEP],[CLS] tumor. jane found out she had [MASK] and felt severely broken . [SEP],[CLS] monster. jane found out she had [MASK] and felt severely broken . [SEP],0.023985328152775764,7,0.02990778535604477,5,0.025038544088602066,6
open_class,low,cancer,lung,tenor,[CLS] jane found out she had [MASK] and felt severely broken . [SEP],[CLS] lung. jane found out she had [MASK] and felt severely broken . [SEP],[CLS] tenor. jane found out she had [MASK] and felt severely broken . [SEP],0.023985328152775764,7,0.013390794396400452,12,0.0375773087143898,5
open_class,high,cancer,tumor,monster,[CLS] anna was diagnosed with stage 3 lung [MASK] . [SEP],[CLS] tumor. anna was diagnosed with stage 3 lung [MASK] . [SEP],[CLS] monster. anna was diagnosed with stage 3 lung [MASK] . [SEP],0.9918174147605896,1,0.9963894486427307,1,0.9892523884773254,1
open_class,high,cancer,lung,tenor,[CLS] anna was diagnosed with stage 3 lung [MASK] . [SEP],[CLS] lung. anna was diagnosed with stage 3 lung [MASK] . [SEP],[CLS] tenor. anna was diagnosed with stage 3 lung [MASK] . [SEP],0.9918174147605896,1,0.9325029253959656,1,0.9898485541343689,1
open_class,low,candle,wick,sonnet,[CLS] she invented a new smelling [MASK] that day . [SEP],[CLS] wick. she invented a new smelling [MASK] that day . [SEP],[CLS] sonnet. she invented a new smelling [MASK] that day . [SEP],0.0013704575831070542,99,0.0033988209906965494,47,0.002523799892514944,60
open_class,low,candle,birthday,joker,[CLS] she invented a new smelling [MASK] that day . [SEP],[CLS] birthday. she invented a new smelling [MASK] that day . [SEP],[CLS] joker. she invented a new smelling [MASK] that day . [SEP],0.0013704575831070542,99,0.005102342460304499,29,0.002500533824786544,59
open_class,high,candle,wick,sonnet,[CLS] she decided to light a [MASK] . [SEP],[CLS] wick. she decided to light a [MASK] . [SEP],[CLS] sonnet. she decided to light a [MASK] . [SEP],0.35488688945770264,2,0.40351471304893494,2,0.5848787426948547,1
open_class,high,candle,birthday,joker,[CLS] she decided to light a [MASK] . [SEP],[CLS] birthday. she decided to light a [MASK] . [SEP],[CLS] joker. she decided to light a [MASK] . [SEP],0.35488688945770264,2,0.5160366296768188,1,0.36142411828041077,2
open_class,high,candy,chocolate,captive,"[CLS] every time the mailman came , he would give jake a few pieces of [MASK] . [SEP]","[CLS] chocolate. every time the mailman came , he would give jake a few pieces of [MASK] . [SEP]","[CLS] captive. every time the mailman came , he would give jake a few pieces of [MASK] . [SEP]",0.005006516817957163,11,0.07161347568035126,2,0.006197578273713589,13
open_class,high,candy,tart,bud,"[CLS] every time the mailman came , he would give jake a few pieces of [MASK] . [SEP]","[CLS] tart. every time the mailman came , he would give jake a few pieces of [MASK] . [SEP]","[CLS] bud. every time the mailman came , he would give jake a few pieces of [MASK] . [SEP]",0.005006516817957163,11,0.03643529489636421,5,0.0046985154040157795,10
open_class,low,candy,chocolate,captive,[CLS] she put each category of [MASK] into a container . [SEP],[CLS] chocolate. she put each category of [MASK] into a container . [SEP],[CLS] captive. she put each category of [MASK] into a container . [SEP],0.003799012629315257,31,0.025384671986103058,5,0.0022693807259202003,48
open_class,low,candy,tart,bud,[CLS] she put each category of [MASK] into a container . [SEP],[CLS] tart. she put each category of [MASK] into a container . [SEP],[CLS] bud. she put each category of [MASK] into a container . [SEP],0.003799012629315257,31,0.013250335119664669,10,0.00443852785974741,32
open_class,low,cans,recycle,cod,[CLS] andrew was scolded by the neighbor about the [MASK] in his yard . [SEP],[CLS] recycle. andrew was scolded by the neighbor about the [MASK] in his yard . [SEP],[CLS] cod. andrew was scolded by the neighbor about the [MASK] in his yard . [SEP],0.00012002501171082258,745,0.00019935669843107462,548,0.00012537457223515958,716
open_class,low,cans,cupboard,cake,[CLS] andrew was scolded by the neighbor about the [MASK] in his yard . [SEP],[CLS] cupboard. andrew was scolded by the neighbor about the [MASK] in his yard . [SEP],[CLS] cake. andrew was scolded by the neighbor about the [MASK] in his yard . [SEP],0.00012002501171082258,745,0.00012583912757690996,716,6.003413727739826e-05,1322
open_class,high,cans,recycle,cod,[CLS] ken immediately went out to the trash [MASK] to search . [SEP],[CLS] recycle. ken immediately went out to the trash [MASK] to search . [SEP],[CLS] cod. ken immediately went out to the trash [MASK] to search . [SEP],0.04998655244708061,4,0.0389520637691021,6,0.0493745319545269,4
open_class,high,cans,cupboard,cake,[CLS] ken immediately went out to the trash [MASK] to search . [SEP],[CLS] cupboard. ken immediately went out to the trash [MASK] to search . [SEP],[CLS] cake. ken immediately went out to the trash [MASK] to search . [SEP],0.04998655244708061,4,0.05374911054968834,4,0.04577380791306496,5
open_class,low,car,valve,general,[CLS] gina was driving behind a [MASK] heading home . [SEP],[CLS] valve. gina was driving behind a [MASK] heading home . [SEP],[CLS] general. gina was driving behind a [MASK] heading home . [SEP],0.33070579171180725,1,0.3034200370311737,1,0.31057584285736084,1
open_class,low,car,petroleum,dishonest,[CLS] gina was driving behind a [MASK] heading home . [SEP],[CLS] petroleum. gina was driving behind a [MASK] heading home . [SEP],[CLS] dishonest. gina was driving behind a [MASK] heading home . [SEP],0.33070579171180725,1,0.3102981150150299,1,0.33611196279525757,1
open_class,high,car,valve,general,[CLS] he tried to open the door of his [MASK] to start it . [SEP],[CLS] valve. he tried to open the door of his [MASK] to start it . [SEP],[CLS] general. he tried to open the door of his [MASK] to start it . [SEP],0.5017419457435608,1,0.45334163308143616,1,0.42765605449676514,1
open_class,high,car,petroleum,dishonest,[CLS] he tried to open the door of his [MASK] to start it . [SEP],[CLS] petroleum. he tried to open the door of his [MASK] to start it . [SEP],[CLS] dishonest. he tried to open the door of his [MASK] to start it . [SEP],0.5017419457435608,1,0.46285632252693176,1,0.40776175260543823,1
open_class,high,card,credit,pint,[CLS] harry used the credit [MASK] for his own payments . [SEP],[CLS] credit. harry used the credit [MASK] for his own payments . [SEP],[CLS] pint. harry used the credit [MASK] for his own payments . [SEP],0.5717059969902039,1,0.4582907557487488,1,0.6351415514945984,1
open_class,high,card,stamp,stadium,[CLS] harry used the credit [MASK] for his own payments . [SEP],[CLS] stamp. harry used the credit [MASK] for his own payments . [SEP],[CLS] stadium. harry used the credit [MASK] for his own payments . [SEP],0.5717059969902039,1,0.6687526702880859,1,0.5840925574302673,1
open_class,low,card,credit,pint,[CLS] then one drunken night he bet all his money on a [MASK] game . [SEP],[CLS] credit. then one drunken night he bet all his money on a [MASK] game . [SEP],[CLS] pint. then one drunken night he bet all his money on a [MASK] game . [SEP],0.16293761134147644,2,0.22805966436862946,2,0.259674072265625,2
open_class,low,card,stamp,stadium,[CLS] then one drunken night he bet all his money on a [MASK] game . [SEP],[CLS] stamp. then one drunken night he bet all his money on a [MASK] game . [SEP],[CLS] stadium. then one drunken night he bet all his money on a [MASK] game . [SEP],0.16293761134147644,2,0.24177265167236328,2,0.012950587086379528,7
open_class,low,cards,deal,chipmunk,[CLS] kerry made customized flash [MASK] . [SEP],[CLS] deal. kerry made customized flash [MASK] . [SEP],[CLS] chipmunk. kerry made customized flash [MASK] . [SEP],0.06826938688755035,3,0.10369677096605301,3,0.1062697023153305,3
open_class,low,cards,gamble,horn,[CLS] kerry made customized flash [MASK] . [SEP],[CLS] gamble. kerry made customized flash [MASK] . [SEP],[CLS] horn. kerry made customized flash [MASK] . [SEP],0.06826938688755035,3,0.10935918241739273,3,0.039270058274269104,4
open_class,high,cards,deal,chipmunk,[CLS] on thursday her friend had new [MASK] and wanted to trade with kim . [SEP],[CLS] deal. on thursday her friend had new [MASK] and wanted to trade with kim . [SEP],[CLS] chipmunk. on thursday her friend had new [MASK] and wanted to trade with kim . [SEP],0.0005115838721394539,134,0.00098680448718369,83,0.0007330920198000968,94
open_class,high,cards,gamble,horn,[CLS] on thursday her friend had new [MASK] and wanted to trade with kim . [SEP],[CLS] gamble. on thursday her friend had new [MASK] and wanted to trade with kim . [SEP],[CLS] horn. on thursday her friend had new [MASK] and wanted to trade with kim . [SEP],0.0005115838721394539,134,0.0010476814350113273,76,0.0008040937245823443,93
open_class,high,care,handle,wet,[CLS] laura did n't want to take [MASK] of the cat . [SEP],[CLS] handle. laura did n't want to take [MASK] of the cat . [SEP],[CLS] wet. laura did n't want to take [MASK] of the cat . [SEP],0.8413130640983582,1,0.8759615421295166,1,0.7906883955001831,1
open_class,high,care,health,bait,[CLS] laura did n't want to take [MASK] of the cat . [SEP],[CLS] health. laura did n't want to take [MASK] of the cat . [SEP],[CLS] bait. laura did n't want to take [MASK] of the cat . [SEP],0.8413130640983582,1,0.8846104741096497,1,0.8165225982666016,1
open_class,low,care,handle,wet,[CLS] she charted out her route with great [MASK] . [SEP],[CLS] handle. she charted out her route with great [MASK] . [SEP],[CLS] wet. she charted out her route with great [MASK] . [SEP],0.2657623887062073,1,0.3044070303440094,1,0.35762855410575867,1
open_class,low,care,health,bait,[CLS] she charted out her route with great [MASK] . [SEP],[CLS] health. she charted out her route with great [MASK] . [SEP],[CLS] bait. she charted out her route with great [MASK] . [SEP],0.2657623887062073,1,0.29624608159065247,1,0.3729921281337738,1
open_class,low,careful,cautious,democrat,[CLS] marley was more [MASK] at work . [SEP],[CLS] cautious. marley was more [MASK] at work . [SEP],[CLS] democrat. marley was more [MASK] at work . [SEP],0.006752946879714727,23,0.008879998698830605,17,0.006314881145954132,27
open_class,low,careful,tactful,cafe,[CLS] marley was more [MASK] at work . [SEP],[CLS] tactful. marley was more [MASK] at work . [SEP],[CLS] cafe. marley was more [MASK] at work . [SEP],0.006752946879714727,23,0.00584452087059617,23,0.005901626776903868,28
open_class,high,careful,cautious,democrat,[CLS] she kept [MASK] care of it daily . [SEP],[CLS] cautious. she kept [MASK] care of it daily . [SEP],[CLS] democrat. she kept [MASK] care of it daily . [SEP],0.00010719346755649894,14,4.611346230376512e-05,16,1.3956180737295654e-05,24
open_class,high,careful,tactful,cafe,[CLS] she kept [MASK] care of it daily . [SEP],[CLS] tactful. she kept [MASK] care of it daily . [SEP],[CLS] cafe. she kept [MASK] care of it daily . [SEP],0.00010719346755649894,14,4.067212648806162e-05,17,2.3751405024086125e-05,25
open_class,high,caring,loving,dignity,"[CLS] well , he stopped [MASK] if they had sex . [SEP]","[CLS] loving. well , he stopped [MASK] if they had sex . [SEP]","[CLS] dignity. well , he stopped [MASK] if they had sex . [SEP]",0.38478296995162964,1,0.33212998509407043,1,0.23388174176216125,2
open_class,high,caring,giving,brain,"[CLS] well , he stopped [MASK] if they had sex . [SEP]","[CLS] giving. well , he stopped [MASK] if they had sex . [SEP]","[CLS] brain. well , he stopped [MASK] if they had sex . [SEP]",0.38478296995162964,1,0.18181994557380676,2,0.21274220943450928,2
open_class,low,caring,loving,dignity,[CLS] joan was thankful that her roommate was so [MASK] . [SEP],[CLS] loving. joan was thankful that her roommate was so [MASK] . [SEP],[CLS] dignity. joan was thankful that her roommate was so [MASK] . [SEP],0.000920938269700855,137,0.00093417166499421,129,0.0008114828960970044,150
open_class,low,caring,giving,brain,[CLS] joan was thankful that her roommate was so [MASK] . [SEP],[CLS] giving. joan was thankful that her roommate was so [MASK] . [SEP],[CLS] brain. joan was thankful that her roommate was so [MASK] . [SEP],0.000920938269700855,137,0.0007555927732028067,158,0.0005484007415361702,197
open_class,low,carpet,rug,whom,[CLS] the [MASK] was ruined ! [SEP],[CLS] rug. the [MASK] was ruined ! [SEP],[CLS] whom. the [MASK] was ruined ! [SEP],0.0012752166949212551,115,0.16803023219108582,2,0.0005545189487747848,286
open_class,low,carpet,plush,fin,[CLS] the [MASK] was ruined ! [SEP],[CLS] plush. the [MASK] was ruined ! [SEP],[CLS] fin. the [MASK] was ruined ! [SEP],0.0012752166949212551,115,0.05255812034010887,1,0.001367201330140233,107
open_class,high,carpet,rug,whom,[CLS] the [MASK] was wet and sticky . [SEP],[CLS] rug. the [MASK] was wet and sticky . [SEP],[CLS] whom. the [MASK] was wet and sticky . [SEP],0.019918739795684814,7,0.2574188709259033,2,0.02258114330470562,5
open_class,high,carpet,plush,fin,[CLS] the [MASK] was wet and sticky . [SEP],[CLS] plush. the [MASK] was wet and sticky . [SEP],[CLS] fin. the [MASK] was wet and sticky . [SEP],0.019918739795684814,7,0.21124982833862305,1,0.013609549030661583,10
open_class,low,carrot,celery,pick,[CLS] julian planted some [MASK] seeds in his mother 's garden . [SEP],[CLS] celery. julian planted some [MASK] seeds in his mother 's garden . [SEP],[CLS] pick. julian planted some [MASK] seeds in his mother 's garden . [SEP],0.00037467636866495013,282,0.0004794044652953744,246,0.0003560217737685889,303
open_class,low,carrot,turnip,playing,[CLS] julian planted some [MASK] seeds in his mother 's garden . [SEP],[CLS] turnip. julian planted some [MASK] seeds in his mother 's garden . [SEP],[CLS] playing. julian planted some [MASK] seeds in his mother 's garden . [SEP],0.00037467636866495013,282,0.0005827694549225271,211,0.00038990823668427765,274
open_class,high,carrot,celery,pick,[CLS] but then her mom pulled out a [MASK] cake and rice krispies ! [SEP],[CLS] celery. but then her mom pulled out a [MASK] cake and rice krispies ! [SEP],[CLS] pick. but then her mom pulled out a [MASK] cake and rice krispies ! [SEP],0.009543991647660732,12,0.015444323420524597,7,0.009538654237985611,13
open_class,high,carrot,turnip,playing,[CLS] but then her mom pulled out a [MASK] cake and rice krispies ! [SEP],[CLS] turnip. but then her mom pulled out a [MASK] cake and rice krispies ! [SEP],[CLS] playing. but then her mom pulled out a [MASK] cake and rice krispies ! [SEP],0.009543991647660732,12,0.01629742421209812,7,0.009162240661680698,14
open_class,high,carry,haul,agriculture,[CLS] the army created the manhattan project to [MASK] out the order . [SEP],[CLS] haul. the army created the manhattan project to [MASK] out the order . [SEP],[CLS] agriculture. the army created the manhattan project to [MASK] out the order . [SEP],0.9949778914451599,1,0.9947947859764099,1,0.9867240786552429,1
open_class,high,carry,tow,loyalty,[CLS] the army created the manhattan project to [MASK] out the order . [SEP],[CLS] tow. the army created the manhattan project to [MASK] out the order . [SEP],[CLS] loyalty. the army created the manhattan project to [MASK] out the order . [SEP],0.9949778914451599,1,0.9931054711341858,1,0.9740037322044373,1
open_class,low,carry,haul,agriculture,[CLS] he designed it to [MASK] small buckets and vacuum the floor . [SEP],[CLS] haul. he designed it to [MASK] small buckets and vacuum the floor . [SEP],[CLS] agriculture. he designed it to [MASK] small buckets and vacuum the floor . [SEP],0.10540179908275604,3,0.08687850832939148,3,0.09324569255113602,3
open_class,low,carry,tow,loyalty,[CLS] he designed it to [MASK] small buckets and vacuum the floor . [SEP],[CLS] tow. he designed it to [MASK] small buckets and vacuum the floor . [SEP],[CLS] loyalty. he designed it to [MASK] small buckets and vacuum the floor . [SEP],0.10540179908275604,3,0.09448164701461792,3,0.092922642827034,3
open_class,high,cars,parkway,microwave,[CLS] and he had several other [MASK] in his garage . [SEP],[CLS] parkway. and he had several other [MASK] in his garage . [SEP],[CLS] microwave. and he had several other [MASK] in his garage . [SEP],0.6719573140144348,1,0.685991644859314,1,0.6398517489433289,1
open_class,high,cars,fleet,third,[CLS] and he had several other [MASK] in his garage . [SEP],[CLS] fleet. and he had several other [MASK] in his garage . [SEP],[CLS] third. and he had several other [MASK] in his garage . [SEP],0.6719573140144348,1,0.6631674766540527,1,0.6130526661872864,1
open_class,low,cars,parkway,microwave,[CLS] the oncoming [MASK] beep angrily . [SEP],[CLS] parkway. the oncoming [MASK] beep angrily . [SEP],[CLS] microwave. the oncoming [MASK] beep angrily . [SEP],0.11213668435811996,3,0.041080716997385025,4,0.02998759038746357,6
open_class,low,cars,fleet,third,[CLS] the oncoming [MASK] beep angrily . [SEP],[CLS] fleet. the oncoming [MASK] beep angrily . [SEP],[CLS] third. the oncoming [MASK] beep angrily . [SEP],0.11213668435811996,3,0.04772305488586426,4,0.03509979695081711,6
