category,constraint,target,related,unrelated,isolated_context,related_context,unrelated_context,isolated_probability,isolated_rank,related_probability,related_rank,unrelated_probability,unrelated_rank
open_class,high,body,abdomen,sauce,[CLS] everyone else judged her [MASK] and criticized her . [SEP],[CLS] the next word is abdomen. everyone else judged her [MASK] and criticized her . [SEP],[CLS] the next word is sauce. everyone else judged her [MASK] and criticized her . [SEP],0.0007070982828736305,126,0.0005666323122568429,176,0.0008685908978804946,132
open_class,low,body,physiology,chemistry,[CLS] bath and [MASK] works was having its usual candle sale . [SEP],[CLS] the next word is physiology. bath and [MASK] works was having its usual candle sale . [SEP],[CLS] the next word is chemistry. bath and [MASK] works was having its usual candle sale . [SEP],0.05053846910595894,1,0.10579437762498856,2,0.10072308033704758,2
open_class,low,body,abdomen,sauce,[CLS] bath and [MASK] works was having its usual candle sale . [SEP],[CLS] the next word is abdomen. bath and [MASK] works was having its usual candle sale . [SEP],[CLS] the next word is sauce. bath and [MASK] works was having its usual candle sale . [SEP],0.05053846910595894,1,0.10310670733451843,3,0.1797092854976654,1
open_class_problems,low,bomb,explosion,shatter,[CLS] tom was trying to disarm a [MASK] . [SEP],[CLS] the next word is explosion. tom was trying to disarm a [MASK] . [SEP],[CLS] the next word is shatter. tom was trying to disarm a [MASK] . [SEP],0.006004148628562689,25,0.10493360459804535,2,0.009446877054870129,17
open_class_problems,low,bomb,nuclear,square,[CLS] tom was trying to disarm a [MASK] . [SEP],[CLS] the next word is nuclear. tom was trying to disarm a [MASK] . [SEP],[CLS] the next word is square. tom was trying to disarm a [MASK] . [SEP],0.006004148628562689,25,0.08470600843429565,2,0.0169113390147686,9
open_class_problems,high,bomb,explosion,shatter,[CLS] a [MASK] was about to go off . [SEP],[CLS] the next word is explosion. a [MASK] was about to go off . [SEP],[CLS] the next word is shatter. a [MASK] was about to go off . [SEP],0.6066114902496338,1,0.7884439826011658,1,0.7858011722564697,1
open_class_problems,high,bomb,nuclear,square,[CLS] a [MASK] was about to go off . [SEP],[CLS] the next word is nuclear. a [MASK] was about to go off . [SEP],[CLS] the next word is square. a [MASK] was about to go off . [SEP],0.6066114902496338,1,0.8455597758293152,1,0.6780211925506592,1
open_class,high,bone,hip,continent,[CLS] sam then had to have his [MASK] set and get a cast . [SEP],[CLS] the next word is hip. sam then had to have his [MASK] set and get a cast . [SEP],[CLS] the next word is continent. sam then had to have his [MASK] set and get a cast . [SEP],0.000540767447091639,168,0.0024869046173989773,53,0.0013006392400711775,80
open_class,high,bone,bury,construct,[CLS] sam then had to have his [MASK] set and get a cast . [SEP],[CLS] the next word is bury. sam then had to have his [MASK] set and get a cast . [SEP],[CLS] the next word is construct. sam then had to have his [MASK] set and get a cast . [SEP],0.000540767447091639,168,0.0027914156671613455,43,0.001950169913470745,61
open_class,low,bone,hip,continent,[CLS] max dragged the [MASK] around with him everywhere . [SEP],[CLS] the next word is hip. max dragged the [MASK] around with him everywhere . [SEP],[CLS] the next word is continent. max dragged the [MASK] around with him everywhere . [SEP],0.00016020105977077037,772,0.0003425470495130867,415,0.0002006754803005606,650
open_class,low,bone,bury,construct,[CLS] max dragged the [MASK] around with him everywhere . [SEP],[CLS] the next word is bury. max dragged the [MASK] around with him everywhere . [SEP],[CLS] the next word is construct. max dragged the [MASK] around with him everywhere . [SEP],0.00016020105977077037,772,0.00035739821032620966,412,0.00021329853916540742,617
open_class,high,book,magazine,wide,[CLS] her friend asked her to join a [MASK] club where they read together . [SEP],[CLS] the next word is magazine. her friend asked her to join a [MASK] club where they read together . [SEP],[CLS] the next word is wide. her friend asked her to join a [MASK] club where they read together . [SEP],0.10667591542005539,3,0.41108593344688416,1,0.3402772545814514,1
open_class,high,book,content,tense,[CLS] her friend asked her to join a [MASK] club where they read together . [SEP],[CLS] the next word is content. her friend asked her to join a [MASK] club where they read together . [SEP],[CLS] the next word is tense. her friend asked her to join a [MASK] club where they read together . [SEP],0.10667591542005539,3,0.3283562958240509,1,0.31267571449279785,1
open_class,low,book,magazine,wide,[CLS] i opened a [MASK] stand outside my house . [SEP],[CLS] the next word is magazine. i opened a [MASK] stand outside my house . [SEP],[CLS] the next word is wide. i opened a [MASK] stand outside my house . [SEP],0.005800512619316578,27,0.06057475134730339,3,0.014829898253083229,12
open_class,low,book,content,tense,[CLS] i opened a [MASK] stand outside my house . [SEP],[CLS] the next word is content. i opened a [MASK] stand outside my house . [SEP],[CLS] the next word is tense. i opened a [MASK] stand outside my house . [SEP],0.005800512619316578,27,0.015018493868410587,10,0.011334904469549656,16
open_class,low,boots,hiking,loss,[CLS] she was saving up for a cute pair of [MASK] . [SEP],[CLS] the next word is hiking. she was saving up for a cute pair of [MASK] . [SEP],[CLS] the next word is loss. she was saving up for a cute pair of [MASK] . [SEP],0.0498972162604332,5,0.1087992712855339,3,0.036719612777233124,7
open_class,low,boots,cowboy,feature,[CLS] she was saving up for a cute pair of [MASK] . [SEP],[CLS] the next word is cowboy. she was saving up for a cute pair of [MASK] . [SEP],[CLS] the next word is feature. she was saving up for a cute pair of [MASK] . [SEP],0.0498972162604332,5,0.14864663779735565,2,0.04812280461192131,5
open_class,high,boots,hiking,loss,[CLS] he buys a comfortable but sturdy pair of tall brown [MASK] . [SEP],[CLS] the next word is hiking. he buys a comfortable but sturdy pair of tall brown [MASK] . [SEP],[CLS] the next word is loss. he buys a comfortable but sturdy pair of tall brown [MASK] . [SEP],0.4128568470478058,1,0.554503321647644,1,0.3471256494522095,1
open_class,high,boots,cowboy,feature,[CLS] he buys a comfortable but sturdy pair of tall brown [MASK] . [SEP],[CLS] the next word is cowboy. he buys a comfortable but sturdy pair of tall brown [MASK] . [SEP],[CLS] the next word is feature. he buys a comfortable but sturdy pair of tall brown [MASK] . [SEP],0.4128568470478058,1,0.7565081119537354,1,0.3566325604915619,1
open_class,high,bored,busy,reject,[CLS] sara never found herself [MASK] again . [SEP],[CLS] the next word is busy. sara never found herself [MASK] again . [SEP],[CLS] the next word is reject. sara never found herself [MASK] again . [SEP],0.00011898345837835222,312,0.00039022977580316365,168,5.9572095779003575e-05,664
open_class,high,bored,excited,sober,[CLS] sara never found herself [MASK] again . [SEP],[CLS] the next word is excited. sara never found herself [MASK] again . [SEP],[CLS] the next word is sober. sara never found herself [MASK] again . [SEP],0.00011898345837835222,312,0.00012344510469119996,333,3.235209078411572e-05,500
open_class,low,bored,busy,reject,[CLS] my friend and i were [MASK] yesterday . [SEP],[CLS] the next word is busy. my friend and i were [MASK] yesterday . [SEP],[CLS] the next word is reject. my friend and i were [MASK] yesterday . [SEP],0.00022844855266157538,240,0.00027033398509956896,188,5.231498653301969e-05,550
open_class,low,bored,excited,sober,[CLS] my friend and i were [MASK] yesterday . [SEP],[CLS] the next word is excited. my friend and i were [MASK] yesterday . [SEP],[CLS] the next word is sober. my friend and i were [MASK] yesterday . [SEP],0.00022844855266157538,240,7.499304774682969e-05,424,3.928093065042049e-05,643
open_class,low,boring,monotonous,shake,[CLS] to make it less [MASK] i turned on the radio . [SEP],[CLS] the next word is monotonous. to make it less [MASK] i turned on the radio . [SEP],[CLS] the next word is shake. to make it less [MASK] i turned on the radio . [SEP],0.0021811884362250566,69,0.003092825645580888,59,0.0002337091282242909,376
open_class,low,boring,symphony,designer,[CLS] to make it less [MASK] i turned on the radio . [SEP],[CLS] the next word is symphony. to make it less [MASK] i turned on the radio . [SEP],[CLS] the next word is designer. to make it less [MASK] i turned on the radio . [SEP],0.0021811884362250566,69,0.002695932285860181,60,0.0022635164204984903,74
open_class,high,boring,monotonous,shake,"[CLS] he lived a very routine , some would say [MASK] , life . [SEP]","[CLS] the next word is monotonous. he lived a very routine , some would say [MASK] , life . [SEP]","[CLS] the next word is shake. he lived a very routine , some would say [MASK] , life . [SEP]",0.033469535410404205,2,0.02077338472008705,3,0.0055313450284302235,27
open_class,high,boring,symphony,designer,"[CLS] he lived a very routine , some would say [MASK] , life . [SEP]","[CLS] the next word is symphony. he lived a very routine , some would say [MASK] , life . [SEP]","[CLS] the next word is designer. he lived a very routine , some would say [MASK] , life . [SEP]",0.033469535410404205,2,0.011183281429111958,10,0.019792409613728523,3
open_class,high,borrow,lend,nicotine,[CLS] sally felt anxious but realized she could [MASK] a dress . [SEP],[CLS] the next word is lend. sally felt anxious but realized she could [MASK] a dress . [SEP],[CLS] the next word is nicotine. sally felt anxious but realized she could [MASK] a dress . [SEP],0.010227665305137634,9,0.010406484827399254,10,0.00745153846219182,10
open_class,high,borrow,sell,identical,[CLS] sally felt anxious but realized she could [MASK] a dress . [SEP],[CLS] the next word is sell. sally felt anxious but realized she could [MASK] a dress . [SEP],[CLS] the next word is identical. sally felt anxious but realized she could [MASK] a dress . [SEP],0.010227665305137634,9,0.007020971737802029,14,0.008787727914750576,11
open_class,low,borrow,lend,nicotine,[CLS] he had to [MASK] a grill and a truck to get there . [SEP],[CLS] the next word is lend. he had to [MASK] a grill and a truck to get there . [SEP],[CLS] the next word is nicotine. he had to [MASK] a grill and a truck to get there . [SEP],0.0047628749161958694,17,0.01038573682308197,17,0.006863645743578672,18
open_class,low,borrow,sell,identical,[CLS] he had to [MASK] a grill and a truck to get there . [SEP],[CLS] the next word is sell. he had to [MASK] a grill and a truck to get there . [SEP],[CLS] the next word is identical. he had to [MASK] a grill and a truck to get there . [SEP],0.0047628749161958694,17,0.00770501559600234,18,0.008443914353847504,19
open_class,low,boss,secretary,purpose,"[CLS] at the end of the day , the [MASK] gave her the job . [SEP]","[CLS] the next word is secretary. at the end of the day , the [MASK] gave her the job . [SEP]","[CLS] the next word is purpose. at the end of the day , the [MASK] gave her the job . [SEP]",0.08679945021867752,2,0.14969514310359955,2,0.14111341536045074,1
open_class,low,boss,captain,hurry,"[CLS] at the end of the day , the [MASK] gave her the job . [SEP]","[CLS] the next word is captain. at the end of the day , the [MASK] gave her the job . [SEP]","[CLS] the next word is hurry. at the end of the day , the [MASK] gave her the job . [SEP]",0.08679945021867752,2,0.06775505840778351,2,0.1406247764825821,1
open_class,high,boss,secretary,purpose,[CLS] his [MASK] comes out to him to congratulate him on his promotion . [SEP],[CLS] the next word is secretary. his [MASK] comes out to him to congratulate him on his promotion . [SEP],[CLS] the next word is purpose. his [MASK] comes out to him to congratulate him on his promotion . [SEP],0.02909913845360279,5,0.039287347346544266,5,0.03080097958445549,8
open_class,high,boss,captain,hurry,[CLS] his [MASK] comes out to him to congratulate him on his promotion . [SEP],[CLS] the next word is captain. his [MASK] comes out to him to congratulate him on his promotion . [SEP],[CLS] the next word is hurry. his [MASK] comes out to him to congratulate him on his promotion . [SEP],0.02909913845360279,5,0.009643776342272758,13,0.016507579013705254,9
open_class,high,bother,nag,deal,[CLS] the bear did n't [MASK] climbing and just growled at bill . [SEP],[CLS] the next word is nag. the bear did n't [MASK] climbing and just growled at bill . [SEP],[CLS] the next word is deal. the bear did n't [MASK] climbing and just growled at bill . [SEP],0.06043805927038193,3,0.043114691972732544,5,0.027781540527939796,6
open_class,high,bother,offend,perceive,[CLS] the bear did n't [MASK] climbing and just growled at bill . [SEP],[CLS] the next word is offend. the bear did n't [MASK] climbing and just growled at bill . [SEP],[CLS] the next word is perceive. the bear did n't [MASK] climbing and just growled at bill . [SEP],0.06043805927038193,3,0.036019761115312576,5,0.024094155058264732,6
open_class,low,bother,nag,deal,[CLS] but he did n't [MASK] sitting properly . [SEP],[CLS] the next word is nag. but he did n't [MASK] sitting properly . [SEP],[CLS] the next word is deal. but he did n't [MASK] sitting properly . [SEP],0.059043098241090775,3,0.05467591807246208,2,0.048391688615083694,4
open_class,low,bother,offend,perceive,[CLS] but he did n't [MASK] sitting properly . [SEP],[CLS] the next word is offend. but he did n't [MASK] sitting properly . [SEP],[CLS] the next word is perceive. but he did n't [MASK] sitting properly . [SEP],0.059043098241090775,3,0.05040977895259857,2,0.031917937099933624,5
open_class,high,bow,arrow,chance,[CLS] tim got a [MASK] and arrows for christmas . [SEP],[CLS] the next word is arrow. tim got a [MASK] and arrows for christmas . [SEP],[CLS] the next word is chance. tim got a [MASK] and arrows for christmas . [SEP],0.987558126449585,1,0.9744311571121216,1,0.9924954175949097,1
open_class,high,bow,violin,flea,[CLS] tim got a [MASK] and arrows for christmas . [SEP],[CLS] the next word is violin. tim got a [MASK] and arrows for christmas . [SEP],[CLS] the next word is flea. tim got a [MASK] and arrows for christmas . [SEP],0.987558126449585,1,0.989245593547821,1,0.9934288859367371,1
open_class,low,bow,arrow,chance,[CLS] he enjoyed it so much that he bought a [MASK] . [SEP],[CLS] the next word is arrow. he enjoyed it so much that he bought a [MASK] . [SEP],[CLS] the next word is chance. he enjoyed it so much that he bought a [MASK] . [SEP],5.8379773690830916e-05,1094,0.0029332295525819063,51,9.215904719894752e-05,832
open_class,low,bow,violin,flea,[CLS] he enjoyed it so much that he bought a [MASK] . [SEP],[CLS] the next word is violin. he enjoyed it so much that he bought a [MASK] . [SEP],[CLS] the next word is flea. he enjoyed it so much that he bought a [MASK] . [SEP],5.8379773690830916e-05,1094,0.00043454967089928687,69,7.486416870960966e-05,1070
open_class,low,box,carton,thief,[CLS] she went to grab the [MASK] and could tell it was empty . [SEP],[CLS] the next word is carton. she went to grab the [MASK] and could tell it was empty . [SEP],[CLS] the next word is thief. she went to grab the [MASK] and could tell it was empty . [SEP],0.029453981667757034,3,0.04762997105717659,5,0.05937618389725685,2
open_class,low,box,square,artist,[CLS] she went to grab the [MASK] and could tell it was empty . [SEP],[CLS] the next word is square. she went to grab the [MASK] and could tell it was empty . [SEP],[CLS] the next word is artist. she went to grab the [MASK] and could tell it was empty . [SEP],0.029453981667757034,3,0.06036694720387459,2,0.06899508088827133,2
open_class,high,box,carton,thief,"[CLS] when she opened a [MASK] of books , a $ 100 bill fell out ! [SEP]","[CLS] the next word is carton. when she opened a [MASK] of books , a $ 100 bill fell out ! [SEP]","[CLS] the next word is thief. when she opened a [MASK] of books , a $ 100 bill fell out ! [SEP]",0.12400791049003601,2,0.14538154006004333,2,0.15003444254398346,2
open_class,high,box,square,artist,"[CLS] when she opened a [MASK] of books , a $ 100 bill fell out ! [SEP]","[CLS] the next word is square. when she opened a [MASK] of books , a $ 100 bill fell out ! [SEP]","[CLS] the next word is artist. when she opened a [MASK] of books , a $ 100 bill fell out ! [SEP]",0.12400791049003601,2,0.11614787578582764,2,0.14183956384658813,2
open_class,high,boxer,fighter,conquer,"[CLS] during one walk , an off leash [MASK] charged the bichon . [SEP]","[CLS] the next word is fighter. during one walk , an off leash [MASK] charged the bichon . [SEP]","[CLS] the next word is conquer. during one walk , an off leash [MASK] charged the bichon . [SEP]",0.00047414860455319285,145,0.0006052331300452352,136,0.00036708780680783093,178
open_class,high,boxer,champion,matter,"[CLS] during one walk , an off leash [MASK] charged the bichon . [SEP]","[CLS] the next word is champion. during one walk , an off leash [MASK] charged the bichon . [SEP]","[CLS] the next word is matter. during one walk , an off leash [MASK] charged the bichon . [SEP]",0.00047414860455319285,145,0.0006239526555873454,117,0.00029484592960216105,204
open_class,low,boxer,fighter,conquer,[CLS] jim was known as a [MASK] . [SEP],[CLS] the next word is fighter. jim was known as a [MASK] . [SEP],[CLS] the next word is conquer. jim was known as a [MASK] . [SEP],0.023755311965942383,2,0.012476487085223198,2,0.010130366310477257,11
open_class,low,boxer,champion,matter,[CLS] jim was known as a [MASK] . [SEP],[CLS] the next word is champion. jim was known as a [MASK] . [SEP],[CLS] the next word is matter. jim was known as a [MASK] . [SEP],0.023755311965942383,2,0.036871738731861115,2,0.0005501965642906725,281
open_class,low,boy,girl,knapsack,[CLS] eddie was just a local [MASK] from georgia . [SEP],[CLS] the next word is girl. eddie was just a local [MASK] from georgia . [SEP],[CLS] the next word is knapsack. eddie was just a local [MASK] from georgia . [SEP],0.1897672414779663,1,0.35057076811790466,1,0.1746925264596939,2
open_class,low,boy,cuddle,impossible,[CLS] eddie was just a local [MASK] from georgia . [SEP],[CLS] the next word is cuddle. eddie was just a local [MASK] from georgia . [SEP],[CLS] the next word is impossible. eddie was just a local [MASK] from georgia . [SEP],0.1897672414779663,1,0.26635798811912537,1,0.1698150634765625,2
open_class,high,boy,girl,knapsack,[CLS] as a [MASK] he got made fun of a lot . [SEP],[CLS] the next word is girl. as a [MASK] he got made fun of a lot . [SEP],[CLS] the next word is knapsack. as a [MASK] he got made fun of a lot . [SEP],0.18928126990795135,2,0.25886350870132446,2,0.12746845185756683,3
open_class,high,boy,cuddle,impossible,[CLS] as a [MASK] he got made fun of a lot . [SEP],[CLS] the next word is cuddle. as a [MASK] he got made fun of a lot . [SEP],[CLS] the next word is impossible. as a [MASK] he got made fun of a lot . [SEP],0.18928126990795135,2,0.09866831451654434,3,0.11807703971862793,3
open_class,high,boyfriend,girlfriend,scenery,"[CLS] her [MASK] , ben turned 15 4 months ago . [SEP]","[CLS] the next word is girlfriend. her [MASK] , ben turned 15 4 months ago . [SEP]","[CLS] the next word is scenery. her [MASK] , ben turned 15 4 months ago . [SEP]",0.03473987430334091,5,0.5206378102302551,1,0.05834173411130905,5
open_class,high,boyfriend,handsome,badge,"[CLS] her [MASK] , ben turned 15 4 months ago . [SEP]","[CLS] the next word is handsome. her [MASK] , ben turned 15 4 months ago . [SEP]","[CLS] the next word is badge. her [MASK] , ben turned 15 4 months ago . [SEP]",0.03473987430334091,5,0.09082353115081787,5,0.04723638296127319,5
open_class,low,boyfriend,girlfriend,scenery,[CLS] lindy was knitting a sweater for her [MASK] . [SEP],[CLS] the next word is girlfriend. lindy was knitting a sweater for her [MASK] . [SEP],[CLS] the next word is scenery. lindy was knitting a sweater for her [MASK] . [SEP],0.002271662699058652,42,0.041663236916065216,5,0.005024567246437073,25
open_class,low,boyfriend,handsome,badge,[CLS] lindy was knitting a sweater for her [MASK] . [SEP],[CLS] the next word is handsome. lindy was knitting a sweater for her [MASK] . [SEP],[CLS] the next word is badge. lindy was knitting a sweater for her [MASK] . [SEP],0.002271662699058652,42,0.005858570337295532,24,0.004889771342277527,25
open_class,low,boys,hardy,swap,"[CLS] in college , she met one of the [MASK] who used to mock her . [SEP]","[CLS] the next word is hardy. in college , she met one of the [MASK] who used to mock her . [SEP]","[CLS] the next word is swap. in college , she met one of the [MASK] who used to mock her . [SEP]",0.07153350114822388,3,0.07178051024675369,2,0.06588499993085861,2
open_class,low,boys,husky,saddle,"[CLS] in college , she met one of the [MASK] who used to mock her . [SEP]","[CLS] the next word is husky. in college , she met one of the [MASK] who used to mock her . [SEP]","[CLS] the next word is saddle. in college , she met one of the [MASK] who used to mock her . [SEP]",0.07153350114822388,3,0.07453791797161102,2,0.06452050805091858,2
open_class,high,boys,hardy,swap,"[CLS] when the [MASK] were done , they got to choose some prizes . [SEP]","[CLS] the next word is hardy. when the [MASK] were done , they got to choose some prizes . [SEP]","[CLS] the next word is swap. when the [MASK] were done , they got to choose some prizes . [SEP]",0.004455911461263895,31,0.01787336729466915,9,0.0007378840236924589,117
open_class,high,boys,husky,saddle,"[CLS] when the [MASK] were done , they got to choose some prizes . [SEP]","[CLS] the next word is husky. when the [MASK] were done , they got to choose some prizes . [SEP]","[CLS] the next word is saddle. when the [MASK] were done , they got to choose some prizes . [SEP]",0.004455911461263895,31,0.017721034586429596,8,0.020038379356265068,8
open_class,high,bra,underwear,sickle,"[CLS] a boy named dave snapped her [MASK] strap hard , and ran away . [SEP]","[CLS] the next word is underwear. a boy named dave snapped her [MASK] strap hard , and ran away . [SEP]","[CLS] the next word is sickle. a boy named dave snapped her [MASK] strap hard , and ran away . [SEP]",0.13895532488822937,2,0.8492138981819153,1,0.10697530955076218,2
open_class,high,bra,adjustment,pump,"[CLS] a boy named dave snapped her [MASK] strap hard , and ran away . [SEP]","[CLS] the next word is adjustment. a boy named dave snapped her [MASK] strap hard , and ran away . [SEP]","[CLS] the next word is pump. a boy named dave snapped her [MASK] strap hard , and ran away . [SEP]",0.13895532488822937,2,0.1494409143924713,2,0.1507468819618225,2
open_class,low,bra,underwear,sickle,[CLS] but she needed a [MASK] and there was no getting around it . [SEP],[CLS] the next word is underwear. but she needed a [MASK] and there was no getting around it . [SEP],[CLS] the next word is sickle. but she needed a [MASK] and there was no getting around it . [SEP],5.777925252914429e-05,618,0.040465060621500015,5,6.939431477803737e-05,920
open_class,low,bra,adjustment,pump,[CLS] but she needed a [MASK] and there was no getting around it . [SEP],[CLS] the next word is adjustment. but she needed a [MASK] and there was no getting around it . [SEP],[CLS] the next word is pump. but she needed a [MASK] and there was no getting around it . [SEP],5.777925252914429e-05,618,8.956976671470329e-05,608,0.0005605449550785124,214
open_class,high,bracelet,charm,agency,[CLS] she wanted to get a pandora [MASK] for my wife . [SEP],[CLS] the next word is charm. she wanted to get a pandora [MASK] for my wife . [SEP],[CLS] the next word is agency. she wanted to get a pandora [MASK] for my wife . [SEP],0.00013160586240701377,132,0.0006515673594549298,48,0.00023077985679265112,114
open_class,high,bracelet,ankle,dark,[CLS] she wanted to get a pandora [MASK] for my wife . [SEP],[CLS] the next word is ankle. she wanted to get a pandora [MASK] for my wife . [SEP],[CLS] the next word is dark. she wanted to get a pandora [MASK] for my wife . [SEP],0.00013160586240701377,132,0.0011220669839531183,52,0.0003614109882619232,99
open_class,low,bracelet,charm,agency,[CLS] there was a sparkly [MASK] inside that she loved . [SEP],[CLS] the next word is charm. there was a sparkly [MASK] inside that she loved . [SEP],[CLS] the next word is agency. there was a sparkly [MASK] inside that she loved . [SEP],5.2718973165610805e-05,774,0.0008875297498889267,92,8.930240437621251e-05,634
open_class,low,bracelet,ankle,dark,[CLS] there was a sparkly [MASK] inside that she loved . [SEP],[CLS] the next word is ankle. there was a sparkly [MASK] inside that she loved . [SEP],[CLS] the next word is dark. there was a sparkly [MASK] inside that she loved . [SEP],5.2718973165610805e-05,774,0.0004317432758398354,225,6.239510548766702e-05,718
open_class,high,brain,thinking,syrup,[CLS] it was very cold and he got a [MASK] freeze . [SEP],[CLS] the next word is thinking. it was very cold and he got a [MASK] freeze . [SEP],[CLS] the next word is syrup. it was very cold and he got a [MASK] freeze . [SEP],0.000751161016523838,54,0.0047323331236839294,19,0.004041007719933987,19
open_class,high,brain,einstein,hem,[CLS] it was very cold and he got a [MASK] freeze . [SEP],[CLS] the next word is einstein. it was very cold and he got a [MASK] freeze . [SEP],[CLS] the next word is hem. it was very cold and he got a [MASK] freeze . [SEP],0.000751161016523838,54,0.0052190315909683704,17,0.0036588292568922043,21
open_class,low,brain,thinking,syrup,[CLS] the doctor did a [MASK] scan . [SEP],[CLS] the next word is thinking. the doctor did a [MASK] scan . [SEP],[CLS] the next word is syrup. the doctor did a [MASK] scan . [SEP],0.04202737659215927,3,0.10185585170984268,2,0.04361797496676445,3
open_class,low,brain,einstein,hem,[CLS] the doctor did a [MASK] scan . [SEP],[CLS] the next word is einstein. the doctor did a [MASK] scan . [SEP],[CLS] the next word is hem. the doctor did a [MASK] scan . [SEP],0.04202737659215927,3,0.05939965322613716,2,0.04563962295651436,2
open_class,high,branch,twig,science,[CLS] henry used a tree [MASK] to haul the two to safety . [SEP],[CLS] the next word is twig. henry used a tree [MASK] to haul the two to safety . [SEP],[CLS] the next word is science. henry used a tree [MASK] to haul the two to safety . [SEP],0.5480123162269592,1,0.560397207736969,1,0.4131946861743927,1
open_class,high,branch,perch,chalkboard,[CLS] henry used a tree [MASK] to haul the two to safety . [SEP],[CLS] the next word is perch. henry used a tree [MASK] to haul the two to safety . [SEP],[CLS] the next word is chalkboard. henry used a tree [MASK] to haul the two to safety . [SEP],0.5480123162269592,1,0.5397734045982361,1,0.48598530888557434,1
open_class,low,branch,twig,science,"[CLS] as sam almost reached the ball , the [MASK] he was standing on broke . [SEP]","[CLS] the next word is twig. as sam almost reached the ball , the [MASK] he was standing on broke . [SEP]","[CLS] the next word is science. as sam almost reached the ball , the [MASK] he was standing on broke . [SEP]",0.09368234872817993,2,0.3209886848926544,1,0.0958997905254364,2
open_class,low,branch,perch,chalkboard,"[CLS] as sam almost reached the ball , the [MASK] he was standing on broke . [SEP]","[CLS] the next word is perch. as sam almost reached the ball , the [MASK] he was standing on broke . [SEP]","[CLS] the next word is chalkboard. as sam almost reached the ball , the [MASK] he was standing on broke . [SEP]",0.09368234872817993,2,0.10820960998535156,2,0.049686528742313385,4
open_class,low,brave,daring,untrue,[CLS] but he tried to be [MASK] as he entered the classroom . [SEP],[CLS] the next word is daring. but he tried to be [MASK] as he entered the classroom . [SEP],[CLS] the next word is untrue. but he tried to be [MASK] as he entered the classroom . [SEP],0.012216015718877316,12,0.13325724005699158,1,0.019802486523985863,10
open_class,low,brave,soldier,compliment,[CLS] but he tried to be [MASK] as he entered the classroom . [SEP],[CLS] the next word is soldier. but he tried to be [MASK] as he entered the classroom . [SEP],[CLS] the next word is compliment. but he tried to be [MASK] as he entered the classroom . [SEP],0.012216015718877316,12,0.03819284960627556,6,0.00652904761955142,23
open_class,high,brave,daring,untrue,"[CLS] teddy is [MASK] , faithful and has a huge , commanding bark . [SEP]","[CLS] the next word is daring. teddy is [MASK] , faithful and has a huge , commanding bark . [SEP]","[CLS] the next word is untrue. teddy is [MASK] , faithful and has a huge , commanding bark . [SEP]",0.00796698871999979,24,0.03361770138144493,6,0.007374399341642857,28
open_class,high,brave,soldier,compliment,"[CLS] teddy is [MASK] , faithful and has a huge , commanding bark . [SEP]","[CLS] the next word is soldier. teddy is [MASK] , faithful and has a huge , commanding bark . [SEP]","[CLS] the next word is compliment. teddy is [MASK] , faithful and has a huge , commanding bark . [SEP]",0.00796698871999979,24,0.022664038464426994,10,0.004423166625201702,39
open_class,low,bravery,valor,peanut,[CLS] when they landed jane commended her son on his [MASK] . [SEP],[CLS] the next word is valor. when they landed jane commended her son on his [MASK] . [SEP],[CLS] the next word is peanut. when they landed jane commended her son on his [MASK] . [SEP],0.03462905436754227,5,0.02936509996652603,4,0.000263802707195282,236
open_class,low,bravery,courage,behavior,[CLS] when they landed jane commended her son on his [MASK] . [SEP],[CLS] the next word is courage. when they landed jane commended her son on his [MASK] . [SEP],[CLS] the next word is behavior. when they landed jane commended her son on his [MASK] . [SEP],0.03462905436754227,5,0.1139259785413742,2,0.005735483951866627,30
open_class,high,bravery,valor,peanut,[CLS] they finally left and everyone was relieved at james ' [MASK] . [SEP],[CLS] the next word is valor. they finally left and everyone was relieved at james ' [MASK] . [SEP],[CLS] the next word is peanut. they finally left and everyone was relieved at james ' [MASK] . [SEP],0.0004837099404539913,108,0.0004389347159303725,111,0.0004848731914535165,106
open_class,high,bravery,courage,behavior,[CLS] they finally left and everyone was relieved at james ' [MASK] . [SEP],[CLS] the next word is courage. they finally left and everyone was relieved at james ' [MASK] . [SEP],[CLS] the next word is behavior. they finally left and everyone was relieved at james ' [MASK] . [SEP],0.0004837099404539913,108,0.001080030924640596,60,0.0006764743593521416,89
open_class,low,bread,stale,mister,"[CLS] once he was in the shop , he asked for some [MASK] . [SEP]","[CLS] the next word is stale. once he was in the shop , he asked for some [MASK] . [SEP]","[CLS] the next word is mister. once he was in the shop , he asked for some [MASK] . [SEP]",0.0017761363415047526,53,0.011255746707320213,11,0.005653800442814827,23
open_class,low,bread,flour,chinese,"[CLS] once he was in the shop , he asked for some [MASK] . [SEP]","[CLS] the next word is flour. once he was in the shop , he asked for some [MASK] . [SEP]","[CLS] the next word is chinese. once he was in the shop , he asked for some [MASK] . [SEP]",0.0017761363415047526,53,0.10656947642564774,2,0.002590648364275694,33
open_class,high,bread,stale,mister,[CLS] kelly was eating sourdough [MASK] . [SEP],[CLS] the next word is stale. kelly was eating sourdough [MASK] . [SEP],[CLS] the next word is mister. kelly was eating sourdough [MASK] . [SEP],0.02835432067513466,5,0.05113174766302109,3,0.041981689631938934,3
